month, format: day,hour,forecast,일최저기온,강수형태,6시간적설,풍향,강수확률,습도,일최고기온,하늘상태,6시간강수량,풍속,3시간기온
1, 17,2300.0,10.0,,0.0,0.0,334.0,20.0,70.0,6.0,3.0,0.0,4.6,1.0
1, 17,2300.0,13.0,,0.0,,349.0,20.0,70.0,,3.0,,4.2,0.0
1, 17,2300.0,16.0,,0.0,0.0,351.0,10.0,65.0,,2.0,0.0,4.3,-2.0
1, 17,2300.0,19.0,,0.0,,352.0,20.0,70.0,,3.0,,3.6,-3.0
1, 17,2300.0,22.0,,0.0,0.0,360.0,20.0,75.0,,3.0,0.0,2.7,-4.0
1, 17,2300.0,25.0,,0.0,,14.0,10.0,75.0,,2.0,,1.6,-2.0
1, 17,2300.0,28.0,,0.0,0.0,37.0,0.0,55.0,,1.0,0.0,0.5,2.0
1, 17,2300.0,31.0,,0.0,,249.0,0.0,50.0,,1.0,,1.4,4.0
1, 17,2300.0,34.0,,0.0,0.0,260.0,0.0,70.0,,1.0,0.0,2.7,1.0
1, 17,2300.0,37.0,,0.0,,203.0,0.0,75.0,,1.0,,2.3,-2.0
1, 17,2300.0,40.0,,0.0,0.0,204.0,0.0,80.0,,1.0,0.0,2.0,-3.0
1, 17,2300.0,43.0,,0.0,,158.0,0.0,85.0,,1.0,,2.7,-3.0
1, 17,2300.0,46.0,,0.0,0.0,171.0,10.0,90.0,,2.0,0.0,3.1,-2.0
1, 17,2300.0,49.0,,0.0,,190.0,20.0,85.0,,3.0,,2.7,0.0
1, 17,2300.0,52.0,,0.0,0.0,286.0,20.0,85.0,,3.0,0.0,4.7,6.0
1, 17,2300.0,55.0,,0.0,,323.0,20.0,85.0,,3.0,,3.5,5.0
1, 17,2300.0,58.0,,0.0,0.0,324.0,10.0,85.0,,2.0,0.0,3.9,2.0
1, 17,2300.0,61.0,,0.0,,337.0,10.0,80.0,,2.0,,4.9,1.0
1, 17,2300.0,64.0,,0.0,0.0,342.0,0.0,80.0,,1.0,0.0,5.6,-2.0
1, 18,200.0,4.0,-4.0,0.0,,331.0,20.0,70.0,4.0,3.0,,3.3,4.0
1, 18,200.0,7.0,-3.0,0.0,0.0,334.0,20.0,70.0,4.0,3.0,0.0,4.6,1.0
1, 18,200.0,10.0,,0.0,,349.0,20.0,70.0,6.0,3.0,,4.2,0.0
1, 18,200.0,13.0,,0.0,0.0,351.0,10.0,65.0,,2.0,0.0,4.3,-2.0
1, 18,200.0,16.0,,0.0,,352.0,20.0,70.0,,3.0,,3.6,-3.0
1, 18,200.0,19.0,,0.0,0.0,360.0,20.0,75.0,,3.0,0.0,2.7,-4.0
1, 18,200.0,22.0,,0.0,,14.0,10.0,75.0,,2.0,,1.6,-2.0
1, 18,200.0,25.0,,0.0,0.0,37.0,0.0,55.0,,1.0,0.0,0.5,2.0
1, 18,200.0,28.0,,0.0,,249.0,0.0,50.0,,1.0,,1.4,4.0
1, 18,200.0,31.0,,0.0,0.0,260.0,0.0,70.0,,1.0,0.0,2.7,1.0
1, 18,200.0,34.0,,0.0,,203.0,0.0,75.0,,1.0,,2.3,-2.0
1, 18,200.0,37.0,,0.0,0.0,204.0,0.0,80.0,,1.0,0.0,2.0,-3.0
1, 18,200.0,40.0,,0.0,,158.0,0.0,85.0,,1.0,,2.7,-3.0
1, 18,200.0,43.0,,0.0,0.0,171.0,10.0,90.0,,2.0,0.0,3.1,-2.0
1, 18,200.0,46.0,,0.0,,190.0,20.0,85.0,,3.0,,2.7,0.0
1, 18,200.0,49.0,,0.0,0.0,286.0,20.0,85.0,,3.0,0.0,4.7,6.0
1, 18,200.0,52.0,,0.0,,323.0,20.0,85.0,,3.0,,3.5,5.0
1, 18,200.0,55.0,,0.0,0.0,324.0,10.0,85.0,,2.0,0.0,3.9,2.0
1, 18,200.0,58.0,,0.0,,337.0,10.0,80.0,,2.0,,4.9,1.0
1, 18,200.0,61.0,,0.0,0.0,342.0,0.0,80.0,,1.0,0.0,5.6,-2.0
1, 18,500.0,4.0,-4.0,0.0,0.0,334.0,20.0,70.0,4.0,3.0,0.0,4.6,1.0
1, 18,500.0,7.0,-3.0,0.0,,349.0,20.0,70.0,6.0,3.0,,4.2,0.0
1, 18,500.0,10.0,,0.0,0.0,351.0,10.0,65.0,,2.0,0.0,4.3,-2.0
1, 18,500.0,13.0,,0.0,,352.0,20.0,70.0,,3.0,,3.6,-3.0
1, 18,500.0,16.0,,0.0,0.0,360.0,20.0,75.0,,3.0,0.0,2.7,-4.0
1, 18,500.0,19.0,,0.0,,14.0,10.0,75.0,,2.0,,1.6,-2.0
1, 18,500.0,22.0,,0.0,0.0,37.0,0.0,55.0,,1.0,0.0,0.5,2.0
1, 18,500.0,25.0,,0.0,,249.0,0.0,50.0,,1.0,,1.4,4.0
1, 18,500.0,28.0,,0.0,0.0,260.0,0.0,70.0,,1.0,0.0,2.7,1.0
1, 18,500.0,31.0,,0.0,,203.0,0.0,75.0,,1.0,,2.3,-2.0
1, 18,500.0,34.0,,0.0,0.0,204.0,0.0,80.0,,1.0,0.0,2.0,-3.0
1, 18,500.0,37.0,,0.0,,158.0,0.0,85.0,,1.0,,2.7,-3.0
1, 18,500.0,40.0,,0.0,0.0,171.0,10.0,90.0,,2.0,0.0,3.1,-2.0
1, 18,500.0,43.0,,0.0,,190.0,20.0,85.0,,3.0,,2.7,0.0
1, 18,500.0,46.0,,0.0,0.0,286.0,20.0,85.0,,3.0,0.0,4.7,6.0
1, 18,500.0,49.0,,0.0,,323.0,20.0,85.0,,3.0,,3.5,5.0
1, 18,500.0,52.0,,0.0,0.0,324.0,10.0,85.0,,2.0,0.0,3.9,2.0
1, 18,500.0,55.0,,0.0,,337.0,10.0,80.0,,2.0,,4.9,1.0
1, 18,500.0,58.0,,0.0,0.0,342.0,0.0,80.0,,1.0,0.0,5.6,-2.0
1, 18,800.0,4.0,-3.0,0.0,,354.0,20.0,70.0,4.0,3.0,,4.0,1.0
1, 18,800.0,7.0,-3.0,0.0,0.0,352.0,10.0,70.0,6.0,2.0,0.0,3.5,-1.0
1, 18,800.0,10.0,,0.0,,347.0,20.0,70.0,,3.0,,4.0,-2.0
1, 18,800.0,13.0,,0.0,0.0,2.0,20.0,75.0,,3.0,0.0,3.2,-3.0
1, 18,800.0,16.0,,0.0,,20.0,10.0,70.0,,2.0,,2.0,-2.0
1, 18,800.0,19.0,,0.0,0.0,338.0,0.0,60.0,,1.0,0.0,0.5,2.0
1, 18,800.0,22.0,,0.0,,281.0,0.0,55.0,,1.0,,1.0,4.0
1, 18,800.0,25.0,,0.0,0.0,277.0,0.0,75.0,,1.0,0.0,2.6,1.0
1, 18,800.0,28.0,,0.0,,242.0,0.0,80.0,,1.0,,1.7,-1.0
1, 18,800.0,31.0,,0.0,0.0,197.0,0.0,85.0,,1.0,0.0,1.7,-2.0
1, 18,800.0,34.0,,0.0,,159.0,0.0,90.0,,1.0,,1.9,-2.0
1, 18,800.0,37.0,,0.0,0.0,144.0,10.0,95.0,,2.0,0.0,2.4,-1.0
1, 18,800.0,40.0,,0.0,,167.0,20.0,95.0,,3.0,,3.2,1.0
1, 18,800.0,43.0,,0.0,0.0,206.0,20.0,85.0,,3.0,0.0,3.7,5.0
1, 18,800.0,46.0,,0.0,,244.0,20.0,75.0,,3.0,,3.2,5.0
1, 18,800.0,49.0,,0.0,0.0,307.0,10.0,85.0,,2.0,0.0,4.1,2.0
1, 18,800.0,52.0,,0.0,,341.0,10.0,85.0,,2.0,,5.9,0.0
1, 18,800.0,55.0,,0.0,0.0,343.0,0.0,80.0,,1.0,0.0,5.5,-1.0
1, 18,1100.0,4.0,-3.0,0.0,0.0,352.0,10.0,70.0,4.0,2.0,0.0,3.5,-1.0
1, 18,1100.0,7.0,-3.0,0.0,,347.0,20.0,70.0,6.0,3.0,,4.0,-2.0
1, 18,1100.0,10.0,,0.0,0.0,2.0,20.0,75.0,,3.0,0.0,3.2,-3.0
1, 18,1100.0,13.0,,0.0,,20.0,10.0,70.0,,2.0,,2.0,-2.0
1, 18,1100.0,16.0,,0.0,0.0,338.0,0.0,60.0,,1.0,0.0,0.5,2.0
1, 18,1100.0,19.0,,0.0,,281.0,0.0,55.0,,1.0,,1.0,4.0
1, 18,1100.0,22.0,,0.0,0.0,277.0,0.0,75.0,,1.0,0.0,2.6,1.0
1, 18,1100.0,25.0,,0.0,,242.0,0.0,80.0,,1.0,,1.7,-1.0
1, 18,1100.0,28.0,,0.0,0.0,197.0,0.0,85.0,,1.0,0.0,1.7,-2.0
1, 18,1100.0,31.0,,0.0,,159.0,0.0,90.0,,1.0,,1.9,-2.0
1, 18,1100.0,34.0,,0.0,0.0,144.0,10.0,95.0,,2.0,0.0,2.4,-1.0
1, 18,1100.0,37.0,,0.0,,167.0,20.0,95.0,,3.0,,3.2,1.0
1, 18,1100.0,40.0,,0.0,0.0,206.0,20.0,85.0,,3.0,0.0,3.7,5.0
1, 18,1100.0,43.0,,0.0,,244.0,20.0,75.0,,3.0,,3.2,5.0
1, 18,1100.0,46.0,,0.0,0.0,307.0,10.0,85.0,,2.0,0.0,4.1,2.0
1, 18,1100.0,49.0,,0.0,,341.0,10.0,85.0,,2.0,,5.9,0.0
1, 18,1100.0,52.0,,0.0,0.0,343.0,0.0,80.0,,1.0,0.0,5.5,-1.0
1, 18,1400.0,4.0,-3.0,0.0,,347.0,20.0,70.0,4.0,3.0,,4.0,-2.0
1, 18,1400.0,7.0,-3.0,0.0,0.0,2.0,20.0,75.0,6.0,3.0,0.0,3.2,-3.0
1, 18,1400.0,10.0,,0.0,,20.0,10.0,70.0,,2.0,,2.0,-2.0
1, 18,1400.0,13.0,,0.0,0.0,338.0,0.0,60.0,,1.0,0.0,0.5,2.0
1, 18,1400.0,16.0,,0.0,,281.0,0.0,55.0,,1.0,,1.0,4.0
1, 18,1400.0,19.0,,0.0,0.0,277.0,0.0,75.0,,1.0,0.0,2.6,1.0
1, 18,1400.0,22.0,,0.0,,242.0,0.0,80.0,,1.0,,1.7,-1.0
1, 18,1400.0,25.0,,0.0,0.0,197.0,0.0,85.0,,1.0,0.0,1.7,-2.0
1, 18,1400.0,28.0,,0.0,,159.0,0.0,90.0,,1.0,,1.9,-2.0
1, 18,1400.0,31.0,,0.0,0.0,144.0,10.0,95.0,,2.0,0.0,2.4,-1.0
1, 18,1400.0,34.0,,0.0,,167.0,20.0,95.0,,3.0,,3.2,1.0
1, 18,1400.0,37.0,,0.0,0.0,206.0,20.0,85.0,,3.0,0.0,3.7,5.0
1, 18,1400.0,40.0,,0.0,,244.0,20.0,75.0,,3.0,,3.2,5.0
1, 18,1400.0,43.0,,0.0,0.0,307.0,10.0,85.0,,2.0,0.0,4.1,2.0
1, 18,1400.0,46.0,,0.0,,341.0,10.0,85.0,,2.0,,5.9,0.0
1, 18,1400.0,49.0,,0.0,0.0,343.0,0.0,80.0,,1.0,0.0,5.5,-1.0
1, 18,1700.0,4.0,-3.0,0.0,0.0,2.0,20.0,75.0,4.0,3.0,0.0,3.2,-3.0
1, 18,1700.0,7.0,-2.0,0.0,,20.0,10.0,70.0,6.0,2.0,,2.0,-2.0
1, 18,1700.0,10.0,,0.0,0.0,338.0,0.0,60.0,,1.0,0.0,0.5,2.0
1, 18,1700.0,13.0,,0.0,,281.0,0.0,55.0,,1.0,,1.0,4.0
1, 18,1700.0,16.0,,0.0,0.0,277.0,0.0,75.0,,1.0,0.0,2.6,1.0
1, 18,1700.0,19.0,,0.0,,242.0,0.0,80.0,,1.0,,1.7,-1.0
1, 18,1700.0,22.0,,0.0,0.0,197.0,0.0,85.0,,1.0,0.0,1.7,-2.0
1, 18,1700.0,25.0,,0.0,,159.0,0.0,90.0,,1.0,,1.9,-2.0
1, 18,1700.0,28.0,,0.0,0.0,144.0,10.0,95.0,,2.0,0.0,2.4,-1.0
1, 18,1700.0,31.0,,0.0,,167.0,20.0,95.0,,3.0,,3.2,1.0
1, 18,1700.0,34.0,,0.0,0.0,206.0,20.0,85.0,,3.0,0.0,3.7,5.0
1, 18,1700.0,37.0,,0.0,,244.0,20.0,75.0,,3.0,,3.2,5.0
1, 18,1700.0,40.0,,0.0,0.0,307.0,10.0,85.0,,2.0,0.0,4.1,2.0
1, 18,1700.0,43.0,,0.0,,341.0,10.0,85.0,,2.0,,5.9,0.0
1, 18,1700.0,46.0,,0.0,0.0,343.0,0.0,80.0,,1.0,0.0,5.5,-1.0
1, 18,2000.0,4.0,-2.0,0.0,,15.0,10.0,75.0,4.0,2.0,,2.0,-1.0
1, 18,2000.0,7.0,-3.0,0.0,0.0,328.0,10.0,60.0,6.0,2.0,0.0,1.5,3.0
1, 18,2000.0,10.0,,0.0,,286.0,10.0,65.0,5.0,2.0,,1.8,4.0
1, 18,2000.0,13.0,,0.0,0.0,293.0,0.0,80.0,,1.0,0.0,2.5,1.0
1, 18,2000.0,16.0,,0.0,,291.0,0.0,85.0,,1.0,,1.9,-1.0
1, 18,2000.0,19.0,,0.0,0.0,221.0,0.0,90.0,,1.0,0.0,0.9,-2.0
1, 18,2000.0,22.0,,0.0,,159.0,0.0,90.0,,1.0,,1.4,-2.0
1, 18,2000.0,25.0,,0.0,0.0,175.0,10.0,95.0,,2.0,0.0,2.1,-1.0
1, 18,2000.0,28.0,,0.0,,166.0,20.0,95.0,,3.0,,2.5,1.0
1, 18,2000.0,31.0,,0.0,0.0,229.0,20.0,85.0,,3.0,0.0,2.8,5.0
1, 18,2000.0,34.0,,0.0,,224.0,20.0,75.0,,3.0,,3.9,5.0
1, 18,2000.0,37.0,,0.0,0.0,275.0,10.0,85.0,,2.0,0.0,3.4,2.0
1, 18,2000.0,40.0,,0.0,,297.0,10.0,85.0,,2.0,,3.3,0.0
1, 18,2000.0,43.0,,0.0,0.0,351.0,10.0,85.0,,2.0,0.0,4.0,0.0
1, 18,2000.0,46.0,,0.0,,342.0,10.0,90.0,,2.0,,2.9,-1.0
1, 18,2000.0,49.0,,0.0,0.0,354.0,10.0,90.0,,2.0,0.0,2.9,-3.0
1, 18,2000.0,52.0,,0.0,,27.0,10.0,95.0,,2.0,,2.9,-2.0
1, 18,2000.0,55.0,,0.0,0.0,10.0,10.0,65.0,,2.0,0.0,2.8,4.0
1, 18,2000.0,58.0,,0.0,,339.0,10.0,50.0,,2.0,,3.3,5.0
1, 18,2000.0,61.0,,0.0,0.0,333.0,20.0,70.0,,3.0,0.0,2.2,2.0
1, 18,2000.0,64.0,,0.0,,356.0,20.0,75.0,,3.0,,2.7,1.0
1, 18,2000.0,67.0,,0.0,0.0,40.0,20.0,75.0,,3.0,0.0,2.5,0.0
1, 18,2300.0,4.0,-2.0,0.0,0.0,328.0,10.0,60.0,4.0,2.0,0.0,1.5,3.0
1, 18,2300.0,7.0,-3.0,0.0,,286.0,10.0,65.0,6.0,2.0,,1.8,4.0
1, 18,2300.0,10.0,,0.0,0.0,293.0,0.0,80.0,5.0,1.0,0.0,2.5,1.0
1, 18,2300.0,13.0,,0.0,,291.0,0.0,85.0,,1.0,,1.9,-1.0
1, 18,2300.0,16.0,,0.0,0.0,221.0,0.0,90.0,,1.0,0.0,0.9,-2.0
1, 18,2300.0,19.0,,0.0,,159.0,0.0,90.0,,1.0,,1.4,-2.0
1, 18,2300.0,22.0,,0.0,0.0,175.0,10.0,95.0,,2.0,0.0,2.1,-1.0
1, 18,2300.0,25.0,,0.0,,166.0,20.0,95.0,,3.0,,2.5,1.0
1, 18,2300.0,28.0,,0.0,0.0,229.0,20.0,85.0,,3.0,0.0,2.8,5.0
1, 18,2300.0,31.0,,0.0,,224.0,20.0,75.0,,3.0,,3.9,5.0
1, 18,2300.0,34.0,,0.0,0.0,275.0,10.0,85.0,,2.0,0.0,3.4,2.0
1, 18,2300.0,37.0,,0.0,,297.0,10.0,85.0,,2.0,,3.3,0.0
1, 18,2300.0,40.0,,0.0,0.0,351.0,10.0,85.0,,2.0,0.0,4.0,0.0
1, 18,2300.0,43.0,,0.0,,342.0,10.0,90.0,,2.0,,2.9,-1.0
1, 18,2300.0,46.0,,0.0,0.0,354.0,10.0,90.0,,2.0,0.0,2.9,-3.0
1, 18,2300.0,49.0,,0.0,,27.0,10.0,95.0,,2.0,,2.9,-2.0
1, 18,2300.0,52.0,,0.0,0.0,10.0,10.0,65.0,,2.0,0.0,2.8,4.0
1, 18,2300.0,55.0,,0.0,,339.0,10.0,50.0,,2.0,,3.3,5.0
1, 18,2300.0,58.0,,0.0,0.0,333.0,20.0,70.0,,3.0,0.0,2.2,2.0
1, 18,2300.0,61.0,,0.0,,356.0,20.0,75.0,,3.0,,2.7,1.0
1, 18,2300.0,64.0,,0.0,0.0,40.0,20.0,75.0,,3.0,0.0,2.5,0.0
1, 19,200.0,4.0,-2.0,0.0,,286.0,10.0,65.0,4.0,2.0,,1.8,4.0
1, 19,200.0,7.0,-3.0,0.0,0.0,293.0,0.0,80.0,6.0,1.0,0.0,2.5,1.0
1, 19,200.0,10.0,,0.0,,291.0,0.0,85.0,5.0,1.0,,1.9,-1.0
1, 19,200.0,13.0,,0.0,0.0,221.0,0.0,90.0,,1.0,0.0,0.9,-2.0
1, 19,200.0,16.0,,0.0,,159.0,0.0,90.0,,1.0,,1.4,-2.0
1, 19,200.0,19.0,,0.0,0.0,175.0,10.0,95.0,,2.0,0.0,2.1,-1.0
1, 19,200.0,22.0,,0.0,,166.0,20.0,95.0,,3.0,,2.5,1.0
1, 19,200.0,25.0,,0.0,0.0,229.0,20.0,85.0,,3.0,0.0,2.8,5.0
1, 19,200.0,28.0,,0.0,,224.0,20.0,75.0,,3.0,,3.9,5.0
1, 19,200.0,31.0,,0.0,0.0,275.0,10.0,85.0,,2.0,0.0,3.4,2.0
1, 19,200.0,34.0,,0.0,,297.0,10.0,85.0,,2.0,,3.3,0.0
1, 19,200.0,37.0,,0.0,0.0,351.0,10.0,85.0,,2.0,0.0,4.0,0.0
1, 19,200.0,40.0,,0.0,,342.0,10.0,90.0,,2.0,,2.9,-1.0
1, 19,200.0,43.0,,0.0,0.0,354.0,10.0,90.0,,2.0,0.0,2.9,-3.0
1, 19,200.0,46.0,,0.0,,27.0,10.0,95.0,,2.0,,2.9,-2.0
1, 19,200.0,49.0,,0.0,0.0,10.0,10.0,65.0,,2.0,0.0,2.8,4.0
1, 19,200.0,52.0,,0.0,,339.0,10.0,50.0,,2.0,,3.3,5.0
1, 19,200.0,55.0,,0.0,0.0,333.0,20.0,70.0,,3.0,0.0,2.2,2.0
1, 19,200.0,58.0,,0.0,,356.0,20.0,75.0,,3.0,,2.7,1.0
1, 19,200.0,61.0,,0.0,0.0,40.0,20.0,75.0,,3.0,0.0,2.5,0.0
1, 19,500.0,4.0,-2.0,0.0,0.0,293.0,0.0,80.0,6.0,1.0,0.0,2.5,1.0
1, 19,500.0,7.0,-3.0,0.0,,291.0,0.0,85.0,5.0,1.0,,1.9,-1.0
1, 19,500.0,10.0,,0.0,0.0,221.0,0.0,90.0,,1.0,0.0,0.9,-2.0
1, 19,500.0,13.0,,0.0,,159.0,0.0,90.0,,1.0,,1.4,-2.0
1, 19,500.0,16.0,,0.0,0.0,175.0,10.0,95.0,,2.0,0.0,2.1,-1.0
1, 19,500.0,19.0,,0.0,,166.0,20.0,95.0,,3.0,,2.5,1.0
1, 19,500.0,22.0,,0.0,0.0,229.0,20.0,85.0,,3.0,0.0,2.8,5.0
1, 19,500.0,25.0,,0.0,,224.0,20.0,75.0,,3.0,,3.9,5.0
1, 19,500.0,28.0,,0.0,0.0,275.0,10.0,85.0,,2.0,0.0,3.4,2.0
1, 19,500.0,31.0,,0.0,,297.0,10.0,85.0,,2.0,,3.3,0.0
1, 19,500.0,34.0,,0.0,0.0,351.0,10.0,85.0,,2.0,0.0,4.0,0.0
1, 19,500.0,37.0,,0.0,,342.0,10.0,90.0,,2.0,,2.9,-1.0
1, 19,500.0,40.0,,0.0,0.0,354.0,10.0,90.0,,2.0,0.0,2.9,-3.0
1, 19,500.0,43.0,,0.0,,27.0,10.0,95.0,,2.0,,2.9,-2.0
1, 19,500.0,46.0,,0.0,0.0,10.0,10.0,65.0,,2.0,0.0,2.8,4.0
1, 19,500.0,49.0,,0.0,,339.0,10.0,50.0,,2.0,,3.3,5.0
1, 19,500.0,52.0,,0.0,0.0,333.0,20.0,70.0,,3.0,0.0,2.2,2.0
1, 19,500.0,55.0,,0.0,,356.0,20.0,75.0,,3.0,,2.7,1.0
1, 19,500.0,58.0,,0.0,0.0,40.0,20.0,75.0,,3.0,0.0,2.5,0.0
1, 19,800.0,4.0,-2.0,0.0,,223.0,0.0,85.0,6.0,1.0,,1.6,-1.0
1, 19,800.0,7.0,-4.0,0.0,0.0,190.0,0.0,90.0,5.0,1.0,0.0,1.7,-1.0
1, 19,800.0,10.0,,0.0,,168.0,0.0,95.0,,1.0,,2.5,-2.0
1, 19,800.0,13.0,,0.0,0.0,187.0,10.0,95.0,,2.0,0.0,2.5,-1.0
1, 19,800.0,16.0,,0.0,,175.0,20.0,95.0,,3.0,,2.3,1.0
1, 19,800.0,19.0,,0.0,0.0,239.0,20.0,85.0,,3.0,0.0,2.6,5.0
1, 19,800.0,22.0,,0.0,,287.0,20.0,80.0,,3.0,,2.8,5.0
1, 19,800.0,25.0,,0.0,0.0,297.0,10.0,85.0,,2.0,0.0,2.0,2.0
1, 19,800.0,28.0,,0.0,,289.0,10.0,85.0,,2.0,,2.1,0.0
1, 19,800.0,31.0,,0.0,0.0,360.0,10.0,80.0,,2.0,0.0,2.5,-1.0
1, 19,800.0,34.0,,0.0,,39.0,10.0,80.0,,2.0,,0.6,-2.0
1, 19,800.0,37.0,,0.0,0.0,301.0,10.0,85.0,,2.0,0.0,0.6,-3.0
1, 19,800.0,40.0,,0.0,,123.0,10.0,90.0,,2.0,,2.4,-2.0
1, 19,800.0,43.0,,0.0,0.0,140.0,10.0,60.0,,2.0,0.0,1.6,3.0
1, 19,800.0,46.0,,0.0,,90.0,10.0,50.0,,2.0,,0.3,5.0
1, 19,800.0,49.0,,0.0,0.0,99.0,20.0,75.0,,3.0,0.0,1.9,1.0
1, 19,800.0,52.0,,0.0,,114.0,20.0,75.0,,3.0,,2.4,1.0
1, 19,800.0,55.0,,0.0,0.0,107.0,20.0,75.0,,3.0,0.0,1.4,0.0
1, 19,1100.0,4.0,-2.0,0.0,0.0,190.0,0.0,90.0,6.0,1.0,0.0,1.7,-1.0
1, 19,1100.0,7.0,-4.0,0.0,,168.0,0.0,95.0,5.0,1.0,,2.5,-2.0
1, 19,1100.0,10.0,,0.0,0.0,187.0,10.0,95.0,,2.0,0.0,2.5,-1.0
1, 19,1100.0,13.0,,0.0,,175.0,20.0,95.0,,3.0,,2.3,1.0
1, 19,1100.0,16.0,,0.0,0.0,239.0,20.0,85.0,,3.0,0.0,2.6,5.0
1, 19,1100.0,19.0,,0.0,,287.0,20.0,80.0,,3.0,,2.8,5.0
1, 19,1100.0,22.0,,0.0,0.0,297.0,10.0,85.0,,2.0,0.0,2.0,2.0
1, 19,1100.0,25.0,,0.0,,289.0,10.0,85.0,,2.0,,2.1,0.0
1, 19,1100.0,28.0,,0.0,0.0,360.0,10.0,80.0,,2.0,0.0,2.5,-1.0
1, 19,1100.0,31.0,,0.0,,39.0,10.0,80.0,,2.0,,0.6,-2.0
1, 19,1100.0,34.0,,0.0,0.0,301.0,10.0,85.0,,2.0,0.0,0.6,-3.0
1, 19,1100.0,37.0,,0.0,,123.0,10.0,90.0,,2.0,,2.4,-2.0
1, 19,1100.0,40.0,,0.0,0.0,140.0,10.0,60.0,,2.0,0.0,1.6,3.0
1, 19,1100.0,43.0,,0.0,,90.0,10.0,50.0,,2.0,,0.3,5.0
1, 19,1100.0,46.0,,0.0,0.0,99.0,20.0,75.0,,3.0,0.0,1.9,1.0
1, 19,1100.0,49.0,,0.0,,114.0,20.0,75.0,,3.0,,2.4,1.0
1, 19,1100.0,52.0,,0.0,0.0,107.0,20.0,75.0,,3.0,0.0,1.4,0.0
1, 19,1400.0,4.0,-2.0,0.0,,168.0,0.0,95.0,6.0,1.0,,2.5,-2.0
1, 19,1400.0,7.0,-4.0,0.0,0.0,187.0,10.0,95.0,5.0,2.0,0.0,2.5,-1.0
1, 19,1400.0,10.0,,0.0,,175.0,20.0,95.0,,3.0,,2.3,1.0
1, 19,1400.0,13.0,,0.0,0.0,239.0,20.0,85.0,,3.0,0.0,2.6,5.0
1, 19,1400.0,16.0,,0.0,,287.0,20.0,80.0,,3.0,,2.8,5.0
1, 19,1400.0,19.0,,0.0,0.0,297.0,10.0,85.0,,2.0,0.0,2.0,2.0
1, 19,1400.0,22.0,,0.0,,289.0,10.0,85.0,,2.0,,2.1,0.0
1, 19,1400.0,25.0,,0.0,0.0,360.0,10.0,80.0,,2.0,0.0,2.5,-1.0
1, 19,1400.0,28.0,,0.0,,39.0,10.0,80.0,,2.0,,0.6,-2.0
1, 19,1400.0,31.0,,0.0,0.0,301.0,10.0,85.0,,2.0,0.0,0.6,-3.0
1, 19,1400.0,34.0,,0.0,,123.0,10.0,90.0,,2.0,,2.4,-2.0
1, 19,1400.0,37.0,,0.0,0.0,140.0,10.0,60.0,,2.0,0.0,1.6,3.0
1, 19,1400.0,40.0,,0.0,,90.0,10.0,50.0,,2.0,,0.3,5.0
1, 19,1400.0,43.0,,0.0,0.0,99.0,20.0,75.0,,3.0,0.0,1.9,1.0
1, 19,1400.0,46.0,,0.0,,114.0,20.0,75.0,,3.0,,2.4,1.0
1, 19,1400.0,49.0,,0.0,0.0,107.0,20.0,75.0,,3.0,0.0,1.4,0.0
1, 19,1700.0,4.0,-2.0,0.0,0.0,187.0,10.0,95.0,6.0,2.0,0.0,2.5,-1.0
1, 19,1700.0,7.0,-4.0,0.0,,175.0,20.0,95.0,5.0,3.0,,2.3,1.0
1, 19,1700.0,10.0,,0.0,0.0,239.0,20.0,85.0,,3.0,0.0,2.6,5.0
1, 19,1700.0,13.0,,0.0,,287.0,20.0,80.0,,3.0,,2.8,5.0
1, 19,1700.0,16.0,,0.0,0.0,297.0,10.0,85.0,,2.0,0.0,2.0,2.0
1, 19,1700.0,19.0,,0.0,,289.0,10.0,85.0,,2.0,,2.1,0.0
1, 19,1700.0,22.0,,0.0,0.0,360.0,10.0,80.0,,2.0,0.0,2.5,-1.0
1, 19,1700.0,25.0,,0.0,,39.0,10.0,80.0,,2.0,,0.6,-2.0
1, 19,1700.0,28.0,,0.0,0.0,301.0,10.0,85.0,,2.0,0.0,0.6,-3.0
1, 19,1700.0,31.0,,0.0,,123.0,10.0,90.0,,2.0,,2.4,-2.0
1, 19,1700.0,34.0,,0.0,0.0,140.0,10.0,60.0,,2.0,0.0,1.6,3.0
1, 19,1700.0,37.0,,0.0,,90.0,10.0,50.0,,2.0,,0.3,5.0
1, 19,1700.0,40.0,,0.0,0.0,99.0,20.0,75.0,,3.0,0.0,1.9,1.0
1, 19,1700.0,43.0,,0.0,,114.0,20.0,75.0,,3.0,,2.4,1.0
1, 19,1700.0,46.0,,0.0,0.0,107.0,20.0,75.0,,3.0,0.0,1.4,0.0
1, 19,2000.0,4.0,-4.0,0.0,,203.0,10.0,95.0,6.0,2.0,,1.3,1.0
1, 19,2000.0,7.0,-1.0,0.0,0.0,262.0,10.0,90.0,4.0,2.0,0.0,2.7,6.0
1, 19,2000.0,10.0,,0.0,,300.0,10.0,85.0,4.0,2.0,,2.2,6.0
1, 19,2000.0,13.0,,0.0,0.0,311.0,10.0,85.0,,2.0,0.0,2.8,2.0
1, 19,2000.0,16.0,,0.0,,356.0,10.0,85.0,,2.0,,4.3,1.0
1, 19,2000.0,19.0,,0.0,0.0,6.0,10.0,75.0,,2.0,0.0,2.8,-1.0
1, 19,2000.0,22.0,,0.0,,4.0,10.0,70.0,,2.0,,2.9,-3.0
