month, format: day,hour,forecast,일최고기온,6시간강수량,하늘상태,풍속,강수확률,풍향,6시간적설,일최저기온,습도,강수형태,3시간기온
4, 26,2300.0,43.0,13.0,,1.0,0.9,0.0,360.0,,,55.0,0.0,13.0
4, 26,2300.0,46.0,12.0,0.0,1.0,0.9,0.0,302.0,0.0,,60.0,0.0,12.0
4, 26,2300.0,49.0,19.0,,1.0,0.9,0.0,347.0,,,35.0,0.0,19.0
4, 26,2300.0,52.0,24.0,0.0,1.0,3.4,0.0,287.0,0.0,,30.0,0.0,24.0
4, 26,2300.0,55.0,24.0,,1.0,3.8,0.0,272.0,,,35.0,0.0,24.0
4, 26,2300.0,58.0,21.0,0.0,1.0,3.8,0.0,221.0,0.0,,45.0,0.0,21.0
4, 26,2300.0,61.0,18.0,,1.0,2.9,0.0,214.0,,,55.0,0.0,18.0
4, 26,2300.0,64.0,17.0,0.0,1.0,1.8,0.0,225.0,0.0,,55.0,0.0,17.0
4, 27,200.0,4.0,19.0,,1.0,4.2,0.0,316.0,,10.0,35.0,0.0,19.0
4, 27,200.0,7.0,18.0,0.0,1.0,3.4,0.0,293.0,0.0,12.0,40.0,0.0,18.0
4, 27,200.0,10.0,14.0,,1.0,2.2,0.0,260.0,,,50.0,0.0,14.0
4, 27,200.0,13.0,13.0,0.0,1.0,1.6,0.0,252.0,0.0,,50.0,0.0,13.0
4, 27,200.0,16.0,11.0,,1.0,1.2,0.0,275.0,,,50.0,0.0,11.0
4, 27,200.0,19.0,10.0,0.0,1.0,1.5,0.0,298.0,0.0,,55.0,0.0,10.0
4, 27,200.0,22.0,18.0,,1.0,1.4,0.0,240.0,,,35.0,0.0,18.0
4, 27,200.0,25.0,22.0,0.0,1.0,2.6,0.0,261.0,0.0,,30.0,0.0,22.0
4, 27,200.0,28.0,23.0,,1.0,3.5,0.0,260.0,,,35.0,0.0,23.0
4, 27,200.0,31.0,21.0,0.0,2.0,3.0,10.0,217.0,0.0,,40.0,0.0,21.0
4, 27,200.0,34.0,17.0,,2.0,2.5,10.0,217.0,,,55.0,0.0,17.0
4, 27,200.0,37.0,15.0,0.0,1.0,1.1,0.0,243.0,0.0,,55.0,0.0,15.0
4, 27,200.0,40.0,13.0,,1.0,0.9,0.0,360.0,,,55.0,0.0,13.0
4, 27,200.0,43.0,12.0,0.0,1.0,0.9,0.0,302.0,0.0,,60.0,0.0,12.0
4, 27,200.0,46.0,19.0,,1.0,0.9,0.0,347.0,,,35.0,0.0,19.0
4, 27,200.0,49.0,24.0,0.0,1.0,3.4,0.0,287.0,0.0,,30.0,0.0,24.0
4, 27,200.0,52.0,24.0,,1.0,3.8,0.0,272.0,,,35.0,0.0,24.0
4, 27,200.0,55.0,21.0,0.0,1.0,3.8,0.0,221.0,0.0,,45.0,0.0,21.0
4, 27,200.0,58.0,18.0,,1.0,2.9,0.0,214.0,,,55.0,0.0,18.0
4, 27,200.0,61.0,17.0,0.0,1.0,1.8,0.0,225.0,0.0,,55.0,0.0,17.0
4, 27,500.0,4.0,18.0,0.0,1.0,3.4,0.0,293.0,0.0,10.0,40.0,0.0,18.0
4, 27,500.0,7.0,14.0,,1.0,2.2,0.0,260.0,,12.0,50.0,0.0,14.0
4, 27,500.0,10.0,13.0,0.0,1.0,1.6,0.0,252.0,0.0,,50.0,0.0,13.0
4, 27,500.0,13.0,11.0,,1.0,1.2,0.0,275.0,,,50.0,0.0,11.0
4, 27,500.0,16.0,10.0,0.0,1.0,1.5,0.0,298.0,0.0,,55.0,0.0,10.0
4, 27,500.0,19.0,18.0,,1.0,1.4,0.0,240.0,,,35.0,0.0,18.0
4, 27,500.0,22.0,22.0,0.0,1.0,2.6,0.0,261.0,0.0,,30.0,0.0,22.0
4, 27,500.0,25.0,23.0,,1.0,3.5,0.0,260.0,,,35.0,0.0,23.0
4, 27,500.0,28.0,21.0,0.0,2.0,3.0,10.0,217.0,0.0,,40.0,0.0,21.0
4, 27,500.0,31.0,17.0,,2.0,2.5,10.0,217.0,,,55.0,0.0,17.0
4, 27,500.0,34.0,15.0,0.0,1.0,1.1,0.0,243.0,0.0,,55.0,0.0,15.0
4, 27,500.0,37.0,13.0,,1.0,0.9,0.0,360.0,,,55.0,0.0,13.0
4, 27,500.0,40.0,12.0,0.0,1.0,0.9,0.0,302.0,0.0,,60.0,0.0,12.0
4, 27,500.0,43.0,19.0,,1.0,0.9,0.0,347.0,,,35.0,0.0,19.0
4, 27,500.0,46.0,24.0,0.0,1.0,3.4,0.0,287.0,0.0,,30.0,0.0,24.0
4, 27,500.0,49.0,24.0,,1.0,3.8,0.0,272.0,,,35.0,0.0,24.0
4, 27,500.0,52.0,21.0,0.0,1.0,3.8,0.0,221.0,0.0,,45.0,0.0,21.0
4, 27,500.0,55.0,18.0,,1.0,2.9,0.0,214.0,,,55.0,0.0,18.0
4, 27,500.0,58.0,17.0,0.0,1.0,1.8,0.0,225.0,0.0,,55.0,0.0,17.0
4, 27,800.0,4.0,15.0,,1.0,2.4,0.0,282.0,,10.0,55.0,0.0,15.0
4, 27,800.0,7.0,13.0,0.0,1.0,1.0,0.0,253.0,0.0,12.0,45.0,0.0,13.0
4, 27,800.0,10.0,11.0,,1.0,1.0,0.0,281.0,,,50.0,0.0,11.0
4, 27,800.0,13.0,10.0,0.0,1.0,1.3,0.0,297.0,0.0,,55.0,0.0,10.0
4, 27,800.0,16.0,17.0,,1.0,1.0,0.0,241.0,,,35.0,0.0,17.0
4, 27,800.0,19.0,22.0,0.0,1.0,2.2,0.0,260.0,0.0,,30.0,0.0,22.0
4, 27,800.0,22.0,22.0,,1.0,3.0,0.0,249.0,,,40.0,0.0,22.0
4, 27,800.0,25.0,20.0,0.0,2.0,4.6,10.0,210.0,0.0,,50.0,0.0,20.0
4, 27,800.0,28.0,17.0,,2.0,2.4,10.0,218.0,,,55.0,0.0,17.0
4, 27,800.0,31.0,16.0,0.0,1.0,1.3,0.0,270.0,0.0,,55.0,0.0,16.0
4, 27,800.0,34.0,14.0,,1.0,0.9,0.0,297.0,,,55.0,0.0,14.0
4, 27,800.0,37.0,12.0,0.0,1.0,1.6,0.0,285.0,0.0,,55.0,0.0,12.0
4, 27,800.0,40.0,19.0,,1.0,1.6,0.0,330.0,,,35.0,0.0,19.0
4, 27,800.0,43.0,23.0,0.0,1.0,3.4,0.0,322.0,0.0,,30.0,0.0,23.0
4, 27,800.0,46.0,24.0,,1.0,3.9,0.0,310.0,,,35.0,0.0,24.0
4, 27,800.0,49.0,22.0,0.0,1.0,1.5,0.0,332.0,0.0,,40.0,0.0,22.0
4, 27,800.0,52.0,18.0,,1.0,1.9,0.0,205.0,,,55.0,0.0,18.0
4, 27,800.0,55.0,18.0,0.0,1.0,1.2,0.0,222.0,0.0,,50.0,0.0,18.0
4, 27,1100.0,4.0,13.0,0.0,1.0,1.0,0.0,253.0,0.0,10.0,45.0,0.0,13.0
4, 27,1100.0,7.0,11.0,,1.0,1.0,0.0,281.0,,12.0,50.0,0.0,11.0
4, 27,1100.0,10.0,10.0,0.0,1.0,1.3,0.0,297.0,0.0,,55.0,0.0,10.0
4, 27,1100.0,13.0,17.0,,1.0,1.0,0.0,241.0,,,35.0,0.0,17.0
4, 27,1100.0,16.0,22.0,0.0,1.0,2.2,0.0,260.0,0.0,,30.0,0.0,22.0
4, 27,1100.0,19.0,22.0,,1.0,3.0,0.0,249.0,,,40.0,0.0,22.0
4, 27,1100.0,22.0,20.0,0.0,2.0,4.6,10.0,210.0,0.0,,50.0,0.0,20.0
4, 27,1100.0,25.0,17.0,,2.0,2.4,10.0,218.0,,,55.0,0.0,17.0
4, 27,1100.0,28.0,16.0,0.0,1.0,1.3,0.0,270.0,0.0,,55.0,0.0,16.0
4, 27,1100.0,31.0,14.0,,1.0,0.9,0.0,297.0,,,55.0,0.0,14.0
4, 27,1100.0,34.0,12.0,0.0,1.0,1.6,0.0,285.0,0.0,,55.0,0.0,12.0
4, 27,1100.0,37.0,19.0,,1.0,1.6,0.0,330.0,,,35.0,0.0,19.0
4, 27,1100.0,40.0,23.0,0.0,1.0,3.4,0.0,322.0,0.0,,30.0,0.0,23.0
4, 27,1100.0,43.0,24.0,,1.0,3.9,0.0,310.0,,,35.0,0.0,24.0
4, 27,1100.0,46.0,22.0,0.0,1.0,1.5,0.0,332.0,0.0,,40.0,0.0,22.0
4, 27,1100.0,49.0,18.0,,1.0,1.9,0.0,205.0,,,55.0,0.0,18.0
4, 27,1100.0,52.0,18.0,0.0,1.0,1.2,0.0,222.0,0.0,,50.0,0.0,18.0
4, 27,1400.0,4.0,11.0,,1.0,1.0,0.0,281.0,,10.0,50.0,0.0,11.0
4, 27,1400.0,7.0,10.0,0.0,1.0,1.3,0.0,297.0,0.0,12.0,55.0,0.0,10.0
4, 27,1400.0,10.0,17.0,,1.0,1.0,0.0,241.0,,,35.0,0.0,17.0
4, 27,1400.0,13.0,22.0,0.0,1.0,2.2,0.0,260.0,0.0,,30.0,0.0,22.0
4, 27,1400.0,16.0,22.0,,1.0,3.0,0.0,249.0,,,40.0,0.0,22.0
4, 27,1400.0,19.0,20.0,0.0,2.0,4.6,10.0,210.0,0.0,,50.0,0.0,20.0
4, 27,1400.0,22.0,17.0,,2.0,2.4,10.0,218.0,,,55.0,0.0,17.0
4, 27,1400.0,25.0,16.0,0.0,1.0,1.3,0.0,270.0,0.0,,55.0,0.0,16.0
4, 27,1400.0,28.0,14.0,,1.0,0.9,0.0,297.0,,,55.0,0.0,14.0
4, 27,1400.0,31.0,12.0,0.0,1.0,1.6,0.0,285.0,0.0,,55.0,0.0,12.0
4, 27,1400.0,34.0,19.0,,1.0,1.6,0.0,330.0,,,35.0,0.0,19.0
4, 27,1400.0,37.0,23.0,0.0,1.0,3.4,0.0,322.0,0.0,,30.0,0.0,23.0
4, 27,1400.0,40.0,24.0,,1.0,3.9,0.0,310.0,,,35.0,0.0,24.0
4, 27,1400.0,43.0,22.0,0.0,1.0,1.5,0.0,332.0,0.0,,40.0,0.0,22.0
4, 27,1400.0,46.0,18.0,,1.0,1.9,0.0,205.0,,,55.0,0.0,18.0
4, 27,1400.0,49.0,18.0,0.0,1.0,1.2,0.0,222.0,0.0,,50.0,0.0,18.0
4, 27,1700.0,4.0,10.0,0.0,1.0,1.3,0.0,297.0,0.0,10.0,55.0,0.0,10.0
4, 27,1700.0,7.0,17.0,,1.0,1.0,0.0,241.0,,12.0,35.0,0.0,17.0
4, 27,1700.0,10.0,22.0,0.0,1.0,2.2,0.0,260.0,0.0,,30.0,0.0,22.0
4, 27,1700.0,13.0,22.0,,1.0,3.0,0.0,249.0,,,40.0,0.0,22.0
4, 27,1700.0,16.0,20.0,0.0,2.0,4.6,10.0,210.0,0.0,,50.0,0.0,20.0
4, 27,1700.0,19.0,17.0,,2.0,2.4,10.0,218.0,,,55.0,0.0,17.0
4, 27,1700.0,22.0,16.0,0.0,1.0,1.3,0.0,270.0,0.0,,55.0,0.0,16.0
4, 27,1700.0,25.0,14.0,,1.0,0.9,0.0,297.0,,,55.0,0.0,14.0
4, 27,1700.0,28.0,12.0,0.0,1.0,1.6,0.0,285.0,0.0,,55.0,0.0,12.0
4, 27,1700.0,31.0,19.0,,1.0,1.6,0.0,330.0,,,35.0,0.0,19.0
4, 27,1700.0,34.0,23.0,0.0,1.0,3.4,0.0,322.0,0.0,,30.0,0.0,23.0
4, 27,1700.0,37.0,24.0,,1.0,3.9,0.0,310.0,,,35.0,0.0,24.0
4, 27,1700.0,40.0,22.0,0.0,1.0,1.5,0.0,332.0,0.0,,40.0,0.0,22.0
4, 27,1700.0,43.0,18.0,,1.0,1.9,0.0,205.0,,,55.0,0.0,18.0
4, 27,1700.0,46.0,18.0,0.0,1.0,1.2,0.0,222.0,0.0,,50.0,0.0,18.0
4, 27,2000.0,4.0,17.0,,1.0,1.6,0.0,227.0,,12.0,35.0,0.0,17.0
4, 27,2000.0,7.0,22.0,0.0,1.0,2.3,0.0,239.0,0.0,15.0,30.0,0.0,22.0
4, 27,2000.0,10.0,22.0,,1.0,2.9,0.0,236.0,,,40.0,0.0,22.0
4, 27,2000.0,13.0,19.0,0.0,2.0,5.2,10.0,210.0,0.0,,50.0,0.0,19.0
4, 27,2000.0,16.0,17.0,,2.0,3.0,10.0,222.0,,,55.0,0.0,17.0
4, 27,2000.0,19.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,60.0,0.0,15.0
4, 27,2000.0,22.0,14.0,,1.0,1.0,0.0,336.0,,,55.0,0.0,14.0
4, 27,2000.0,25.0,12.0,0.0,1.0,1.3,0.0,318.0,0.0,,60.0,0.0,12.0
4, 27,2000.0,28.0,19.0,,1.0,1.4,0.0,326.0,,,35.0,0.0,19.0
4, 27,2000.0,31.0,23.0,0.0,1.0,2.0,0.0,319.0,0.0,,30.0,0.0,23.0
4, 27,2000.0,34.0,24.0,,1.0,3.6,0.0,254.0,,,35.0,0.0,24.0
4, 27,2000.0,37.0,21.0,0.0,1.0,4.5,0.0,217.0,0.0,,45.0,0.0,21.0
4, 27,2000.0,40.0,18.0,,1.0,2.9,0.0,214.0,,,50.0,0.0,18.0
4, 27,2000.0,43.0,18.0,0.0,1.0,1.8,0.0,227.0,0.0,,55.0,0.0,18.0
4, 27,2000.0,46.0,17.0,,1.0,1.4,0.0,253.0,,,60.0,0.0,17.0
4, 27,2000.0,49.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,65.0,0.0,15.0
4, 27,2000.0,52.0,22.0,,1.0,0.9,0.0,216.0,,,50.0,0.0,22.0
4, 27,2000.0,55.0,26.0,0.0,1.0,2.3,0.0,250.0,0.0,,40.0,0.0,26.0
4, 27,2000.0,58.0,26.0,,1.0,3.2,0.0,240.0,,,40.0,0.0,26.0
4, 27,2000.0,61.0,23.0,0.0,2.0,3.3,10.0,225.0,0.0,,50.0,0.0,23.0
4, 27,2000.0,64.0,20.0,,2.0,2.8,10.0,238.0,,,60.0,0.0,20.0
4, 27,2000.0,67.0,19.0,0.0,2.0,1.4,10.0,249.0,0.0,,55.0,0.0,19.0
4, 27,2300.0,4.0,22.0,0.0,1.0,2.3,0.0,239.0,0.0,12.0,30.0,0.0,22.0
4, 27,2300.0,7.0,22.0,,1.0,2.9,0.0,236.0,,15.0,40.0,0.0,22.0
4, 27,2300.0,10.0,19.0,0.0,2.0,5.2,10.0,210.0,0.0,,50.0,0.0,19.0
4, 27,2300.0,13.0,17.0,,2.0,3.0,10.0,222.0,,,55.0,0.0,17.0
4, 27,2300.0,16.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,60.0,0.0,15.0
4, 27,2300.0,19.0,14.0,,1.0,1.0,0.0,336.0,,,55.0,0.0,14.0
4, 27,2300.0,22.0,12.0,0.0,1.0,1.3,0.0,318.0,0.0,,60.0,0.0,12.0
4, 27,2300.0,25.0,19.0,,1.0,1.4,0.0,326.0,,,35.0,0.0,19.0
4, 27,2300.0,28.0,23.0,0.0,1.0,2.0,0.0,319.0,0.0,,30.0,0.0,23.0
4, 27,2300.0,31.0,24.0,,1.0,3.6,0.0,254.0,,,35.0,0.0,24.0
4, 27,2300.0,34.0,21.0,0.0,1.0,4.5,0.0,217.0,0.0,,45.0,0.0,21.0
4, 27,2300.0,37.0,18.0,,1.0,2.9,0.0,214.0,,,50.0,0.0,18.0
4, 27,2300.0,40.0,18.0,0.0,1.0,1.8,0.0,227.0,0.0,,55.0,0.0,18.0
4, 27,2300.0,43.0,17.0,,1.0,1.4,0.0,253.0,,,60.0,0.0,17.0
4, 27,2300.0,46.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,65.0,0.0,15.0
4, 27,2300.0,49.0,22.0,,1.0,0.9,0.0,216.0,,,50.0,0.0,22.0
4, 27,2300.0,52.0,26.0,0.0,1.0,2.3,0.0,250.0,0.0,,40.0,0.0,26.0
4, 27,2300.0,55.0,26.0,,1.0,3.2,0.0,240.0,,,40.0,0.0,26.0
4, 27,2300.0,58.0,23.0,0.0,2.0,3.3,10.0,225.0,0.0,,50.0,0.0,23.0
4, 27,2300.0,61.0,20.0,,2.0,2.8,10.0,238.0,,,60.0,0.0,20.0
4, 27,2300.0,64.0,19.0,0.0,2.0,1.4,10.0,249.0,0.0,,55.0,0.0,19.0
4, 28,200.0,4.0,22.0,,1.0,2.9,0.0,236.0,,12.0,40.0,0.0,22.0
4, 28,200.0,7.0,19.0,0.0,2.0,5.2,10.0,210.0,0.0,15.0,50.0,0.0,19.0
4, 28,200.0,10.0,17.0,,2.0,3.0,10.0,222.0,,,55.0,0.0,17.0
4, 28,200.0,13.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,60.0,0.0,15.0
4, 28,200.0,16.0,14.0,,1.0,1.0,0.0,336.0,,,55.0,0.0,14.0
4, 28,200.0,19.0,12.0,0.0,1.0,1.3,0.0,318.0,0.0,,60.0,0.0,12.0
4, 28,200.0,22.0,19.0,,1.0,1.4,0.0,326.0,,,35.0,0.0,19.0
4, 28,200.0,25.0,23.0,0.0,1.0,2.0,0.0,319.0,0.0,,30.0,0.0,23.0
4, 28,200.0,28.0,24.0,,1.0,3.6,0.0,254.0,,,35.0,0.0,24.0
4, 28,200.0,31.0,21.0,0.0,1.0,4.5,0.0,217.0,0.0,,45.0,0.0,21.0
4, 28,200.0,34.0,18.0,,1.0,2.9,0.0,214.0,,,50.0,0.0,18.0
4, 28,200.0,37.0,18.0,0.0,1.0,1.8,0.0,227.0,0.0,,55.0,0.0,18.0
4, 28,200.0,40.0,17.0,,1.0,1.4,0.0,253.0,,,60.0,0.0,17.0
4, 28,200.0,43.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,65.0,0.0,15.0
4, 28,200.0,46.0,22.0,,1.0,0.9,0.0,216.0,,,50.0,0.0,22.0
4, 28,200.0,49.0,26.0,0.0,1.0,2.3,0.0,250.0,0.0,,40.0,0.0,26.0
4, 28,200.0,52.0,26.0,,1.0,3.2,0.0,240.0,,,40.0,0.0,26.0
4, 28,200.0,55.0,23.0,0.0,2.0,3.3,10.0,225.0,0.0,,50.0,0.0,23.0
4, 28,200.0,58.0,20.0,,2.0,2.8,10.0,238.0,,,60.0,0.0,20.0
4, 28,200.0,61.0,19.0,0.0,2.0,1.4,10.0,249.0,0.0,,55.0,0.0,19.0
4, 28,500.0,4.0,19.0,0.0,2.0,5.2,10.0,210.0,0.0,12.0,50.0,0.0,19.0
4, 28,500.0,7.0,17.0,,2.0,3.0,10.0,222.0,,15.0,55.0,0.0,17.0
4, 28,500.0,10.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,60.0,0.0,15.0
4, 28,500.0,13.0,14.0,,1.0,1.0,0.0,336.0,,,55.0,0.0,14.0
4, 28,500.0,16.0,12.0,0.0,1.0,1.3,0.0,318.0,0.0,,60.0,0.0,12.0
4, 28,500.0,19.0,19.0,,1.0,1.4,0.0,326.0,,,35.0,0.0,19.0
4, 28,500.0,22.0,23.0,0.0,1.0,2.0,0.0,319.0,0.0,,30.0,0.0,23.0
4, 28,500.0,25.0,24.0,,1.0,3.6,0.0,254.0,,,35.0,0.0,24.0
4, 28,500.0,28.0,21.0,0.0,1.0,4.5,0.0,217.0,0.0,,45.0,0.0,21.0
4, 28,500.0,31.0,18.0,,1.0,2.9,0.0,214.0,,,50.0,0.0,18.0
4, 28,500.0,34.0,18.0,0.0,1.0,1.8,0.0,227.0,0.0,,55.0,0.0,18.0
4, 28,500.0,37.0,17.0,,1.0,1.4,0.0,253.0,,,60.0,0.0,17.0
4, 28,500.0,40.0,15.0,0.0,1.0,1.5,0.0,281.0,0.0,,65.0,0.0,15.0
4, 28,500.0,43.0,22.0,,1.0,0.9,0.0,216.0,,,50.0,0.0,22.0
4, 28,500.0,46.0,26.0,0.0,1.0,2.3,0.0,250.0,0.0,,40.0,0.0,26.0
4, 28,500.0,49.0,26.0,,1.0,3.2,0.0,240.0,,,40.0,0.0,26.0
4, 28,500.0,52.0,23.0,0.0,2.0,3.3,10.0,225.0,0.0,,50.0,0.0,23.0
4, 28,500.0,55.0,20.0,,2.0,2.8,10.0,238.0,,,60.0,0.0,20.0
4, 28,500.0,58.0,19.0,0.0,2.0,1.4,10.0,249.0,0.0,,55.0,0.0,19.0
4, 28,800.0,4.0,17.0,,2.0,2.9,10.0,221.0,,11.0,55.0,0.0,17.0
4, 28,800.0,7.0,15.0,0.0,1.0,1.4,0.0,287.0,0.0,14.0,55.0,0.0,15.0
4, 28,800.0,10.0,14.0,,1.0,0.9,0.0,324.0,,,55.0,0.0,14.0
4, 28,800.0,13.0,12.0,0.0,1.0,1.3,0.0,299.0,0.0,,60.0,0.0,12.0
4, 28,800.0,16.0,20.0,,1.0,0.6,0.0,329.0,,,35.0,0.0,20.0
4, 28,800.0,19.0,23.0,0.0,1.0,1.5,0.0,290.0,0.0,,30.0,0.0,23.0
4, 28,800.0,22.0,24.0,,1.0,3.7,0.0,250.0,,,40.0,0.0,24.0
4, 28,800.0,25.0,21.0,0.0,1.0,5.4,0.0,218.0,0.0,,45.0,0.0,21.0
4, 28,800.0,28.0,18.0,,1.0,2.7,0.0,213.0,,,55.0,0.0,18.0
4, 28,800.0,31.0,18.0,0.0,1.0,1.6,0.0,225.0,0.0,,60.0,0.0,18.0
4, 28,800.0,34.0,17.0,,1.0,1.2,0.0,261.0,,,65.0,0.0,17.0
4, 28,800.0,37.0,15.0,0.0,1.0,1.3,0.0,270.0,0.0,,65.0,0.0,15.0
4, 28,800.0,40.0,21.0,,1.0,1.1,0.0,248.0,,,50.0,0.0,21.0
4, 28,800.0,43.0,26.0,0.0,1.0,2.2,0.0,238.0,0.0,,40.0,0.0,26.0
4, 28,800.0,46.0,26.0,,2.0,3.7,10.0,257.0,,,45.0,0.0,26.0
4, 28,800.0,49.0,23.0,0.0,2.0,3.6,10.0,219.0,0.0,,50.0,0.0,23.0
4, 28,800.0,52.0,20.0,,2.0,2.4,10.0,234.0,,,65.0,0.0,20.0
4, 28,800.0,55.0,19.0,0.0,2.0,1.1,10.0,319.0,0.0,,70.0,0.0,19.0
4, 28,1100.0,4.0,15.0,0.0,1.0,1.4,0.0,287.0,0.0,11.0,55.0,0.0,15.0
4, 28,1100.0,7.0,14.0,,1.0,0.9,0.0,324.0,,14.0,55.0,0.0,14.0
4, 28,1100.0,10.0,12.0,0.0,1.0,1.3,0.0,299.0,0.0,,60.0,0.0,12.0
4, 28,1100.0,13.0,20.0,,1.0,0.6,0.0,329.0,,,35.0,0.0,20.0
4, 28,1100.0,16.0,23.0,0.0,1.0,1.5,0.0,290.0,0.0,,30.0,0.0,23.0
4, 28,1100.0,19.0,24.0,,1.0,3.7,0.0,250.0,,,40.0,0.0,24.0
4, 28,1100.0,22.0,21.0,0.0,1.0,5.4,0.0,218.0,0.0,,45.0,0.0,21.0
4, 28,1100.0,25.0,18.0,,1.0,2.7,0.0,213.0,,,55.0,0.0,18.0
4, 28,1100.0,28.0,18.0,0.0,1.0,1.6,0.0,225.0,0.0,,60.0,0.0,18.0
4, 28,1100.0,31.0,17.0,,1.0,1.2,0.0,261.0,,,65.0,0.0,17.0
4, 28,1100.0,34.0,15.0,0.0,1.0,1.3,0.0,270.0,0.0,,65.0,0.0,15.0
4, 28,1100.0,37.0,21.0,,1.0,1.1,0.0,248.0,,,50.0,0.0,21.0
4, 28,1100.0,40.0,26.0,0.0,1.0,2.2,0.0,238.0,0.0,,40.0,0.0,26.0
4, 28,1100.0,43.0,26.0,,2.0,3.7,10.0,257.0,,,45.0,0.0,26.0
4, 28,1100.0,46.0,23.0,0.0,2.0,3.6,10.0,219.0,0.0,,50.0,0.0,23.0
4, 28,1100.0,49.0,20.0,,2.0,2.4,10.0,234.0,,,65.0,0.0,20.0
4, 28,1100.0,52.0,19.0,0.0,2.0,1.1,10.0,319.0,0.0,,70.0,0.0,19.0
4, 28,1400.0,4.0,14.0,,1.0,0.9,0.0,324.0,,11.0,55.0,0.0,14.0
4, 28,1400.0,7.0,12.0,0.0,1.0,1.3,0.0,299.0,0.0,14.0,60.0,0.0,12.0
4, 28,1400.0,10.0,20.0,,1.0,0.6,0.0,329.0,,,35.0,0.0,20.0
4, 28,1400.0,13.0,23.0,0.0,1.0,1.5,0.0,290.0,0.0,,30.0,0.0,23.0
4, 28,1400.0,16.0,24.0,,1.0,3.7,0.0,250.0,,,40.0,0.0,24.0
4, 28,1400.0,19.0,21.0,0.0,1.0,5.4,0.0,218.0,0.0,,45.0,0.0,21.0
4, 28,1400.0,22.0,18.0,,1.0,2.7,0.0,213.0,,,55.0,0.0,18.0
4, 28,1400.0,25.0,18.0,0.0,1.0,1.6,0.0,225.0,0.0,,60.0,0.0,18.0
4, 28,1400.0,28.0,17.0,,1.0,1.2,0.0,261.0,,,65.0,0.0,17.0
4, 28,1400.0,31.0,15.0,0.0,1.0,1.3,0.0,270.0,0.0,,65.0,0.0,15.0
4, 28,1400.0,34.0,21.0,,1.0,1.1,0.0,248.0,,,50.0,0.0,21.0
4, 28,1400.0,37.0,26.0,0.0,1.0,2.2,0.0,238.0,0.0,,40.0,0.0,26.0
4, 28,1400.0,40.0,26.0,,2.0,3.7,10.0,257.0,,,45.0,0.0,26.0
4, 28,1400.0,43.0,23.0,0.0,2.0,3.6,10.0,219.0,0.0,,50.0,0.0,23.0
4, 28,1400.0,46.0,20.0,,2.0,2.4,10.0,234.0,,,65.0,0.0,20.0
4, 28,1400.0,49.0,19.0,0.0,2.0,1.1,10.0,319.0,0.0,,70.0,0.0,19.0
4, 28,1700.0,4.0,12.0,0.0,1.0,1.3,0.0,299.0,0.0,11.0,60.0,0.0,12.0
4, 28,1700.0,7.0,20.0,,1.0,0.6,0.0,329.0,,14.0,35.0,0.0,20.0
4, 28,1700.0,10.0,23.0,0.0,1.0,1.5,0.0,290.0,0.0,,30.0,0.0,23.0
4, 28,1700.0,13.0,24.0,,1.0,3.7,0.0,250.0,,,40.0,0.0,24.0
4, 28,1700.0,16.0,21.0,0.0,1.0,5.4,0.0,218.0,0.0,,45.0,0.0,21.0
4, 28,1700.0,19.0,18.0,,1.0,2.7,0.0,213.0,,,55.0,0.0,18.0
4, 28,1700.0,22.0,18.0,0.0,1.0,1.6,0.0,225.0,0.0,,60.0,0.0,18.0
4, 28,1700.0,25.0,17.0,,1.0,1.2,0.0,261.0,,,65.0,0.0,17.0
4, 28,1700.0,28.0,15.0,0.0,1.0,1.3,0.0,270.0,0.0,,65.0,0.0,15.0
4, 28,1700.0,31.0,21.0,,1.0,1.1,0.0,248.0,,,50.0,0.0,21.0
4, 28,1700.0,34.0,26.0,0.0,1.0,2.2,0.0,238.0,0.0,,40.0,0.0,26.0
4, 28,1700.0,37.0,26.0,,2.0,3.7,10.0,257.0,,,45.0,0.0,26.0
4, 28,1700.0,40.0,23.0,0.0,2.0,3.6,10.0,219.0,0.0,,50.0,0.0,23.0
4, 28,1700.0,43.0,20.0,,2.0,2.4,10.0,234.0,,,65.0,0.0,20.0
4, 28,1700.0,46.0,19.0,0.0,2.0,1.1,10.0,319.0,0.0,,70.0,0.0,19.0
4, 28,2000.0,4.0,20.0,,1.0,1.7,0.0,336.0,,15.0,35.0,0.0,20.0
4, 28,2000.0,7.0,24.0,0.0,1.0,2.8,0.0,316.0,0.0,15.0,30.0,0.0,24.0
4, 28,2000.0,10.0,24.0,,1.0,2.6,0.0,291.0,,,35.0,0.0,24.0
4, 28,2000.0,13.0,22.0,0.0,1.0,4.0,0.0,230.0,0.0,,45.0,0.0,22.0
4, 28,2000.0,16.0,18.0,,1.0,2.4,0.0,210.0,,,55.0,0.0,18.0
4, 28,2000.0,19.0,18.0,0.0,1.0,2.4,0.0,216.0,0.0,,50.0,0.0,18.0
