month, format: day,hour,forecast,풍속,하늘상태,3시간기온,6시간강수량,강수확률,6시간적설,강수형태,일최고기온,풍향,일최저기온,습도
1, 10,2300.0,22.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,,306.0,,50.0
1, 10,2300.0,25.0,50.0,1.0,3.0,,0.0,,0.0,,302.0,,50.0
1, 10,2300.0,28.0,40.0,1.0,6.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 10,2300.0,31.0,35.0,1.0,7.0,,0.0,,0.0,,300.0,,35.0
1, 10,2300.0,34.0,35.0,1.0,5.0,0.0,0.0,0.0,0.0,,300.0,,35.0
1, 10,2300.0,37.0,45.0,1.0,4.0,,0.0,,0.0,,297.0,,45.0
1, 10,2300.0,40.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,297.0,,45.0
1, 10,2300.0,43.0,55.0,1.0,1.0,,0.0,,0.0,,293.0,,55.0
1, 10,2300.0,46.0,50.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,50.0
1, 10,2300.0,49.0,50.0,1.0,2.0,,0.0,,0.0,,291.0,,50.0
1, 10,2300.0,52.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 10,2300.0,55.0,40.0,3.0,6.0,,20.0,,0.0,,294.0,,40.0
1, 10,2300.0,58.0,40.0,3.0,4.0,0.0,20.0,0.0,0.0,,297.0,,40.0
1, 10,2300.0,61.0,40.0,3.0,2.0,,20.0,,0.0,,294.0,,40.0
1, 10,2300.0,64.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,295.0,,35.0
1, 11,200.0,4.0,35.0,1.0,10.0,,0.0,,0.0,10.0,320.0,2.0,35.0
1, 11,200.0,7.0,55.0,3.0,7.0,0.0,20.0,0.0,0.0,8.0,331.0,0.0,55.0
1, 11,200.0,10.0,55.0,3.0,5.0,,20.0,,0.0,7.0,328.0,,55.0
1, 11,200.0,13.0,55.0,3.0,4.0,0.0,20.0,0.0,0.0,,325.0,,55.0
1, 11,200.0,16.0,60.0,3.0,4.0,,20.0,,0.0,,309.0,,60.0
1, 11,200.0,19.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,,306.0,,50.0
1, 11,200.0,22.0,50.0,1.0,3.0,,0.0,,0.0,,302.0,,50.0
1, 11,200.0,25.0,40.0,1.0,6.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,200.0,28.0,35.0,1.0,7.0,,0.0,,0.0,,300.0,,35.0
1, 11,200.0,31.0,35.0,1.0,5.0,0.0,0.0,0.0,0.0,,300.0,,35.0
1, 11,200.0,34.0,45.0,1.0,4.0,,0.0,,0.0,,297.0,,45.0
1, 11,200.0,37.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,297.0,,45.0
1, 11,200.0,40.0,55.0,1.0,1.0,,0.0,,0.0,,293.0,,55.0
1, 11,200.0,43.0,50.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,50.0
1, 11,200.0,46.0,50.0,1.0,2.0,,0.0,,0.0,,291.0,,50.0
1, 11,200.0,49.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 11,200.0,52.0,40.0,3.0,6.0,,20.0,,0.0,,294.0,,40.0
1, 11,200.0,55.0,40.0,3.0,4.0,0.0,20.0,0.0,0.0,,297.0,,40.0
1, 11,200.0,58.0,40.0,3.0,2.0,,20.0,,0.0,,294.0,,40.0
1, 11,200.0,61.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,295.0,,35.0
1, 11,500.0,4.0,55.0,3.0,7.0,0.0,20.0,0.0,0.0,8.0,331.0,2.0,55.0
1, 11,500.0,7.0,55.0,3.0,5.0,,20.0,,0.0,7.0,328.0,0.0,55.0
1, 11,500.0,10.0,55.0,3.0,4.0,0.0,20.0,0.0,0.0,,325.0,,55.0
1, 11,500.0,13.0,60.0,3.0,4.0,,20.0,,0.0,,309.0,,60.0
1, 11,500.0,16.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,,306.0,,50.0
1, 11,500.0,19.0,50.0,1.0,3.0,,0.0,,0.0,,302.0,,50.0
1, 11,500.0,22.0,40.0,1.0,6.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,500.0,25.0,35.0,1.0,7.0,,0.0,,0.0,,300.0,,35.0
1, 11,500.0,28.0,35.0,1.0,5.0,0.0,0.0,0.0,0.0,,300.0,,35.0
1, 11,500.0,31.0,45.0,1.0,4.0,,0.0,,0.0,,297.0,,45.0
1, 11,500.0,34.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,297.0,,45.0
1, 11,500.0,37.0,55.0,1.0,1.0,,0.0,,0.0,,293.0,,55.0
1, 11,500.0,40.0,50.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,50.0
1, 11,500.0,43.0,50.0,1.0,2.0,,0.0,,0.0,,291.0,,50.0
1, 11,500.0,46.0,40.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 11,500.0,49.0,40.0,3.0,6.0,,20.0,,0.0,,294.0,,40.0
1, 11,500.0,52.0,40.0,3.0,4.0,0.0,20.0,0.0,0.0,,297.0,,40.0
1, 11,500.0,55.0,40.0,3.0,2.0,,20.0,,0.0,,294.0,,40.0
1, 11,500.0,58.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,295.0,,35.0
1, 11,800.0,4.0,50.0,3.0,5.0,,20.0,,0.0,8.0,332.0,2.0,50.0
1, 11,800.0,7.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,7.0,324.0,0.0,50.0
1, 11,800.0,10.0,55.0,3.0,4.0,,20.0,,0.0,,311.0,,55.0
1, 11,800.0,13.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,,307.0,,50.0
1, 11,800.0,16.0,55.0,1.0,3.0,,0.0,,0.0,,303.0,,55.0
1, 11,800.0,19.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,299.0,,40.0
1, 11,800.0,22.0,40.0,1.0,7.0,,0.0,,0.0,,301.0,,40.0
1, 11,800.0,25.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,301.0,,40.0
1, 11,800.0,28.0,45.0,1.0,4.0,,0.0,,0.0,,298.0,,45.0
1, 11,800.0,31.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,,296.0,,50.0
1, 11,800.0,34.0,55.0,1.0,1.0,,0.0,,0.0,,295.0,,55.0
1, 11,800.0,37.0,55.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,55.0
1, 11,800.0,40.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 11,800.0,43.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,292.0,,45.0
1, 11,800.0,46.0,40.0,1.0,6.0,,0.0,,0.0,,295.0,,40.0
1, 11,800.0,49.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,800.0,52.0,45.0,3.0,2.0,,20.0,,0.0,,292.0,,45.0
1, 11,800.0,55.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,296.0,,35.0
1, 11,1100.0,4.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,8.0,324.0,2.0,50.0
1, 11,1100.0,7.0,55.0,3.0,4.0,,20.0,,0.0,7.0,311.0,0.0,55.0
1, 11,1100.0,10.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,,307.0,,50.0
1, 11,1100.0,13.0,55.0,1.0,3.0,,0.0,,0.0,,303.0,,55.0
1, 11,1100.0,16.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,299.0,,40.0
1, 11,1100.0,19.0,40.0,1.0,7.0,,0.0,,0.0,,301.0,,40.0
1, 11,1100.0,22.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,301.0,,40.0
1, 11,1100.0,25.0,45.0,1.0,4.0,,0.0,,0.0,,298.0,,45.0
1, 11,1100.0,28.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,,296.0,,50.0
1, 11,1100.0,31.0,55.0,1.0,1.0,,0.0,,0.0,,295.0,,55.0
1, 11,1100.0,34.0,55.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,55.0
1, 11,1100.0,37.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 11,1100.0,40.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,292.0,,45.0
1, 11,1100.0,43.0,40.0,1.0,6.0,,0.0,,0.0,,295.0,,40.0
1, 11,1100.0,46.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,1100.0,49.0,45.0,3.0,2.0,,20.0,,0.0,,292.0,,45.0
1, 11,1100.0,52.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,296.0,,35.0
1, 11,1400.0,4.0,55.0,3.0,4.0,,20.0,,0.0,8.0,311.0,2.0,55.0
1, 11,1400.0,7.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,7.0,307.0,0.0,50.0
1, 11,1400.0,10.0,55.0,1.0,3.0,,0.0,,0.0,,303.0,,55.0
1, 11,1400.0,13.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,299.0,,40.0
1, 11,1400.0,16.0,40.0,1.0,7.0,,0.0,,0.0,,301.0,,40.0
1, 11,1400.0,19.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,301.0,,40.0
1, 11,1400.0,22.0,45.0,1.0,4.0,,0.0,,0.0,,298.0,,45.0
1, 11,1400.0,25.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,,296.0,,50.0
1, 11,1400.0,28.0,55.0,1.0,1.0,,0.0,,0.0,,295.0,,55.0
1, 11,1400.0,31.0,55.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,55.0
1, 11,1400.0,34.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 11,1400.0,37.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,292.0,,45.0
1, 11,1400.0,40.0,40.0,1.0,6.0,,0.0,,0.0,,295.0,,40.0
1, 11,1400.0,43.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,1400.0,46.0,45.0,3.0,2.0,,20.0,,0.0,,292.0,,45.0
1, 11,1400.0,49.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,296.0,,35.0
1, 11,1700.0,4.0,50.0,3.0,3.0,0.0,20.0,0.0,0.0,8.0,307.0,2.0,50.0
1, 11,1700.0,7.0,55.0,1.0,3.0,,0.0,,0.0,7.0,303.0,0.0,55.0
1, 11,1700.0,10.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,299.0,,40.0
1, 11,1700.0,13.0,40.0,1.0,7.0,,0.0,,0.0,,301.0,,40.0
1, 11,1700.0,16.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,301.0,,40.0
1, 11,1700.0,19.0,45.0,1.0,4.0,,0.0,,0.0,,298.0,,45.0
1, 11,1700.0,22.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,,296.0,,50.0
1, 11,1700.0,25.0,55.0,1.0,1.0,,0.0,,0.0,,295.0,,55.0
1, 11,1700.0,28.0,55.0,3.0,1.0,0.0,20.0,0.0,0.0,,293.0,,55.0
1, 11,1700.0,31.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 11,1700.0,34.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,292.0,,45.0
1, 11,1700.0,37.0,40.0,1.0,6.0,,0.0,,0.0,,295.0,,40.0
1, 11,1700.0,40.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,1700.0,43.0,45.0,3.0,2.0,,20.0,,0.0,,292.0,,45.0
1, 11,1700.0,46.0,35.0,3.0,1.0,0.0,20.0,0.0,0.0,,296.0,,35.0
1, 11,2000.0,4.0,50.0,1.0,3.0,,0.0,,0.0,8.0,301.0,1.0,50.0
1, 11,2000.0,7.0,40.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,297.0,1.0,40.0
1, 11,2000.0,10.0,35.0,1.0,7.0,,0.0,,0.0,7.0,299.0,,35.0
1, 11,2000.0,13.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,,299.0,,40.0
1, 11,2000.0,16.0,45.0,1.0,4.0,,0.0,,0.0,,297.0,,45.0
1, 11,2000.0,19.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,294.0,,45.0
1, 11,2000.0,22.0,50.0,1.0,1.0,,0.0,,0.0,,295.0,,50.0
1, 11,2000.0,25.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,,294.0,,55.0
1, 11,2000.0,28.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 11,2000.0,31.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,45.0
1, 11,2000.0,34.0,40.0,1.0,6.0,,0.0,,0.0,,293.0,,40.0
1, 11,2000.0,37.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,2000.0,40.0,40.0,3.0,2.0,,20.0,,0.0,,296.0,,40.0
1, 11,2000.0,43.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,294.0,,35.0
1, 11,2000.0,46.0,40.0,3.0,1.0,,20.0,,0.0,,291.0,,40.0
1, 11,2000.0,49.0,45.0,4.0,1.0,0.0,30.0,0.0,0.0,,301.0,,45.0
1, 11,2000.0,52.0,55.0,3.0,2.0,,20.0,,0.0,,306.0,,55.0
1, 11,2000.0,55.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,,309.0,,50.0
1, 11,2000.0,58.0,40.0,4.0,7.0,,30.0,,0.0,,314.0,,40.0
1, 11,2000.0,61.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,326.0,,50.0
1, 11,2000.0,64.0,60.0,3.0,4.0,,20.0,,0.0,,327.0,,60.0
1, 11,2000.0,67.0,55.0,1.0,3.0,0.0,0.0,0.0,0.0,,325.0,,55.0
1, 11,2300.0,4.0,40.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0,297.0,1.0,40.0
1, 11,2300.0,7.0,35.0,1.0,7.0,,0.0,,0.0,7.0,299.0,1.0,35.0
1, 11,2300.0,10.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,299.0,,40.0
1, 11,2300.0,13.0,45.0,1.0,4.0,,0.0,,0.0,,297.0,,45.0
1, 11,2300.0,16.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,294.0,,45.0
1, 11,2300.0,19.0,50.0,1.0,1.0,,0.0,,0.0,,295.0,,50.0
1, 11,2300.0,22.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,,294.0,,55.0
1, 11,2300.0,25.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 11,2300.0,28.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,45.0
1, 11,2300.0,31.0,40.0,1.0,6.0,,0.0,,0.0,,293.0,,40.0
1, 11,2300.0,34.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 11,2300.0,37.0,40.0,3.0,2.0,,20.0,,0.0,,296.0,,40.0
1, 11,2300.0,40.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,294.0,,35.0
1, 11,2300.0,43.0,40.0,3.0,1.0,,20.0,,0.0,,291.0,,40.0
1, 11,2300.0,46.0,45.0,4.0,1.0,0.0,30.0,0.0,0.0,,301.0,,45.0
1, 11,2300.0,49.0,55.0,3.0,2.0,,20.0,,0.0,,306.0,,55.0
1, 11,2300.0,52.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,,309.0,,50.0
1, 11,2300.0,55.0,40.0,4.0,7.0,,30.0,,0.0,,314.0,,40.0
1, 11,2300.0,58.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,326.0,,50.0
1, 11,2300.0,61.0,60.0,3.0,4.0,,20.0,,0.0,,327.0,,60.0
1, 11,2300.0,64.0,55.0,1.0,3.0,0.0,0.0,0.0,0.0,,325.0,,55.0
1, 12,200.0,4.0,35.0,1.0,7.0,,0.0,,0.0,8.0,299.0,1.0,35.0
1, 12,200.0,7.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,299.0,1.0,40.0
1, 12,200.0,10.0,45.0,1.0,4.0,,0.0,,0.0,7.0,297.0,,45.0
1, 12,200.0,13.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,294.0,,45.0
1, 12,200.0,16.0,50.0,1.0,1.0,,0.0,,0.0,,295.0,,50.0
1, 12,200.0,19.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,,294.0,,55.0
1, 12,200.0,22.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 12,200.0,25.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,45.0
1, 12,200.0,28.0,40.0,1.0,6.0,,0.0,,0.0,,293.0,,40.0
1, 12,200.0,31.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 12,200.0,34.0,40.0,3.0,2.0,,20.0,,0.0,,296.0,,40.0
1, 12,200.0,37.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,294.0,,35.0
1, 12,200.0,40.0,40.0,3.0,1.0,,20.0,,0.0,,291.0,,40.0
1, 12,200.0,43.0,45.0,4.0,1.0,0.0,30.0,0.0,0.0,,301.0,,45.0
1, 12,200.0,46.0,55.0,3.0,2.0,,20.0,,0.0,,306.0,,55.0
1, 12,200.0,49.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,,309.0,,50.0
1, 12,200.0,52.0,40.0,4.0,7.0,,30.0,,0.0,,314.0,,40.0
1, 12,200.0,55.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,326.0,,50.0
1, 12,200.0,58.0,60.0,3.0,4.0,,20.0,,0.0,,327.0,,60.0
1, 12,200.0,61.0,55.0,1.0,3.0,0.0,0.0,0.0,0.0,,325.0,,55.0
1, 12,500.0,4.0,40.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,299.0,1.0,40.0
1, 12,500.0,7.0,45.0,1.0,4.0,,0.0,,0.0,7.0,297.0,1.0,45.0
1, 12,500.0,10.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,,294.0,,45.0
1, 12,500.0,13.0,50.0,1.0,1.0,,0.0,,0.0,,295.0,,50.0
1, 12,500.0,16.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,,294.0,,55.0
1, 12,500.0,19.0,55.0,1.0,2.0,,0.0,,0.0,,292.0,,55.0
1, 12,500.0,22.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,293.0,,45.0
1, 12,500.0,25.0,40.0,1.0,6.0,,0.0,,0.0,,293.0,,40.0
1, 12,500.0,28.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,297.0,,40.0
1, 12,500.0,31.0,40.0,3.0,2.0,,20.0,,0.0,,296.0,,40.0
1, 12,500.0,34.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,294.0,,35.0
1, 12,500.0,37.0,40.0,3.0,1.0,,20.0,,0.0,,291.0,,40.0
1, 12,500.0,40.0,45.0,4.0,1.0,0.0,30.0,0.0,0.0,,301.0,,45.0
1, 12,500.0,43.0,55.0,3.0,2.0,,20.0,,0.0,,306.0,,55.0
1, 12,500.0,46.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,,309.0,,50.0
1, 12,500.0,49.0,40.0,4.0,7.0,,30.0,,0.0,,314.0,,40.0
1, 12,500.0,52.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,326.0,,50.0
1, 12,500.0,55.0,60.0,3.0,4.0,,20.0,,0.0,,327.0,,60.0
1, 12,500.0,58.0,55.0,1.0,3.0,0.0,0.0,0.0,0.0,,325.0,,55.0
1, 12,800.0,4.0,45.0,1.0,4.0,,0.0,,0.0,7.0,298.0,1.0,45.0
1, 12,800.0,7.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,294.0,1.0,45.0
1, 12,800.0,10.0,50.0,1.0,1.0,,0.0,,0.0,,294.0,,50.0
1, 12,800.0,13.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,,291.0,,55.0
1, 12,800.0,16.0,50.0,1.0,2.0,,0.0,,0.0,,291.0,,50.0
1, 12,800.0,19.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,290.0,,45.0
1, 12,800.0,22.0,40.0,1.0,6.0,,0.0,,0.0,,290.0,,40.0
1, 12,800.0,25.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 12,800.0,28.0,40.0,3.0,2.0,,20.0,,0.0,,292.0,,40.0
1, 12,800.0,31.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,291.0,,35.0
1, 12,800.0,34.0,45.0,3.0,1.0,,20.0,,0.0,,293.0,,45.0
1, 12,800.0,37.0,50.0,4.0,1.0,0.0,30.0,0.0,0.0,,307.0,,50.0
1, 12,800.0,40.0,60.0,3.0,2.0,,20.0,,0.0,,314.0,,60.0
1, 12,800.0,43.0,55.0,3.0,4.0,0.0,20.0,0.0,0.0,,306.0,,55.0
1, 12,800.0,46.0,50.0,4.0,7.0,,30.0,,0.0,,307.0,,50.0
1, 12,800.0,49.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,309.0,,50.0
1, 12,800.0,52.0,55.0,3.0,4.0,,20.0,,0.0,,312.0,,55.0
1, 12,800.0,55.0,60.0,1.0,3.0,0.0,0.0,0.0,0.0,,311.0,,60.0
1, 12,1100.0,4.0,45.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,294.0,1.0,45.0
1, 12,1100.0,7.0,50.0,1.0,1.0,,0.0,,0.0,7.0,294.0,1.0,50.0
1, 12,1100.0,10.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,,291.0,,55.0
1, 12,1100.0,13.0,50.0,1.0,2.0,,0.0,,0.0,,291.0,,50.0
1, 12,1100.0,16.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,290.0,,45.0
1, 12,1100.0,19.0,40.0,1.0,6.0,,0.0,,0.0,,290.0,,40.0
1, 12,1100.0,22.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 12,1100.0,25.0,40.0,3.0,2.0,,20.0,,0.0,,292.0,,40.0
1, 12,1100.0,28.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,291.0,,35.0
1, 12,1100.0,31.0,45.0,3.0,1.0,,20.0,,0.0,,293.0,,45.0
1, 12,1100.0,34.0,50.0,3.0,1.0,0.0,20.0,0.0,0.0,,307.0,,50.0
1, 12,1100.0,37.0,60.0,3.0,2.0,,20.0,,0.0,,314.0,,60.0
1, 12,1100.0,40.0,55.0,3.0,4.0,0.0,20.0,0.0,0.0,,306.0,,55.0
1, 12,1100.0,43.0,50.0,4.0,7.0,,30.0,,0.0,,307.0,,50.0
1, 12,1100.0,46.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,309.0,,50.0
1, 12,1100.0,49.0,55.0,3.0,4.0,,20.0,,0.0,,312.0,,55.0
1, 12,1100.0,52.0,60.0,1.0,3.0,0.0,0.0,0.0,0.0,,311.0,,60.0
1, 12,1400.0,4.0,50.0,1.0,1.0,,0.0,,0.0,7.0,294.0,1.0,50.0
1, 12,1400.0,7.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,7.0,291.0,1.0,55.0
1, 12,1400.0,10.0,50.0,1.0,2.0,,0.0,,0.0,,291.0,,50.0
1, 12,1400.0,13.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,290.0,,45.0
1, 12,1400.0,16.0,40.0,1.0,6.0,,0.0,,0.0,,290.0,,40.0
1, 12,1400.0,19.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 12,1400.0,22.0,40.0,3.0,2.0,,20.0,,0.0,,292.0,,40.0
1, 12,1400.0,25.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,291.0,,35.0
1, 12,1400.0,28.0,45.0,3.0,1.0,,20.0,,0.0,,293.0,,45.0
1, 12,1400.0,31.0,50.0,3.0,1.0,0.0,20.0,0.0,0.0,,307.0,,50.0
1, 12,1400.0,34.0,60.0,3.0,2.0,,20.0,,0.0,,314.0,,60.0
1, 12,1400.0,37.0,55.0,3.0,4.0,0.0,20.0,0.0,0.0,,306.0,,55.0
1, 12,1400.0,40.0,50.0,4.0,7.0,,30.0,,0.0,,307.0,,50.0
1, 12,1400.0,43.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,309.0,,50.0
1, 12,1400.0,46.0,55.0,3.0,4.0,,20.0,,0.0,,312.0,,55.0
1, 12,1400.0,49.0,60.0,1.0,3.0,0.0,0.0,0.0,0.0,,311.0,,60.0
1, 12,1700.0,4.0,55.0,3.0,2.0,0.0,20.0,0.0,0.0,7.0,291.0,1.0,55.0
1, 12,1700.0,7.0,50.0,1.0,2.0,,0.0,,0.0,7.0,291.0,1.0,50.0
1, 12,1700.0,10.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,,290.0,,45.0
1, 12,1700.0,13.0,40.0,1.0,6.0,,0.0,,0.0,,290.0,,40.0
1, 12,1700.0,16.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,293.0,,40.0
1, 12,1700.0,19.0,40.0,3.0,2.0,,20.0,,0.0,,292.0,,40.0
1, 12,1700.0,22.0,35.0,3.0,0.0,0.0,20.0,0.0,0.0,,291.0,,35.0
1, 12,1700.0,25.0,45.0,3.0,1.0,,20.0,,0.0,,293.0,,45.0
1, 12,1700.0,28.0,50.0,3.0,1.0,0.0,20.0,0.0,0.0,,307.0,,50.0
1, 12,1700.0,31.0,60.0,3.0,2.0,,20.0,,0.0,,314.0,,60.0
1, 12,1700.0,34.0,55.0,3.0,4.0,0.0,20.0,0.0,0.0,,306.0,,55.0
1, 12,1700.0,37.0,50.0,4.0,7.0,,30.0,,0.0,,307.0,,50.0
1, 12,1700.0,40.0,50.0,4.0,4.0,0.0,30.0,0.0,0.0,,309.0,,50.0
1, 12,1700.0,43.0,55.0,3.0,4.0,,20.0,,0.0,,312.0,,55.0
1, 12,1700.0,46.0,60.0,1.0,3.0,0.0,0.0,0.0,0.0,,311.0,,60.0
1, 12,2000.0,4.0,55.0,1.0,3.0,,0.0,,0.0,7.0,295.0,1.0,55.0
1, 12,2000.0,7.0,45.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,288.0,-1.0,45.0
1, 12,2000.0,10.0,40.0,1.0,6.0,,0.0,,0.0,7.0,291.0,,40.0
1, 12,2000.0,13.0,40.0,1.0,3.0,0.0,0.0,0.0,0.0,,292.0,,40.0
1, 12,2000.0,16.0,40.0,3.0,1.0,,20.0,,0.0,,292.0,,40.0
1, 12,2000.0,19.0,40.0,3.0,0.0,0.0,20.0,0.0,0.0,,295.0,,40.0
1, 12,2000.0,22.0,40.0,3.0,1.0,,20.0,,0.0,,298.0,,40.0
1, 12,2000.0,25.0,50.0,3.0,2.0,0.0,20.0,0.0,0.0,,310.0,,50.0
1, 12,2000.0,28.0,55.0,3.0,2.0,,20.0,,0.0,,314.0,,55.0
1, 12,2000.0,31.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,,307.0,,50.0
1, 12,2000.0,34.0,50.0,4.0,6.0,,30.0,,0.0,,308.0,,50.0
1, 12,2000.0,37.0,50.0,3.0,4.0,0.0,20.0,0.0,0.0,,313.0,,50.0
1, 12,2000.0,40.0,55.0,3.0,3.0,,20.0,,0.0,,321.0,,55.0
1, 12,2000.0,43.0,55.0,1.0,2.0,0.0,0.0,0.0,0.0,,319.0,,55.0
