month, format: day,hour,forecast,3시간기온,습도,강수형태,강수확률,일최저기온,일최고기온,하늘상태,풍속,풍향,6시간적설,6시간강수량
1, 10,2300.0,19.0,3.0,60.0,0.0,20.0,,,3.0,4.3,275.0,,
1, 10,2300.0,22.0,2.0,75.0,0.0,20.0,,,3.0,4.9,281.0,0.0,0.0
1, 10,2300.0,25.0,1.0,70.0,3.0,60.0,,,4.0,4.7,285.0,,
1, 10,2300.0,28.0,3.0,60.0,0.0,20.0,,,3.0,4.1,299.0,1.0,1.0
1, 10,2300.0,31.0,3.0,60.0,0.0,20.0,,,3.0,3.5,333.0,,
1, 10,2300.0,34.0,1.0,65.0,0.0,10.0,,,2.0,5.3,335.0,0.0,0.0
1, 10,2300.0,37.0,-1.0,60.0,0.0,10.0,,,2.0,3.6,328.0,,
1, 10,2300.0,40.0,-2.0,65.0,0.0,10.0,,,2.0,3.4,323.0,0.0,0.0
1, 10,2300.0,43.0,-2.0,65.0,0.0,10.0,,,2.0,2.0,342.0,,
1, 10,2300.0,46.0,-4.0,70.0,0.0,20.0,,,3.0,1.6,162.0,0.0,0.0
1, 10,2300.0,49.0,-4.0,65.0,0.0,20.0,,,3.0,5.2,287.0,,
1, 10,2300.0,52.0,0.0,70.0,0.0,20.0,,,3.0,3.0,336.0,0.0,0.0
1, 10,2300.0,55.0,0.0,75.0,0.0,20.0,,,3.0,2.8,309.0,,
1, 10,2300.0,58.0,-1.0,65.0,0.0,20.0,,,2.0,1.4,315.0,0.0,0.0
1, 10,2300.0,61.0,-2.0,65.0,0.0,20.0,,,2.0,7.3,324.0,,
1, 10,2300.0,64.0,-4.0,60.0,0.0,20.0,,,2.0,6.9,330.0,0.0,0.0
1, 11,200.0,4.0,2.0,55.0,0.0,20.0,1.0,3.0,3.0,4.9,321.0,,
1, 11,200.0,7.0,1.0,60.0,0.0,10.0,-5.0,3.0,2.0,5.9,318.0,0.0,0.0
1, 11,200.0,10.0,1.0,65.0,0.0,10.0,,1.0,2.0,3.7,296.0,,
1, 11,200.0,13.0,2.0,65.0,0.0,20.0,,,3.0,4.8,274.0,0.0,0.0
1, 11,200.0,16.0,3.0,60.0,0.0,20.0,,,3.0,4.3,275.0,,
1, 11,200.0,19.0,2.0,75.0,0.0,20.0,,,3.0,4.9,281.0,0.0,0.0
1, 11,200.0,22.0,1.0,70.0,3.0,60.0,,,4.0,4.7,285.0,,
1, 11,200.0,25.0,3.0,60.0,0.0,20.0,,,3.0,4.1,299.0,1.0,1.0
1, 11,200.0,28.0,3.0,60.0,0.0,20.0,,,3.0,3.5,333.0,,
1, 11,200.0,31.0,1.0,65.0,0.0,10.0,,,2.0,5.3,335.0,0.0,0.0
1, 11,200.0,34.0,-1.0,60.0,0.0,10.0,,,2.0,3.6,328.0,,
1, 11,200.0,37.0,-2.0,65.0,0.0,10.0,,,2.0,3.4,323.0,0.0,0.0
1, 11,200.0,40.0,-2.0,65.0,0.0,10.0,,,2.0,2.0,342.0,,
1, 11,200.0,43.0,-4.0,70.0,0.0,20.0,,,3.0,1.6,162.0,0.0,0.0
1, 11,200.0,46.0,-4.0,65.0,0.0,20.0,,,3.0,5.2,287.0,,
1, 11,200.0,49.0,0.0,70.0,0.0,20.0,,,3.0,3.0,336.0,0.0,0.0
1, 11,200.0,52.0,0.0,75.0,0.0,20.0,,,3.0,2.8,309.0,,
1, 11,200.0,55.0,-1.0,65.0,0.0,20.0,,,2.0,1.4,315.0,0.0,0.0
1, 11,200.0,58.0,-2.0,65.0,0.0,20.0,,,2.0,7.3,324.0,,
1, 11,200.0,61.0,-4.0,60.0,0.0,20.0,,,2.0,6.9,330.0,0.0,0.0
1, 11,500.0,4.0,1.0,60.0,0.0,10.0,1.0,3.0,2.0,5.4,318.0,0.0,0.0
1, 11,500.0,7.0,1.0,65.0,0.0,10.0,-5.0,1.0,2.0,3.9,296.0,,
1, 11,500.0,10.0,2.0,65.0,0.0,20.0,,,3.0,6.6,274.0,0.0,0.0
1, 11,500.0,13.0,3.0,60.0,0.0,20.0,,,3.0,6.8,275.0,,
1, 11,500.0,16.0,2.0,75.0,0.0,20.0,,,3.0,2.5,281.0,0.0,0.0
1, 11,500.0,19.0,1.0,65.0,3.0,60.0,,,4.0,1.7,285.0,,
1, 11,500.0,22.0,3.0,60.0,0.0,20.0,,,3.0,2.8,299.0,1.0,1.0
1, 11,500.0,25.0,3.0,60.0,0.0,20.0,,,3.0,4.4,333.0,,
1, 11,500.0,28.0,1.0,65.0,0.0,10.0,,,2.0,6.0,335.0,0.0,0.0
1, 11,500.0,31.0,-1.0,60.0,0.0,10.0,,,2.0,4.1,328.0,,
1, 11,500.0,34.0,-2.0,65.0,0.0,10.0,,,2.0,5.2,323.0,0.0,0.0
1, 11,500.0,37.0,-2.0,65.0,0.0,10.0,,,2.0,0.8,342.0,,
1, 11,500.0,40.0,-4.0,85.0,0.0,20.0,,,3.0,1.6,162.0,0.0,0.0
1, 11,500.0,43.0,-4.0,70.0,0.0,20.0,,,3.0,1.6,287.0,,
1, 11,500.0,46.0,0.0,70.0,0.0,20.0,,,3.0,4.3,336.0,0.0,0.0
1, 11,500.0,49.0,0.0,75.0,0.0,20.0,,,3.0,8.4,309.0,,
1, 11,500.0,52.0,-1.0,65.0,0.0,20.0,,,2.0,7.9,315.0,0.0,0.0
1, 11,500.0,55.0,-2.0,70.0,0.0,20.0,,,2.0,6.5,324.0,,
1, 11,500.0,58.0,-4.0,65.0,0.0,20.0,,,2.0,7.2,330.0,0.0,0.0
1, 11,800.0,4.0,1.0,65.0,0.0,10.0,0.0,2.0,2.0,3.9,287.0,,
1, 11,800.0,7.0,3.0,70.0,0.0,20.0,-5.0,0.0,3.0,6.6,282.0,0.0,0.0
1, 11,800.0,10.0,3.0,65.0,0.0,20.0,,,3.0,6.8,297.0,,
1, 11,800.0,13.0,1.0,75.0,0.0,20.0,,,3.0,2.5,317.0,0.0,0.0
1, 11,800.0,16.0,1.0,65.0,3.0,60.0,,,4.0,1.7,3.0,,
1, 11,800.0,19.0,2.0,60.0,0.0,20.0,,,3.0,2.8,350.0,1.0,1.0
1, 11,800.0,22.0,2.0,60.0,0.0,20.0,,,3.0,4.4,330.0,,
1, 11,800.0,25.0,0.0,60.0,0.0,10.0,,,2.0,6.0,321.0,0.0,0.0
1, 11,800.0,28.0,-1.0,60.0,0.0,10.0,,,2.0,4.1,323.0,,
1, 11,800.0,31.0,-2.0,60.0,0.0,10.0,,,2.0,5.2,335.0,0.0,0.0
1, 11,800.0,34.0,-2.0,60.0,0.0,10.0,,,2.0,0.8,315.0,,
1, 11,800.0,37.0,-4.0,80.0,0.0,20.0,,,3.0,1.6,108.0,0.0,0.0
1, 11,800.0,40.0,-5.0,65.0,0.0,20.0,,,3.0,1.6,45.0,,
1, 11,800.0,43.0,-1.0,70.0,3.0,60.0,,,4.0,4.3,341.0,1.0,1.0
1, 11,800.0,46.0,-1.0,75.0,3.0,70.0,,,4.0,8.4,301.0,,
1, 11,800.0,49.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,313.0,1.0,5.0
1, 11,800.0,52.0,-2.0,65.0,0.0,20.0,,,3.0,6.5,321.0,,
1, 11,800.0,55.0,-4.0,60.0,0.0,20.0,,,3.0,7.2,329.0,0.0,0.0
1, 11,1100.0,4.0,3.0,70.0,0.0,20.0,0.0,2.0,3.0,6.6,282.0,0.0,0.0
1, 11,1100.0,7.0,3.0,65.0,0.0,20.0,-5.0,0.0,3.0,6.8,297.0,,
1, 11,1100.0,10.0,1.0,75.0,0.0,20.0,,,3.0,2.5,317.0,0.0,0.0
1, 11,1100.0,13.0,1.0,65.0,3.0,60.0,,,4.0,1.7,3.0,,
1, 11,1100.0,16.0,2.0,60.0,0.0,20.0,,,3.0,2.8,350.0,1.0,1.0
1, 11,1100.0,19.0,2.0,60.0,0.0,20.0,,,3.0,4.4,330.0,,
1, 11,1100.0,22.0,0.0,60.0,0.0,10.0,,,2.0,6.0,321.0,0.0,0.0
1, 11,1100.0,25.0,-1.0,60.0,0.0,10.0,,,2.0,4.1,323.0,,
1, 11,1100.0,28.0,-2.0,60.0,0.0,10.0,,,2.0,5.2,335.0,0.0,0.0
1, 11,1100.0,31.0,-2.0,60.0,0.0,10.0,,,2.0,0.8,315.0,,
1, 11,1100.0,34.0,-4.0,80.0,0.0,20.0,,,3.0,1.6,108.0,0.0,0.0
1, 11,1100.0,37.0,-5.0,65.0,0.0,20.0,,,3.0,1.6,45.0,,
1, 11,1100.0,40.0,-1.0,70.0,3.0,60.0,,,4.0,4.3,341.0,1.0,1.0
1, 11,1100.0,43.0,-1.0,75.0,3.0,70.0,,,4.0,8.4,301.0,,
1, 11,1100.0,46.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,313.0,1.0,5.0
1, 11,1100.0,49.0,-2.0,65.0,0.0,20.0,,,3.0,6.5,321.0,,
1, 11,1100.0,52.0,-4.0,60.0,0.0,20.0,,,3.0,7.2,329.0,0.0,0.0
1, 11,1400.0,4.0,3.0,65.0,0.0,20.0,0.0,2.0,3.0,6.8,297.0,,
1, 11,1400.0,7.0,1.0,75.0,0.0,20.0,-5.0,0.0,3.0,2.5,317.0,0.0,0.0
1, 11,1400.0,10.0,1.0,65.0,3.0,60.0,,,4.0,1.7,3.0,,
1, 11,1400.0,13.0,2.0,60.0,0.0,20.0,,,3.0,2.8,350.0,1.0,1.0
1, 11,1400.0,16.0,2.0,60.0,0.0,20.0,,,3.0,4.4,330.0,,
1, 11,1400.0,19.0,0.0,60.0,0.0,10.0,,,2.0,6.0,321.0,0.0,0.0
1, 11,1400.0,22.0,-1.0,60.0,0.0,10.0,,,2.0,4.1,323.0,,
1, 11,1400.0,25.0,-2.0,60.0,0.0,10.0,,,2.0,5.2,335.0,0.0,0.0
1, 11,1400.0,28.0,-2.0,60.0,0.0,10.0,,,2.0,0.8,315.0,,
1, 11,1400.0,31.0,-4.0,80.0,0.0,20.0,,,3.0,1.6,108.0,0.0,0.0
1, 11,1400.0,34.0,-5.0,65.0,0.0,20.0,,,3.0,1.6,45.0,,
1, 11,1400.0,37.0,-1.0,70.0,3.0,60.0,,,4.0,4.3,341.0,1.0,1.0
1, 11,1400.0,40.0,-1.0,75.0,3.0,70.0,,,4.0,8.4,301.0,,
1, 11,1400.0,43.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,313.0,1.0,5.0
1, 11,1400.0,46.0,-2.0,65.0,0.0,20.0,,,3.0,6.5,321.0,,
1, 11,1400.0,49.0,-4.0,60.0,0.0,20.0,,,3.0,7.2,329.0,0.0,0.0
1, 11,1700.0,4.0,1.0,75.0,0.0,20.0,0.0,2.0,3.0,2.5,317.0,0.0,0.0
1, 11,1700.0,7.0,1.0,65.0,3.0,60.0,-5.0,0.0,4.0,1.7,3.0,,
1, 11,1700.0,10.0,2.0,60.0,0.0,20.0,,,3.0,2.8,350.0,1.0,1.0
1, 11,1700.0,13.0,2.0,60.0,0.0,20.0,,,3.0,4.4,330.0,,
1, 11,1700.0,16.0,0.0,60.0,0.0,10.0,,,2.0,6.0,321.0,0.0,0.0
1, 11,1700.0,19.0,-1.0,60.0,0.0,10.0,,,2.0,4.1,323.0,,
1, 11,1700.0,22.0,-2.0,60.0,0.0,10.0,,,2.0,5.2,335.0,0.0,0.0
1, 11,1700.0,25.0,-2.0,60.0,0.0,10.0,,,2.0,0.8,315.0,,
1, 11,1700.0,28.0,-4.0,80.0,0.0,20.0,,,3.0,1.6,108.0,0.0,0.0
1, 11,1700.0,31.0,-5.0,65.0,0.0,20.0,,,3.0,1.6,45.0,,
1, 11,1700.0,34.0,-1.0,70.0,3.0,60.0,,,4.0,4.3,341.0,1.0,1.0
1, 11,1700.0,37.0,-1.0,75.0,3.0,70.0,,,4.0,8.4,301.0,,
1, 11,1700.0,40.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,313.0,1.0,5.0
1, 11,1700.0,43.0,-2.0,65.0,0.0,20.0,,,3.0,6.5,321.0,,
1, 11,1700.0,46.0,-4.0,60.0,0.0,20.0,,,3.0,7.2,329.0,0.0,0.0
1, 11,2000.0,4.0,1.0,75.0,3.0,60.0,-5.0,2.0,4.0,3.0,337.0,,
1, 11,2000.0,7.0,2.0,55.0,0.0,20.0,-6.0,-1.0,3.0,3.7,331.0,1.0,1.0
1, 11,2000.0,10.0,2.0,60.0,0.0,20.0,,-4.0,3.0,6.1,312.0,,
1, 11,2000.0,13.0,0.0,55.0,0.0,10.0,,,2.0,7.6,316.0,0.0,0.0
1, 11,2000.0,16.0,-1.0,60.0,0.0,10.0,,,2.0,5.0,313.0,,
1, 11,2000.0,19.0,-2.0,60.0,0.0,10.0,,,2.0,4.5,319.0,0.0,0.0
1, 11,2000.0,22.0,-3.0,60.0,0.0,10.0,,,2.0,2.6,306.0,,
1, 11,2000.0,25.0,-5.0,70.0,0.0,20.0,,,3.0,2.4,237.0,0.0,0.0
1, 11,2000.0,28.0,-4.0,70.0,3.0,60.0,,,4.0,4.9,316.0,,
1, 11,2000.0,31.0,-2.0,65.0,3.0,70.0,,,4.0,4.6,341.0,1.0,1.0
1, 11,2000.0,34.0,-2.0,70.0,3.0,70.0,,,4.0,6.2,312.0,,
1, 11,2000.0,37.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,311.0,1.0,5.0
1, 11,2000.0,40.0,-2.0,65.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 11,2000.0,43.0,-4.0,60.0,0.0,20.0,,,3.0,7.5,328.0,0.0,0.0
1, 11,2000.0,46.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,326.0,,
1, 11,2000.0,49.0,-6.0,60.0,0.0,20.0,,,3.0,8.3,334.0,0.0,0.0
1, 11,2000.0,52.0,-6.0,55.0,0.0,20.0,,,3.0,6.0,335.0,,
1, 11,2000.0,55.0,-5.0,50.0,0.0,20.0,,,3.0,3.5,336.0,0.0,0.0
1, 11,2000.0,58.0,-4.0,50.0,0.0,10.0,,,2.0,3.0,327.0,,
1, 11,2000.0,61.0,-6.0,45.0,0.0,10.0,,,2.0,0.9,328.0,0.0,0.0
1, 11,2000.0,64.0,-5.0,50.0,0.0,10.0,,,2.0,9.0,335.0,,
1, 11,2000.0,67.0,-6.0,55.0,0.0,10.0,,,2.0,8.7,333.0,0.0,0.0
1, 11,2300.0,4.0,2.0,55.0,0.0,20.0,-5.0,2.0,3.0,3.7,331.0,0.0,0.0
1, 11,2300.0,7.0,2.0,60.0,0.0,20.0,-6.0,-1.0,3.0,6.1,312.0,,
1, 11,2300.0,10.0,0.0,55.0,0.0,10.0,,-4.0,2.0,7.6,316.0,0.0,0.0
1, 11,2300.0,13.0,-1.0,60.0,0.0,10.0,,,2.0,5.0,313.0,,
1, 11,2300.0,16.0,-2.0,60.0,0.0,10.0,,,2.0,4.5,319.0,0.0,0.0
1, 11,2300.0,19.0,-3.0,60.0,0.0,10.0,,,2.0,2.6,306.0,,
1, 11,2300.0,22.0,-5.0,70.0,0.0,20.0,,,3.0,2.4,237.0,0.0,0.0
1, 11,2300.0,25.0,-4.0,70.0,3.0,60.0,,,4.0,4.9,316.0,,
1, 11,2300.0,28.0,-2.0,65.0,3.0,70.0,,,4.0,4.6,341.0,1.0,1.0
1, 11,2300.0,31.0,-2.0,70.0,3.0,60.0,,,4.0,6.2,312.0,,
1, 11,2300.0,34.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,311.0,1.0,5.0
1, 11,2300.0,37.0,-2.0,65.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 11,2300.0,40.0,-4.0,60.0,0.0,20.0,,,3.0,7.5,328.0,0.0,0.0
1, 11,2300.0,43.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,326.0,,
1, 11,2300.0,46.0,-6.0,60.0,0.0,20.0,,,3.0,8.3,334.0,0.0,0.0
1, 11,2300.0,49.0,-6.0,55.0,0.0,20.0,,,3.0,6.0,335.0,,
1, 11,2300.0,52.0,-5.0,50.0,0.0,20.0,,,3.0,3.5,336.0,0.0,0.0
1, 11,2300.0,55.0,-4.0,50.0,0.0,10.0,,,2.0,3.0,327.0,,
1, 11,2300.0,58.0,-6.0,45.0,0.0,10.0,,,2.0,0.9,328.0,0.0,0.0
1, 11,2300.0,61.0,-5.0,50.0,0.0,10.0,,,2.0,9.0,335.0,,
1, 11,2300.0,64.0,-6.0,55.0,0.0,10.0,,,2.0,8.7,333.0,0.0,0.0
1, 12,200.0,4.0,2.0,60.0,0.0,20.0,-5.0,2.0,3.0,6.1,312.0,,
1, 12,200.0,7.0,0.0,55.0,0.0,10.0,-6.0,-1.0,2.0,7.6,316.0,0.0,0.0
1, 12,200.0,10.0,-1.0,60.0,0.0,10.0,,-4.0,2.0,5.0,313.0,,
1, 12,200.0,13.0,-2.0,60.0,0.0,10.0,,,2.0,4.5,319.0,0.0,0.0
1, 12,200.0,16.0,-3.0,60.0,0.0,10.0,,,2.0,2.6,306.0,,
1, 12,200.0,19.0,-5.0,70.0,0.0,20.0,,,3.0,2.4,237.0,0.0,0.0
1, 12,200.0,22.0,-4.0,70.0,3.0,60.0,,,4.0,4.9,316.0,,
1, 12,200.0,25.0,-2.0,65.0,3.0,70.0,,,4.0,4.6,341.0,1.0,1.0
1, 12,200.0,28.0,-2.0,70.0,3.0,60.0,,,4.0,6.2,312.0,,
1, 12,200.0,31.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,311.0,1.0,5.0
1, 12,200.0,34.0,-2.0,65.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 12,200.0,37.0,-4.0,60.0,0.0,20.0,,,3.0,7.5,328.0,0.0,0.0
1, 12,200.0,40.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,326.0,,
1, 12,200.0,43.0,-6.0,60.0,0.0,20.0,,,3.0,8.3,334.0,0.0,0.0
1, 12,200.0,46.0,-6.0,55.0,0.0,20.0,,,3.0,6.0,335.0,,
1, 12,200.0,49.0,-5.0,50.0,0.0,20.0,,,3.0,3.5,336.0,0.0,0.0
1, 12,200.0,52.0,-4.0,50.0,0.0,10.0,,,2.0,3.0,327.0,,
1, 12,200.0,55.0,-6.0,45.0,0.0,10.0,,,2.0,0.9,328.0,0.0,0.0
1, 12,200.0,58.0,-5.0,50.0,0.0,10.0,,,2.0,9.0,335.0,,
1, 12,200.0,61.0,-6.0,55.0,0.0,10.0,,,2.0,8.7,333.0,0.0,0.0
1, 12,500.0,4.0,0.0,55.0,0.0,10.0,-5.0,-1.0,2.0,7.6,316.0,0.0,0.0
1, 12,500.0,7.0,-1.0,60.0,0.0,10.0,-6.0,-4.0,2.0,5.0,313.0,,
1, 12,500.0,10.0,-2.0,60.0,0.0,10.0,,,2.0,4.5,319.0,0.0,0.0
1, 12,500.0,13.0,-3.0,60.0,0.0,10.0,,,2.0,2.6,306.0,,
1, 12,500.0,16.0,-5.0,70.0,0.0,20.0,,,3.0,2.4,237.0,0.0,0.0
1, 12,500.0,19.0,-4.0,70.0,3.0,60.0,,,4.0,4.9,316.0,,
1, 12,500.0,22.0,-2.0,65.0,3.0,70.0,,,4.0,4.6,341.0,1.0,1.0
1, 12,500.0,25.0,-2.0,70.0,3.0,60.0,,,4.0,6.2,312.0,,
1, 12,500.0,28.0,-2.0,65.0,0.0,20.0,,,3.0,7.9,311.0,1.0,5.0
1, 12,500.0,31.0,-2.0,65.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 12,500.0,34.0,-4.0,60.0,0.0,20.0,,,3.0,7.5,328.0,0.0,0.0
1, 12,500.0,37.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,326.0,,
1, 12,500.0,40.0,-6.0,60.0,0.0,20.0,,,3.0,8.3,334.0,0.0,0.0
1, 12,500.0,43.0,-6.0,55.0,0.0,20.0,,,3.0,6.0,335.0,,
1, 12,500.0,46.0,-5.0,50.0,0.0,20.0,,,3.0,3.5,336.0,0.0,0.0
1, 12,500.0,49.0,-4.0,50.0,0.0,10.0,,,2.0,3.0,327.0,,
1, 12,500.0,52.0,-6.0,45.0,0.0,10.0,,,2.0,0.9,328.0,0.0,0.0
1, 12,500.0,55.0,-5.0,50.0,0.0,10.0,,,2.0,9.0,335.0,,
1, 12,500.0,58.0,-6.0,55.0,0.0,10.0,,,2.0,8.7,333.0,0.0,0.0
1, 12,800.0,4.0,-2.0,55.0,0.0,10.0,-5.0,-2.0,2.0,4.7,313.0,,
1, 12,800.0,7.0,-2.0,60.0,0.0,10.0,-6.0,-4.0,2.0,5.5,327.0,0.0,0.0
1, 12,800.0,10.0,-2.0,60.0,0.0,10.0,,,2.0,1.8,331.0,,
1, 12,800.0,13.0,-4.0,65.0,0.0,20.0,,,3.0,0.1,315.0,0.0,0.0
1, 12,800.0,16.0,-4.0,60.0,3.0,60.0,,,4.0,0.8,135.0,,
1, 12,800.0,19.0,-3.0,60.0,3.0,70.0,,,4.0,5.2,355.0,1.0,1.0
1, 12,800.0,22.0,-2.0,70.0,3.0,60.0,,,4.0,7.1,316.0,,
1, 12,800.0,25.0,-2.0,60.0,0.0,20.0,,,3.0,8.9,312.0,1.0,5.0
1, 12,800.0,28.0,-3.0,65.0,0.0,20.0,,,3.0,7.6,325.0,,
1, 12,800.0,31.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,325.0,0.0,0.0
1, 12,800.0,34.0,-4.0,60.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 12,800.0,37.0,-5.0,60.0,0.0,20.0,,,3.0,7.8,328.0,0.0,0.0
1, 12,800.0,40.0,-6.0,55.0,0.0,20.0,,,3.0,6.4,335.0,,
1, 12,800.0,43.0,-5.0,50.0,0.0,20.0,,,3.0,6.0,333.0,0.0,0.0
1, 12,800.0,46.0,-4.0,50.0,0.0,10.0,,,2.0,8.2,328.0,,
1, 12,800.0,49.0,-6.0,50.0,0.0,10.0,,,2.0,8.5,332.0,0.0,0.0
1, 12,800.0,52.0,-6.0,50.0,0.0,10.0,,,2.0,8.0,335.0,,
1, 12,800.0,55.0,-6.0,55.0,0.0,10.0,,,2.0,8.8,337.0,0.0,0.0
1, 12,1100.0,4.0,-2.0,60.0,0.0,10.0,-5.0,-2.0,2.0,5.5,327.0,0.0,0.0
1, 12,1100.0,7.0,-2.0,60.0,0.0,10.0,-6.0,-4.0,2.0,1.8,331.0,,
1, 12,1100.0,10.0,-4.0,65.0,0.0,20.0,,,3.0,0.1,315.0,0.0,0.0
1, 12,1100.0,13.0,-4.0,60.0,3.0,60.0,,,4.0,0.8,135.0,,
1, 12,1100.0,16.0,-3.0,60.0,3.0,70.0,,,4.0,5.2,355.0,1.0,1.0
1, 12,1100.0,19.0,-2.0,70.0,3.0,60.0,,,4.0,7.1,316.0,,
1, 12,1100.0,22.0,-2.0,60.0,0.0,20.0,,,3.0,8.9,312.0,1.0,5.0
1, 12,1100.0,25.0,-3.0,65.0,0.0,20.0,,,3.0,7.6,325.0,,
1, 12,1100.0,28.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,325.0,0.0,0.0
1, 12,1100.0,31.0,-4.0,60.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 12,1100.0,34.0,-5.0,60.0,0.0,20.0,,,3.0,7.8,328.0,0.0,0.0
1, 12,1100.0,37.0,-6.0,55.0,0.0,20.0,,,3.0,6.4,335.0,,
1, 12,1100.0,40.0,-5.0,50.0,0.0,20.0,,,3.0,6.0,333.0,0.0,0.0
1, 12,1100.0,43.0,-4.0,50.0,0.0,10.0,,,2.0,8.2,328.0,,
1, 12,1100.0,46.0,-6.0,50.0,0.0,10.0,,,2.0,8.5,332.0,0.0,0.0
1, 12,1100.0,49.0,-6.0,50.0,0.0,10.0,,,2.0,8.0,335.0,,
1, 12,1100.0,52.0,-6.0,55.0,0.0,10.0,,,2.0,8.8,337.0,0.0,0.0
1, 12,1400.0,4.0,-2.0,60.0,0.0,10.0,-5.0,-2.0,2.0,1.8,331.0,,
1, 12,1400.0,7.0,-4.0,65.0,0.0,20.0,-6.0,-4.0,3.0,0.1,315.0,0.0,0.0
1, 12,1400.0,10.0,-4.0,60.0,3.0,60.0,,,4.0,0.8,135.0,,
1, 12,1400.0,13.0,-3.0,60.0,3.0,70.0,,,4.0,5.2,355.0,1.0,1.0
1, 12,1400.0,16.0,-2.0,70.0,3.0,60.0,,,4.0,7.1,316.0,,
1, 12,1400.0,19.0,-2.0,60.0,0.0,20.0,,,3.0,8.9,312.0,1.0,5.0
1, 12,1400.0,22.0,-3.0,65.0,0.0,20.0,,,3.0,7.6,325.0,,
1, 12,1400.0,25.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,325.0,0.0,0.0
1, 12,1400.0,28.0,-4.0,60.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 12,1400.0,31.0,-5.0,60.0,0.0,20.0,,,3.0,7.8,328.0,0.0,0.0
1, 12,1400.0,34.0,-6.0,55.0,0.0,20.0,,,3.0,6.4,335.0,,
1, 12,1400.0,37.0,-5.0,50.0,0.0,20.0,,,3.0,6.0,333.0,0.0,0.0
1, 12,1400.0,40.0,-4.0,50.0,0.0,10.0,,,2.0,8.2,328.0,,
1, 12,1400.0,43.0,-6.0,50.0,0.0,10.0,,,2.0,8.5,332.0,0.0,0.0
1, 12,1400.0,46.0,-6.0,50.0,0.0,10.0,,,2.0,8.0,335.0,,
1, 12,1400.0,49.0,-6.0,55.0,0.0,10.0,,,2.0,8.8,337.0,0.0,0.0
1, 12,1700.0,4.0,-4.0,65.0,0.0,20.0,-5.0,-2.0,3.0,0.1,315.0,0.0,0.0
1, 12,1700.0,7.0,-4.0,60.0,3.0,60.0,-6.0,-4.0,4.0,0.8,135.0,,
1, 12,1700.0,10.0,-3.0,60.0,3.0,70.0,,,4.0,5.2,355.0,1.0,1.0
1, 12,1700.0,13.0,-2.0,70.0,3.0,60.0,,,4.0,7.1,316.0,,
1, 12,1700.0,16.0,-2.0,60.0,0.0,20.0,,,3.0,8.9,312.0,1.0,5.0
1, 12,1700.0,19.0,-3.0,65.0,0.0,20.0,,,3.0,7.6,325.0,,
1, 12,1700.0,22.0,-4.0,60.0,0.0,20.0,,,3.0,9.2,325.0,0.0,0.0
1, 12,1700.0,25.0,-4.0,60.0,0.0,20.0,,,3.0,8.1,318.0,,
1, 12,1700.0,28.0,-5.0,60.0,0.0,20.0,,,3.0,7.8,328.0,0.0,0.0
1, 12,1700.0,31.0,-6.0,55.0,0.0,20.0,,,3.0,6.4,335.0,,
1, 12,1700.0,34.0,-5.0,50.0,0.0,20.0,,,3.0,6.0,333.0,0.0,0.0
1, 12,1700.0,37.0,-4.0,50.0,0.0,10.0,,,2.0,8.2,328.0,,
1, 12,1700.0,40.0,-6.0,50.0,0.0,10.0,,,2.0,8.5,332.0,0.0,0.0
1, 12,1700.0,43.0,-6.0,50.0,0.0,10.0,,,2.0,8.0,335.0,,
1, 12,1700.0,46.0,-6.0,55.0,0.0,10.0,,,2.0,8.8,337.0,0.0,0.0
1, 12,2000.0,4.0,-5.0,65.0,3.0,71.0,-6.0,-1.0,4.0,1.8,27.0,,
1, 12,2000.0,7.0,-3.0,65.0,3.0,70.0,-7.0,-4.0,4.0,4.5,355.0,5.0,5.0
1, 12,2000.0,10.0,-1.0,65.0,3.0,60.0,,0.0,4.0,8.1,316.0,,
1, 12,2000.0,13.0,-3.0,65.0,0.0,20.0,,,3.0,8.4,319.0,5.0,5.0
1, 12,2000.0,16.0,-3.0,65.0,0.0,20.0,,,3.0,6.9,329.0,,
1, 12,2000.0,19.0,-4.0,60.0,0.0,20.0,,,3.0,8.1,331.0,0.0,0.0
1, 12,2000.0,22.0,-5.0,60.0,0.0,20.0,,,3.0,6.7,325.0,,
1, 12,2000.0,25.0,-6.0,55.0,0.0,20.0,,,3.0,6.5,325.0,0.0,0.0
