month, format: day,hour,forecast,강수확률,풍향,강수형태,6시간강수량,하늘상태,습도,일최고기온,풍속,6시간적설,일최저기온,3시간기온
1, 10,2300.0,22.0,6.0,303.0,0.0,0.0,4.0,75.0,,3.3,0.0,,6.0
1, 10,2300.0,25.0,5.0,307.0,0.0,,4.0,80.0,,3.1,,,5.0
1, 10,2300.0,28.0,7.0,313.0,0.0,0.0,4.0,70.0,,2.6,0.0,,7.0
1, 10,2300.0,31.0,9.0,334.0,0.0,,4.0,60.0,,2.5,,,9.0
1, 10,2300.0,34.0,8.0,324.0,0.0,0.0,3.0,60.0,,1.4,0.0,,8.0
1, 10,2300.0,37.0,6.0,322.0,0.0,,2.0,55.0,,2.3,,,6.0
1, 10,2300.0,40.0,4.0,305.0,0.0,0.0,2.0,60.0,,2.1,0.0,,4.0
1, 10,2300.0,43.0,4.0,300.0,0.0,,1.0,65.0,,2.2,,,4.0
1, 10,2300.0,46.0,2.0,297.0,0.0,0.0,1.0,70.0,,2.0,0.0,,2.0
1, 10,2300.0,49.0,3.0,309.0,0.0,,1.0,65.0,,1.9,,,3.0
1, 10,2300.0,52.0,10.0,345.0,0.0,0.0,1.0,45.0,,3.5,0.0,,10.0
1, 10,2300.0,55.0,11.0,313.0,0.0,,1.0,40.0,,2.6,,,11.0
1, 10,2300.0,58.0,8.0,330.0,0.0,0.0,1.0,50.0,,2.2,0.0,,8.0
1, 10,2300.0,61.0,5.0,315.0,0.0,,1.0,60.0,,1.6,,,5.0
1, 10,2300.0,64.0,3.0,300.0,0.0,0.0,1.0,60.0,,1.6,0.0,,3.0
1, 11,200.0,4.0,10.0,65.0,0.0,,2.0,50.0,11.0,1.9,,4.0,10.0
1, 11,200.0,7.0,7.0,63.0,0.0,0.0,3.0,65.0,9.0,0.9,0.0,1.0,7.0
1, 11,200.0,10.0,6.0,315.0,0.0,,3.0,70.0,12.0,1.1,,,6.0
1, 11,200.0,13.0,5.0,298.0,0.0,0.0,4.0,70.0,,1.9,0.0,,5.0
1, 11,200.0,16.0,6.0,294.0,0.0,,4.0,75.0,,2.0,,,6.0
1, 11,200.0,19.0,6.0,303.0,0.0,0.0,4.0,75.0,,3.3,0.0,,6.0
1, 11,200.0,22.0,5.0,307.0,0.0,,4.0,80.0,,3.1,,,5.0
1, 11,200.0,25.0,7.0,313.0,0.0,0.0,4.0,70.0,,2.6,0.0,,7.0
1, 11,200.0,28.0,9.0,334.0,0.0,,4.0,60.0,,2.5,,,9.0
1, 11,200.0,31.0,8.0,324.0,0.0,0.0,3.0,60.0,,1.4,0.0,,8.0
1, 11,200.0,34.0,6.0,322.0,0.0,,2.0,55.0,,2.3,,,6.0
1, 11,200.0,37.0,4.0,305.0,0.0,0.0,2.0,60.0,,2.1,0.0,,4.0
1, 11,200.0,40.0,4.0,300.0,0.0,,1.0,65.0,,2.2,,,4.0
1, 11,200.0,43.0,2.0,297.0,0.0,0.0,1.0,70.0,,2.0,0.0,,2.0
1, 11,200.0,46.0,3.0,309.0,0.0,,1.0,65.0,,1.9,,,3.0
1, 11,200.0,49.0,10.0,345.0,0.0,0.0,1.0,45.0,,3.5,0.0,,10.0
1, 11,200.0,52.0,11.0,313.0,0.0,,1.0,40.0,,2.6,,,11.0
1, 11,200.0,55.0,8.0,330.0,0.0,0.0,1.0,50.0,,2.2,0.0,,8.0
1, 11,200.0,58.0,5.0,315.0,0.0,,1.0,60.0,,1.6,,,5.0
1, 11,200.0,61.0,3.0,300.0,0.0,0.0,1.0,60.0,,1.6,0.0,,3.0
1, 11,500.0,4.0,7.0,63.0,0.0,0.0,3.0,65.0,9.0,0.9,0.0,4.0,7.0
1, 11,500.0,7.0,6.0,315.0,0.0,,3.0,70.0,12.0,1.1,,1.0,6.0
1, 11,500.0,10.0,5.0,298.0,0.0,0.0,4.0,70.0,,1.9,0.0,,5.0
1, 11,500.0,13.0,6.0,294.0,0.0,,4.0,75.0,,2.0,,,6.0
1, 11,500.0,16.0,6.0,303.0,0.0,0.0,4.0,75.0,,3.3,0.0,,6.0
1, 11,500.0,19.0,5.0,307.0,0.0,,4.0,80.0,,3.1,,,5.0
1, 11,500.0,22.0,7.0,313.0,0.0,0.0,4.0,70.0,,2.6,0.0,,7.0
1, 11,500.0,25.0,9.0,334.0,0.0,,4.0,60.0,,2.5,,,9.0
1, 11,500.0,28.0,8.0,324.0,0.0,0.0,3.0,60.0,,1.4,0.0,,8.0
1, 11,500.0,31.0,6.0,322.0,0.0,,2.0,55.0,,2.3,,,6.0
1, 11,500.0,34.0,4.0,305.0,0.0,0.0,2.0,60.0,,2.1,0.0,,4.0
1, 11,500.0,37.0,4.0,300.0,0.0,,1.0,65.0,,2.2,,,4.0
1, 11,500.0,40.0,2.0,297.0,0.0,0.0,1.0,70.0,,2.0,0.0,,2.0
1, 11,500.0,43.0,3.0,309.0,0.0,,1.0,65.0,,1.9,,,3.0
1, 11,500.0,46.0,10.0,345.0,0.0,0.0,1.0,45.0,,3.5,0.0,,10.0
1, 11,500.0,49.0,11.0,313.0,0.0,,1.0,40.0,,2.6,,,11.0
1, 11,500.0,52.0,8.0,330.0,0.0,0.0,1.0,50.0,,2.2,0.0,,8.0
1, 11,500.0,55.0,5.0,315.0,0.0,,1.0,60.0,,1.6,,,5.0
1, 11,500.0,58.0,3.0,300.0,0.0,0.0,1.0,60.0,,1.6,0.0,,3.0
1, 11,800.0,4.0,7.0,327.0,0.0,,3.0,70.0,9.0,1.7,,5.0,7.0
1, 11,800.0,7.0,6.0,315.0,0.0,0.0,4.0,70.0,12.0,1.4,0.0,2.0,6.0
1, 11,800.0,10.0,7.0,300.0,0.0,,4.0,70.0,,2.2,,,7.0
1, 11,800.0,13.0,6.0,298.0,1.0,1.0,4.0,80.0,,1.9,0.0,,6.0
1, 11,800.0,16.0,5.0,328.0,1.0,,4.0,85.0,,1.3,,,5.0
1, 11,800.0,19.0,7.0,342.0,1.0,1.0,4.0,75.0,,3.2,0.0,,7.0
1, 11,800.0,22.0,8.0,339.0,0.0,,4.0,70.0,,3.4,,,8.0
1, 11,800.0,25.0,8.0,328.0,0.0,0.0,3.0,60.0,,2.6,0.0,,8.0
1, 11,800.0,28.0,7.0,309.0,0.0,,2.0,55.0,,2.6,,,7.0
1, 11,800.0,31.0,5.0,315.0,0.0,0.0,2.0,55.0,,2.3,0.0,,5.0
1, 11,800.0,34.0,4.0,309.0,0.0,,1.0,65.0,,1.9,,,4.0
1, 11,800.0,37.0,2.0,306.0,0.0,0.0,1.0,65.0,,1.7,0.0,,2.0
1, 11,800.0,40.0,4.0,305.0,0.0,,1.0,65.0,,2.1,,,4.0
1, 11,800.0,43.0,9.0,343.0,0.0,0.0,1.0,50.0,,4.9,0.0,,9.0
1, 11,800.0,46.0,11.0,336.0,0.0,,1.0,45.0,,3.6,,,11.0
1, 11,800.0,49.0,8.0,357.0,0.0,0.0,1.0,55.0,,2.0,0.0,,8.0
1, 11,800.0,52.0,6.0,319.0,0.0,,1.0,55.0,,2.3,,,6.0
1, 11,800.0,55.0,4.0,313.0,0.0,0.0,1.0,60.0,,2.1,0.0,,4.0
1, 11,1100.0,4.0,6.0,315.0,0.0,0.0,4.0,70.0,9.0,1.4,0.0,5.0,6.0
1, 11,1100.0,7.0,7.0,300.0,0.0,,4.0,70.0,12.0,2.2,,2.0,7.0
1, 11,1100.0,10.0,6.0,298.0,1.0,1.0,4.0,80.0,,1.9,0.0,,6.0
1, 11,1100.0,13.0,5.0,328.0,1.0,,4.0,85.0,,1.3,,,5.0
1, 11,1100.0,16.0,7.0,342.0,1.0,1.0,4.0,75.0,,3.2,0.0,,7.0
1, 11,1100.0,19.0,8.0,339.0,0.0,,4.0,70.0,,3.4,,,8.0
1, 11,1100.0,22.0,8.0,328.0,0.0,0.0,3.0,60.0,,2.6,0.0,,8.0
1, 11,1100.0,25.0,7.0,309.0,0.0,,2.0,55.0,,2.6,,,7.0
1, 11,1100.0,28.0,5.0,315.0,0.0,0.0,2.0,55.0,,2.3,0.0,,5.0
1, 11,1100.0,31.0,4.0,309.0,0.0,,1.0,65.0,,1.9,,,4.0
1, 11,1100.0,34.0,2.0,306.0,0.0,0.0,1.0,65.0,,1.7,0.0,,2.0
1, 11,1100.0,37.0,4.0,305.0,0.0,,1.0,65.0,,2.1,,,4.0
1, 11,1100.0,40.0,9.0,343.0,0.0,0.0,1.0,50.0,,4.9,0.0,,9.0
1, 11,1100.0,43.0,11.0,336.0,0.0,,1.0,45.0,,3.6,,,11.0
1, 11,1100.0,46.0,8.0,357.0,0.0,0.0,1.0,55.0,,2.0,0.0,,8.0
1, 11,1100.0,49.0,6.0,319.0,0.0,,1.0,55.0,,2.3,,,6.0
1, 11,1100.0,52.0,4.0,313.0,0.0,0.0,1.0,60.0,,2.1,0.0,,4.0
1, 11,1400.0,4.0,7.0,300.0,0.0,,4.0,70.0,9.0,2.2,,5.0,7.0
1, 11,1400.0,7.0,6.0,298.0,1.0,1.0,4.0,80.0,12.0,1.9,0.0,2.0,6.0
1, 11,1400.0,10.0,5.0,328.0,1.0,,4.0,85.0,,1.3,,,5.0
1, 11,1400.0,13.0,7.0,342.0,1.0,1.0,4.0,75.0,,3.2,0.0,,7.0
1, 11,1400.0,16.0,8.0,339.0,0.0,,4.0,70.0,,3.4,,,8.0
1, 11,1400.0,19.0,8.0,328.0,0.0,0.0,3.0,60.0,,2.6,0.0,,8.0
1, 11,1400.0,22.0,7.0,309.0,0.0,,2.0,55.0,,2.6,,,7.0
1, 11,1400.0,25.0,5.0,315.0,0.0,0.0,2.0,55.0,,2.3,0.0,,5.0
1, 11,1400.0,28.0,4.0,309.0,0.0,,1.0,65.0,,1.9,,,4.0
1, 11,1400.0,31.0,2.0,306.0,0.0,0.0,1.0,65.0,,1.7,0.0,,2.0
1, 11,1400.0,34.0,4.0,305.0,0.0,,1.0,65.0,,2.1,,,4.0
1, 11,1400.0,37.0,9.0,343.0,0.0,0.0,1.0,50.0,,4.9,0.0,,9.0
1, 11,1400.0,40.0,11.0,336.0,0.0,,1.0,45.0,,3.6,,,11.0
1, 11,1400.0,43.0,8.0,357.0,0.0,0.0,1.0,55.0,,2.0,0.0,,8.0
1, 11,1400.0,46.0,6.0,319.0,0.0,,1.0,55.0,,2.3,,,6.0
1, 11,1400.0,49.0,4.0,313.0,0.0,0.0,1.0,60.0,,2.1,0.0,,4.0
1, 11,1700.0,4.0,6.0,298.0,1.0,1.0,4.0,80.0,9.0,1.9,0.0,5.0,6.0
1, 11,1700.0,7.0,5.0,328.0,1.0,,4.0,85.0,12.0,1.3,,2.0,5.0
1, 11,1700.0,10.0,7.0,342.0,1.0,1.0,4.0,75.0,,3.2,0.0,,7.0
1, 11,1700.0,13.0,8.0,339.0,0.0,,4.0,70.0,,3.4,,,8.0
1, 11,1700.0,16.0,8.0,328.0,0.0,0.0,3.0,60.0,,2.6,0.0,,8.0
1, 11,1700.0,19.0,7.0,309.0,0.0,,2.0,55.0,,2.6,,,7.0
1, 11,1700.0,22.0,5.0,315.0,0.0,0.0,2.0,55.0,,2.3,0.0,,5.0
1, 11,1700.0,25.0,4.0,309.0,0.0,,1.0,65.0,,1.9,,,4.0
1, 11,1700.0,28.0,2.0,306.0,0.0,0.0,1.0,65.0,,1.7,0.0,,2.0
1, 11,1700.0,31.0,4.0,305.0,0.0,,1.0,65.0,,2.1,,,4.0
1, 11,1700.0,34.0,9.0,343.0,0.0,0.0,1.0,50.0,,4.9,0.0,,9.0
1, 11,1700.0,37.0,11.0,336.0,0.0,,1.0,45.0,,3.6,,,11.0
1, 11,1700.0,40.0,8.0,357.0,0.0,0.0,1.0,55.0,,2.0,0.0,,8.0
1, 11,1700.0,43.0,6.0,319.0,0.0,,1.0,55.0,,2.3,,,6.0
1, 11,1700.0,46.0,4.0,313.0,0.0,0.0,1.0,60.0,,2.1,0.0,,4.0
1, 11,2000.0,4.0,6.0,330.0,1.0,,4.0,80.0,8.0,2.8,,3.0,6.0
1, 11,2000.0,7.0,6.0,322.0,1.0,5.0,4.0,80.0,11.0,3.3,0.0,1.0,6.0
1, 11,2000.0,10.0,7.0,318.0,0.0,,4.0,75.0,12.0,3.1,,,7.0
1, 11,2000.0,13.0,7.0,319.0,0.0,0.0,3.0,70.0,,3.2,0.0,,7.0
1, 11,2000.0,16.0,6.0,331.0,0.0,,2.0,65.0,,3.9,,,6.0
1, 11,2000.0,19.0,6.0,328.0,0.0,0.0,2.0,55.0,,3.2,0.0,,6.0
1, 11,2000.0,22.0,4.0,321.0,0.0,,1.0,60.0,,2.6,,,4.0
1, 11,2000.0,25.0,4.0,320.0,0.0,0.0,1.0,65.0,,2.5,0.0,,4.0
1, 11,2000.0,28.0,5.0,312.0,0.0,,2.0,70.0,,2.5,,,5.0
1, 11,2000.0,31.0,9.0,344.0,0.0,0.0,3.0,60.0,,4.4,0.0,,9.0
1, 11,2000.0,34.0,10.0,332.0,0.0,,1.0,60.0,,3.2,,,10.0
1, 11,2000.0,37.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.6,0.0,,8.0
1, 11,2000.0,40.0,6.0,315.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 11,2000.0,43.0,4.0,308.0,0.0,0.0,1.0,60.0,,1.8,0.0,,4.0
1, 11,2000.0,46.0,3.0,299.0,0.0,,1.0,60.0,,1.8,,,3.0
1, 11,2000.0,49.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 11,2000.0,52.0,3.0,297.0,0.0,,1.0,65.0,,1.8,,,3.0
1, 11,2000.0,55.0,10.0,317.0,0.0,0.0,1.0,30.0,,3.8,0.0,,10.0
1, 11,2000.0,58.0,11.0,329.0,0.0,,1.0,30.0,,2.9,,,11.0
1, 11,2000.0,61.0,8.0,338.0,0.0,0.0,1.0,40.0,,2.2,0.0,,8.0
1, 11,2000.0,64.0,6.0,310.0,0.0,,1.0,55.0,,1.7,,,6.0
1, 11,2000.0,67.0,3.0,289.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 11,2300.0,4.0,6.0,322.0,1.0,5.0,4.0,80.0,8.0,3.3,0.0,3.0,6.0
1, 11,2300.0,7.0,7.0,318.0,1.0,,4.0,75.0,11.0,3.1,,1.0,7.0
1, 11,2300.0,10.0,7.0,319.0,0.0,1.0,3.0,70.0,12.0,3.2,0.0,,7.0
1, 11,2300.0,13.0,6.0,331.0,0.0,,2.0,65.0,,3.9,,,6.0
1, 11,2300.0,16.0,6.0,328.0,0.0,0.0,2.0,55.0,,3.2,0.0,,6.0
1, 11,2300.0,19.0,4.0,321.0,0.0,,1.0,60.0,,2.6,,,4.0
1, 11,2300.0,22.0,4.0,320.0,0.0,0.0,1.0,65.0,,2.5,0.0,,4.0
1, 11,2300.0,25.0,5.0,312.0,0.0,,2.0,70.0,,2.5,,,5.0
1, 11,2300.0,28.0,9.0,344.0,0.0,0.0,3.0,60.0,,4.4,0.0,,9.0
1, 11,2300.0,31.0,10.0,332.0,0.0,,1.0,60.0,,3.2,,,10.0
1, 11,2300.0,34.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.6,0.0,,8.0
1, 11,2300.0,37.0,6.0,315.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 11,2300.0,40.0,4.0,308.0,0.0,0.0,1.0,60.0,,1.8,0.0,,4.0
1, 11,2300.0,43.0,3.0,299.0,0.0,,1.0,60.0,,1.8,,,3.0
1, 11,2300.0,46.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 11,2300.0,49.0,3.0,297.0,0.0,,1.0,65.0,,1.8,,,3.0
1, 11,2300.0,52.0,10.0,317.0,0.0,0.0,1.0,30.0,,3.8,0.0,,10.0
1, 11,2300.0,55.0,11.0,329.0,0.0,,1.0,30.0,,2.9,,,11.0
1, 11,2300.0,58.0,8.0,338.0,0.0,0.0,1.0,40.0,,2.2,0.0,,8.0
1, 11,2300.0,61.0,6.0,310.0,0.0,,1.0,55.0,,1.7,,,6.0
1, 11,2300.0,64.0,3.0,289.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,200.0,4.0,7.0,318.0,1.0,,4.0,75.0,8.0,3.1,,3.0,7.0
1, 12,200.0,7.0,7.0,319.0,0.0,1.0,3.0,70.0,11.0,3.2,0.0,1.0,7.0
1, 12,200.0,10.0,6.0,331.0,0.0,,2.0,65.0,12.0,3.9,,,6.0
1, 12,200.0,13.0,6.0,328.0,0.0,0.0,2.0,55.0,,3.2,0.0,,6.0
1, 12,200.0,16.0,4.0,321.0,0.0,,1.0,60.0,,2.6,,,4.0
1, 12,200.0,19.0,4.0,320.0,0.0,0.0,1.0,65.0,,2.5,0.0,,4.0
1, 12,200.0,22.0,5.0,312.0,0.0,,2.0,70.0,,2.5,,,5.0
1, 12,200.0,25.0,9.0,344.0,0.0,0.0,3.0,60.0,,4.4,0.0,,9.0
1, 12,200.0,28.0,10.0,332.0,0.0,,1.0,60.0,,3.2,,,10.0
1, 12,200.0,31.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.6,0.0,,8.0
1, 12,200.0,34.0,6.0,315.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 12,200.0,37.0,4.0,308.0,0.0,0.0,1.0,60.0,,1.8,0.0,,4.0
1, 12,200.0,40.0,3.0,299.0,0.0,,1.0,60.0,,1.8,,,3.0
1, 12,200.0,43.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 12,200.0,46.0,3.0,297.0,0.0,,1.0,65.0,,1.8,,,3.0
1, 12,200.0,49.0,10.0,317.0,0.0,0.0,1.0,30.0,,3.8,0.0,,10.0
1, 12,200.0,52.0,11.0,329.0,0.0,,1.0,30.0,,2.9,,,11.0
1, 12,200.0,55.0,8.0,338.0,0.0,0.0,1.0,40.0,,2.2,0.0,,8.0
1, 12,200.0,58.0,6.0,310.0,0.0,,1.0,55.0,,1.7,,,6.0
1, 12,200.0,61.0,3.0,289.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,500.0,4.0,7.0,319.0,0.0,0.0,3.0,70.0,11.0,3.2,0.0,3.0,7.0
1, 12,500.0,7.0,6.0,331.0,0.0,,2.0,65.0,12.0,3.9,,1.0,6.0
1, 12,500.0,10.0,6.0,328.0,0.0,0.0,2.0,55.0,,3.2,0.0,,6.0
1, 12,500.0,13.0,4.0,321.0,0.0,,1.0,60.0,,2.6,,,4.0
1, 12,500.0,16.0,4.0,320.0,0.0,0.0,1.0,65.0,,2.5,0.0,,4.0
1, 12,500.0,19.0,5.0,312.0,0.0,,2.0,70.0,,2.5,,,5.0
1, 12,500.0,22.0,9.0,344.0,0.0,0.0,3.0,60.0,,4.4,0.0,,9.0
1, 12,500.0,25.0,10.0,332.0,0.0,,1.0,60.0,,3.2,,,10.0
1, 12,500.0,28.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.6,0.0,,8.0
1, 12,500.0,31.0,6.0,315.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 12,500.0,34.0,4.0,308.0,0.0,0.0,1.0,60.0,,1.8,0.0,,4.0
1, 12,500.0,37.0,3.0,299.0,0.0,,1.0,60.0,,1.8,,,3.0
1, 12,500.0,40.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 12,500.0,43.0,3.0,297.0,0.0,,1.0,65.0,,1.8,,,3.0
1, 12,500.0,46.0,10.0,317.0,0.0,0.0,1.0,30.0,,3.8,0.0,,10.0
1, 12,500.0,49.0,11.0,329.0,0.0,,1.0,30.0,,2.9,,,11.0
1, 12,500.0,52.0,8.0,338.0,0.0,0.0,1.0,40.0,,2.2,0.0,,8.0
1, 12,500.0,55.0,6.0,310.0,0.0,,1.0,55.0,,1.7,,,6.0
1, 12,500.0,58.0,3.0,289.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,800.0,4.0,6.0,330.0,0.0,,3.0,75.0,11.0,3.0,,3.0,6.0
1, 12,800.0,7.0,6.0,331.0,0.0,0.0,2.0,65.0,11.0,3.1,0.0,0.0,6.0
1, 12,800.0,10.0,5.0,320.0,0.0,,1.0,65.0,,2.3,,,5.0
1, 12,800.0,13.0,3.0,315.0,0.0,0.0,1.0,70.0,,2.0,0.0,,3.0
1, 12,800.0,16.0,5.0,313.0,0.0,,2.0,70.0,,2.3,,,5.0
1, 12,800.0,19.0,9.0,345.0,0.0,0.0,3.0,55.0,,4.1,0.0,,9.0
1, 12,800.0,22.0,10.0,344.0,0.0,,1.0,50.0,,3.2,,,10.0
1, 12,800.0,25.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.3,0.0,,8.0
1, 12,800.0,28.0,6.0,319.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 12,800.0,31.0,4.0,305.0,0.0,0.0,1.0,65.0,,1.6,0.0,,4.0
1, 12,800.0,34.0,2.0,297.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,800.0,37.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 12,800.0,40.0,2.0,292.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,800.0,43.0,9.0,326.0,0.0,0.0,1.0,35.0,,4.1,0.0,,9.0
1, 12,800.0,46.0,11.0,328.0,0.0,,1.0,35.0,,2.5,,,11.0
1, 12,800.0,49.0,8.0,322.0,0.0,0.0,1.0,45.0,,1.6,0.0,,8.0
1, 12,800.0,52.0,5.0,302.0,0.0,,1.0,60.0,,1.5,,,5.0
1, 12,800.0,55.0,3.0,292.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,1100.0,4.0,6.0,331.0,0.0,0.0,2.0,65.0,11.0,3.1,0.0,3.0,6.0
1, 12,1100.0,7.0,5.0,320.0,0.0,,1.0,65.0,11.0,2.3,,0.0,5.0
1, 12,1100.0,10.0,3.0,315.0,0.0,0.0,1.0,70.0,,2.0,0.0,,3.0
1, 12,1100.0,13.0,5.0,313.0,0.0,,2.0,70.0,,2.3,,,5.0
1, 12,1100.0,16.0,9.0,345.0,0.0,0.0,3.0,55.0,,4.1,0.0,,9.0
1, 12,1100.0,19.0,10.0,344.0,0.0,,1.0,50.0,,3.2,,,10.0
1, 12,1100.0,22.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.3,0.0,,8.0
1, 12,1100.0,25.0,6.0,319.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 12,1100.0,28.0,4.0,305.0,0.0,0.0,1.0,65.0,,1.6,0.0,,4.0
1, 12,1100.0,31.0,2.0,297.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,1100.0,34.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 12,1100.0,37.0,2.0,292.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,1100.0,40.0,9.0,326.0,0.0,0.0,1.0,35.0,,4.1,0.0,,9.0
1, 12,1100.0,43.0,11.0,328.0,0.0,,1.0,35.0,,2.5,,,11.0
1, 12,1100.0,46.0,8.0,322.0,0.0,0.0,1.0,45.0,,1.6,0.0,,8.0
1, 12,1100.0,49.0,5.0,302.0,0.0,,1.0,60.0,,1.5,,,5.0
1, 12,1100.0,52.0,3.0,292.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,1400.0,4.0,5.0,320.0,0.0,,1.0,65.0,11.0,2.3,,3.0,5.0
1, 12,1400.0,7.0,3.0,315.0,0.0,0.0,1.0,70.0,11.0,2.0,0.0,0.0,3.0
1, 12,1400.0,10.0,5.0,313.0,0.0,,2.0,70.0,,2.3,,,5.0
1, 12,1400.0,13.0,9.0,345.0,0.0,0.0,3.0,55.0,,4.1,0.0,,9.0
1, 12,1400.0,16.0,10.0,344.0,0.0,,1.0,50.0,,3.2,,,10.0
1, 12,1400.0,19.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.3,0.0,,8.0
1, 12,1400.0,22.0,6.0,319.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 12,1400.0,25.0,4.0,305.0,0.0,0.0,1.0,65.0,,1.6,0.0,,4.0
1, 12,1400.0,28.0,2.0,297.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,1400.0,31.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 12,1400.0,34.0,2.0,292.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,1400.0,37.0,9.0,326.0,0.0,0.0,1.0,35.0,,4.1,0.0,,9.0
1, 12,1400.0,40.0,11.0,328.0,0.0,,1.0,35.0,,2.5,,,11.0
1, 12,1400.0,43.0,8.0,322.0,0.0,0.0,1.0,45.0,,1.6,0.0,,8.0
1, 12,1400.0,46.0,5.0,302.0,0.0,,1.0,60.0,,1.5,,,5.0
1, 12,1400.0,49.0,3.0,292.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,1700.0,4.0,3.0,315.0,0.0,0.0,2.0,70.0,11.0,2.0,0.0,3.0,3.0
1, 12,1700.0,7.0,5.0,313.0,0.0,,2.0,70.0,11.0,2.3,,0.0,5.0
1, 12,1700.0,10.0,9.0,345.0,0.0,0.0,2.0,55.0,,4.1,0.0,,9.0
1, 12,1700.0,13.0,10.0,344.0,0.0,,1.0,50.0,,3.2,,,10.0
1, 12,1700.0,16.0,8.0,329.0,0.0,0.0,1.0,60.0,,2.3,0.0,,8.0
1, 12,1700.0,19.0,6.0,319.0,0.0,,1.0,65.0,,2.3,,,6.0
1, 12,1700.0,22.0,4.0,305.0,0.0,0.0,1.0,65.0,,1.6,0.0,,4.0
1, 12,1700.0,25.0,2.0,297.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,1700.0,28.0,1.0,295.0,0.0,0.0,1.0,60.0,,1.9,0.0,,1.0
1, 12,1700.0,31.0,2.0,292.0,0.0,,1.0,65.0,,1.8,,,2.0
1, 12,1700.0,34.0,9.0,326.0,0.0,0.0,1.0,35.0,,4.1,0.0,,9.0
1, 12,1700.0,37.0,11.0,328.0,0.0,,1.0,35.0,,2.5,,,11.0
1, 12,1700.0,40.0,8.0,322.0,0.0,0.0,1.0,45.0,,1.6,0.0,,8.0
1, 12,1700.0,43.0,5.0,302.0,0.0,,1.0,60.0,,1.5,,,5.0
1, 12,1700.0,46.0,3.0,292.0,0.0,0.0,1.0,65.0,,1.8,0.0,,3.0
1, 12,2000.0,4.0,5.0,312.0,0.0,,1.0,65.0,12.0,2.5,,1.0,5.0
1, 12,2000.0,7.0,9.0,351.0,0.0,0.0,2.0,50.0,12.0,4.5,0.0,1.0,9.0
1, 12,2000.0,10.0,11.0,349.0,0.0,,1.0,45.0,10.0,3.1,,,11.0
1, 12,2000.0,13.0,8.0,331.0,0.0,0.0,1.0,55.0,,2.5,0.0,,8.0
1, 12,2000.0,16.0,6.0,311.0,0.0,,1.0,65.0,,2.1,,,6.0
1, 12,2000.0,19.0,4.0,306.0,0.0,0.0,1.0,60.0,,1.9,0.0,,4.0
1, 12,2000.0,22.0,3.0,301.0,0.0,,1.0,65.0,,1.7,,,3.0
1, 12,2000.0,25.0,2.0,293.0,0.0,0.0,1.0,65.0,,2.1,0.0,,2.0
1, 12,2000.0,28.0,3.0,297.0,0.0,,1.0,65.0,,2.0,,,3.0
1, 12,2000.0,31.0,10.0,327.0,0.0,0.0,1.0,30.0,,3.1,0.0,,10.0
1, 12,2000.0,34.0,11.0,338.0,0.0,,1.0,30.0,,0.5,,,11.0
1, 12,2000.0,37.0,8.0,98.0,0.0,0.0,1.0,50.0,,0.7,0.0,,8.0
1, 12,2000.0,40.0,6.0,298.0,0.0,,1.0,55.0,,1.7,,,6.0
1, 12,2000.0,43.0,4.0,297.0,0.0,0.0,1.0,60.0,,1.8,0.0,,4.0
