month, format: day,hour,forecast,습도,일최고기온,풍향,3시간기온,하늘상태,풍속,6시간적설,일최저기온,강수확률,6시간강수량,강수형태
7, 19,1400.0,22.0,0.0,,53.0,24.1,3.0,2.0,,,20.0,,0.0
7, 19,1400.0,25.0,0.0,,67.0,23.1,3.0,2.0,0.0,,20.0,0.0,0.0
7, 19,1400.0,28.0,0.0,,86.0,22.5,3.0,1.9,,,20.0,,0.0
7, 19,1400.0,31.0,0.0,,113.0,22.5,3.0,0.9,0.0,,20.0,0.0,0.0
7, 19,1400.0,34.0,0.0,,140.0,24.4,3.0,1.5,,,20.0,,0.0
7, 19,1400.0,37.0,0.0,,158.0,26.1,3.0,2.6,0.0,,20.0,0.0,0.0
7, 19,1400.0,40.0,0.0,,180.0,26.700001,3.0,4.1,,,19.0,,0.0
7, 19,1400.0,43.0,0.0,,189.0,25.700001,3.0,4.2,0.0,,19.0,0.0,0.0
7, 19,1400.0,46.0,0.0,,201.0,24.799999,3.0,3.3,,,19.0,,0.0
7, 19,1400.0,49.0,0.0,,201.0,23.700001,3.0,3.2,0.0,,19.0,0.0,0.0
7, 19,1700.0,4.0,0.0,27.299999,21.0,21.799999,3.0,1.1,0.0,21.5,20.0,0.0,0.0
7, 19,1700.0,7.0,0.0,27.299999,51.0,24.5,3.0,1.4,,22.1,20.0,,0.0
7, 19,1700.0,10.0,0.0,,58.0,26.1,3.0,2.0,0.0,,20.0,0.0,0.0
7, 19,1700.0,13.0,0.0,,60.0,26.6,3.0,2.5,,,20.0,,0.0
7, 19,1700.0,16.0,0.0,,51.0,25.1,3.0,2.5,0.0,,20.0,0.0,0.0
7, 19,1700.0,19.0,0.0,,53.0,24.1,3.0,2.0,,,20.0,,0.0
7, 19,1700.0,22.0,0.0,,67.0,23.1,3.0,2.0,0.0,,20.0,0.0,0.0
7, 19,1700.0,25.0,0.0,,86.0,22.5,3.0,1.9,,,20.0,,0.0
7, 19,1700.0,28.0,0.0,,113.0,22.5,3.0,0.9,0.0,,20.0,0.0,0.0
7, 19,1700.0,31.0,0.0,,140.0,24.4,3.0,1.5,,,20.0,,0.0
7, 19,1700.0,34.0,0.0,,158.0,26.1,3.0,2.6,0.0,,20.0,0.0,0.0
7, 19,1700.0,37.0,0.0,,180.0,26.700001,3.0,4.1,,,19.0,,0.0
7, 19,1700.0,40.0,0.0,,189.0,25.700001,3.0,4.2,0.0,,19.0,0.0,0.0
7, 19,1700.0,43.0,0.0,,201.0,24.799999,3.0,3.3,,,19.0,,0.0
7, 19,1700.0,46.0,0.0,,201.0,23.700001,3.0,3.2,0.0,,19.0,0.0,0.0
7, 19,2000.0,4.0,0.0,26.6,55.0,24.4,3.0,1.0,,21.1,20.0,,0.0
7, 19,2000.0,7.0,0.0,25.799999,52.0,26.1,3.0,2.0,0.0,21.4,20.0,0.0,0.0
7, 19,2000.0,10.0,0.0,26.799999,54.0,26.6,3.0,2.5,,,19.0,,0.0
7, 19,2000.0,13.0,0.0,,47.0,25.0,3.0,2.5,0.0,,19.0,0.0,0.0
7, 19,2000.0,16.0,0.0,,46.0,24.1,3.0,2.6,,,19.0,,0.0
7, 19,2000.0,19.0,0.0,,52.0,23.1,3.0,2.0,0.0,,19.0,0.0,0.0
7, 19,2000.0,22.0,0.0,,30.0,22.200001,3.0,1.1,,,19.0,,0.0
7, 19,2000.0,25.0,0.0,,6.0,22.0,3.0,0.9,0.0,,19.0,0.0,0.0
7, 19,2000.0,28.0,0.0,,56.0,23.1,3.0,1.4,,,19.0,,0.0
7, 19,2000.0,31.0,0.0,,66.0,24.700001,3.0,2.0,0.0,,19.0,0.0,0.0
7, 19,2000.0,34.0,0.0,,73.0,25.799999,3.0,2.5,,,19.0,,0.0
7, 19,2000.0,37.0,0.0,,69.0,25.6,3.0,2.5,0.0,,19.0,0.0,0.0
7, 19,2000.0,40.0,0.0,,56.0,24.700001,2.0,2.0,,,9.0,,0.0
7, 19,2000.0,43.0,0.0,,36.0,23.700001,2.0,1.4,0.0,,9.0,0.0,0.0
7, 19,2000.0,46.0,0.0,,28.0,22.5,2.0,1.1,,,9.0,,0.0
7, 19,2000.0,49.0,0.0,,17.0,22.4,2.0,1.0,0.0,,9.0,0.0,0.0
7, 19,2000.0,52.0,0.0,,50.0,24.5,2.0,0.9,,,9.0,,0.0
7, 19,2000.0,55.0,0.0,,75.0,26.0,3.0,2.0,0.0,,19.0,0.0,0.0
7, 19,2000.0,58.0,0.0,,79.0,26.200001,3.0,2.5,,,19.0,,0.0
7, 19,2000.0,61.0,0.0,,57.0,25.0,3.0,2.5,0.0,,19.0,0.0,0.0
7, 19,2000.0,64.0,0.0,,53.0,23.5,3.0,2.0,,,19.0,,0.0
7, 19,2000.0,67.0,0.0,,45.0,22.9,3.0,1.4,0.0,,19.0,0.0,0.0
7, 19,2300.0,4.0,0.0,26.6,52.0,26.1,3.0,2.0,0.0,21.1,20.0,0.0,0.0
7, 19,2300.0,7.0,0.0,25.799999,54.0,26.6,3.0,2.5,,21.4,19.0,,0.0
7, 19,2300.0,10.0,0.0,26.799999,47.0,25.0,3.0,2.5,0.0,,19.0,0.0,0.0
7, 19,2300.0,13.0,0.0,,46.0,24.1,3.0,2.6,,,19.0,,0.0
7, 19,2300.0,16.0,0.0,,52.0,23.1,3.0,2.0,0.0,,19.0,0.0,0.0
7, 19,2300.0,19.0,0.0,,30.0,22.200001,3.0,1.1,,,19.0,,0.0
7, 19,2300.0,22.0,0.0,,6.0,22.0,3.0,0.9,0.0,,19.0,0.0,0.0
7, 19,2300.0,25.0,0.0,,56.0,23.1,3.0,1.4,,,19.0,,0.0
7, 19,2300.0,28.0,0.0,,66.0,24.700001,3.0,2.0,0.0,,19.0,0.0,0.0
7, 19,2300.0,31.0,0.0,,73.0,25.799999,3.0,2.5,,,19.0,,0.0
7, 19,2300.0,34.0,0.0,,69.0,25.6,3.0,2.5,0.0,,19.0,0.0,0.0
7, 19,2300.0,37.0,0.0,,56.0,24.700001,2.0,2.0,,,9.0,,0.0
7, 19,2300.0,40.0,0.0,,36.0,23.700001,2.0,1.4,0.0,,9.0,0.0,0.0
7, 19,2300.0,43.0,0.0,,28.0,22.5,2.0,1.1,,,9.0,,0.0
7, 19,2300.0,46.0,0.0,,17.0,22.4,2.0,1.0,0.0,,9.0,0.0,0.0
7, 19,2300.0,49.0,0.0,,50.0,24.5,2.0,0.9,,,9.0,,0.0
7, 19,2300.0,52.0,0.0,,75.0,26.0,3.0,2.0,0.0,,19.0,0.0,0.0
7, 19,2300.0,55.0,0.0,,79.0,26.200001,3.0,2.5,,,19.0,,0.0
7, 19,2300.0,58.0,0.0,,57.0,25.0,3.0,2.5,0.0,,19.0,0.0,0.0
7, 19,2300.0,61.0,0.0,,53.0,23.5,3.0,2.0,,,19.0,,0.0
7, 19,2300.0,64.0,0.0,,45.0,22.9,3.0,1.4,0.0,,19.0,0.0,0.0
7, 2,200.0,4.0,1.0,28.0,233.0,28.0,4.0,7.8,,22.799999,59.0,,1.0
7, 2,200.0,7.0,1.0,27.4,219.0,25.6,4.0,4.5,0.0,22.700001,60.0,5.0,1.0
7, 2,200.0,10.0,1.0,27.0,218.0,23.700001,4.0,3.4,,,70.0,,1.0
7, 2,200.0,13.0,1.0,,215.0,23.200001,4.0,3.3,0.0,,70.0,10.0,1.0
7, 2,200.0,16.0,0.0,,204.0,23.1,4.0,2.1,,,30.0,,0.0
7, 2,200.0,19.0,1.0,,203.0,22.799999,4.0,1.5,0.0,,62.0,5.0,1.0
7, 2,200.0,22.0,1.0,,208.0,23.5,4.0,1.7,,,60.0,,1.0
7, 2,200.0,25.0,1.0,,183.0,25.200001,4.0,1.5,0.0,,63.0,10.0,1.0
7, 2,200.0,28.0,1.0,,204.0,26.4,4.0,1.6,,,63.0,,1.0
7, 2,200.0,31.0,1.0,,180.0,24.9,4.0,2.7,0.0,,69.0,10.0,1.0
7, 2,200.0,34.0,1.0,,178.0,23.6,4.0,2.1,,,66.0,,1.0
7, 2,200.0,37.0,1.0,,194.0,23.4,4.0,2.4,0.0,,66.0,10.0,1.0
7, 2,200.0,40.0,1.0,,198.0,23.5,4.0,2.6,,,66.0,,1.0
7, 2,200.0,43.0,1.0,,198.0,23.4,4.0,3.0,0.0,,66.0,10.0,1.0
7, 2,200.0,46.0,1.0,,191.0,24.299999,4.0,2.5,,,62.0,,1.0
7, 2,200.0,49.0,1.0,,205.0,25.9,4.0,2.5,0.0,,62.0,10.0,1.0
7, 2,200.0,52.0,1.0,,210.0,26.200001,4.0,2.4,,,59.0,,1.0
7, 2,200.0,55.0,1.0,,207.0,25.6,4.0,2.9,0.0,,59.0,5.0,1.0
7, 2,200.0,58.0,1.0,,198.0,24.0,4.0,2.3,,,60.0,,1.0
7, 2,200.0,61.0,0.0,,179.0,23.299999,4.0,1.3,0.0,,30.0,5.0,0.0
7, 2,500.0,4.0,1.0,27.4,219.0,25.6,4.0,4.5,0.0,22.799999,60.0,5.0,1.0
7, 2,500.0,7.0,1.0,27.0,218.0,23.700001,4.0,3.4,,22.700001,70.0,,1.0
7, 2,500.0,10.0,1.0,,215.0,23.200001,4.0,3.3,0.0,,70.0,10.0,1.0
7, 2,500.0,13.0,0.0,,204.0,23.1,4.0,2.1,,,30.0,,0.0
7, 2,500.0,16.0,1.0,,203.0,22.799999,4.0,1.5,0.0,,62.0,5.0,1.0
7, 2,500.0,19.0,1.0,,208.0,23.5,4.0,1.7,,,60.0,,1.0
7, 2,500.0,22.0,1.0,,183.0,25.200001,4.0,1.5,0.0,,63.0,10.0,1.0
7, 2,500.0,25.0,1.0,,204.0,26.4,4.0,1.6,,,63.0,,1.0
7, 2,500.0,28.0,1.0,,180.0,24.9,4.0,2.7,0.0,,69.0,10.0,1.0
7, 2,500.0,31.0,1.0,,178.0,23.6,4.0,2.1,,,66.0,,1.0
7, 2,500.0,34.0,1.0,,194.0,23.4,4.0,2.4,0.0,,66.0,10.0,1.0
7, 2,500.0,37.0,1.0,,198.0,23.5,4.0,2.6,,,66.0,,1.0
7, 2,500.0,40.0,1.0,,198.0,23.4,4.0,3.0,0.0,,66.0,10.0,1.0
7, 2,500.0,43.0,1.0,,191.0,24.299999,4.0,2.5,,,62.0,,1.0
7, 2,500.0,46.0,1.0,,205.0,25.9,4.0,2.5,0.0,,62.0,10.0,1.0
7, 2,500.0,49.0,1.0,,210.0,26.200001,4.0,2.4,,,59.0,,1.0
7, 2,500.0,52.0,1.0,,207.0,25.6,4.0,2.9,0.0,,59.0,5.0,1.0
7, 2,500.0,55.0,1.0,,198.0,24.0,4.0,2.3,,,60.0,,1.0
7, 2,500.0,58.0,0.0,,179.0,23.299999,4.0,1.3,0.0,,30.0,5.0,0.0
7, 2,800.0,4.0,1.0,26.9,216.0,23.700001,4.0,3.5,,22.200001,68.0,,1.0
7, 2,800.0,7.0,1.0,27.299999,214.0,23.200001,4.0,3.4,0.0,21.5,70.0,10.0,1.0
7, 2,800.0,10.0,0.0,,203.0,23.200001,4.0,2.2,,,30.0,,0.0
7, 2,800.0,13.0,1.0,,201.0,22.200001,4.0,1.5,0.0,,62.0,5.0,1.0
7, 2,800.0,16.0,1.0,,207.0,23.299999,4.0,1.7,,,62.0,,1.0
7, 2,800.0,19.0,1.0,,183.0,24.6,4.0,1.5,0.0,,66.0,10.0,1.0
7, 2,800.0,22.0,1.0,,200.0,25.9,4.0,1.7,,,63.0,,1.0
7, 2,800.0,25.0,1.0,,178.0,24.6,4.0,2.8,0.0,,69.0,10.0,1.0
7, 2,800.0,28.0,1.0,,177.0,23.9,4.0,2.2,,,66.0,,1.0
7, 2,800.0,31.0,1.0,,192.0,22.4,4.0,2.6,0.0,,66.0,10.0,1.0
7, 2,800.0,34.0,1.0,,198.0,21.799999,4.0,2.6,,,66.0,,1.0
7, 2,800.0,37.0,1.0,,197.0,21.5,4.0,3.0,0.0,,65.0,10.0,1.0
7, 2,800.0,40.0,1.0,,191.0,22.6,4.0,2.6,,,62.0,,1.0
7, 2,800.0,43.0,1.0,,206.0,25.0,4.0,2.5,0.0,,62.0,10.0,1.0
7, 2,800.0,46.0,1.0,,211.0,26.299999,4.0,2.4,,,59.0,,1.0
7, 2,800.0,49.0,1.0,,208.0,25.1,4.0,2.7,0.0,,59.0,5.0,1.0
7, 2,800.0,52.0,0.0,,198.0,24.1,4.0,2.1,,,28.0,,0.0
7, 2,800.0,55.0,0.0,,176.0,23.9,4.0,1.1,0.0,,30.0,0.0,0.0
7, 2,1100.0,4.0,1.0,27.299999,214.0,23.200001,4.0,3.4,0.0,22.200001,70.0,10.0,1.0
7, 2,1100.0,7.0,0.0,27.299999,203.0,23.200001,4.0,2.2,,21.5,30.0,,0.0
7, 2,1100.0,10.0,1.0,,201.0,22.200001,4.0,1.5,0.0,,62.0,5.0,1.0
7, 2,1100.0,13.0,1.0,,207.0,23.299999,4.0,1.7,,,62.0,,1.0
7, 2,1100.0,16.0,1.0,,183.0,24.9,4.0,1.5,0.0,,66.0,5.0,1.0
7, 2,1100.0,19.0,1.0,,200.0,26.200001,4.0,1.7,,,63.0,,1.0
7, 2,1100.0,22.0,1.0,,178.0,24.6,4.0,2.8,0.0,,69.0,10.0,1.0
7, 2,1100.0,25.0,1.0,,177.0,23.9,4.0,2.2,,,66.0,,1.0
7, 2,1100.0,28.0,1.0,,192.0,22.4,4.0,2.6,0.0,,66.0,5.0,1.0
7, 2,1100.0,31.0,1.0,,198.0,21.799999,4.0,2.6,,,66.0,,1.0
7, 2,1100.0,34.0,1.0,,197.0,21.5,4.0,3.0,0.0,,68.0,10.0,1.0
7, 2,1100.0,37.0,1.0,,191.0,22.6,4.0,2.6,,,69.0,,1.0
7, 2,1100.0,40.0,1.0,,206.0,25.0,4.0,2.5,0.0,,69.0,10.0,1.0
7, 2,1100.0,43.0,1.0,,211.0,26.299999,4.0,2.4,,,59.0,,1.0
7, 2,1100.0,46.0,1.0,,208.0,25.1,4.0,2.7,0.0,,59.0,5.0,1.0
7, 2,1100.0,49.0,0.0,,198.0,24.1,4.0,2.1,,,28.0,,0.0
7, 2,1100.0,52.0,0.0,,176.0,23.9,4.0,1.1,0.0,,30.0,0.0,0.0
7, 2,1400.0,4.0,0.0,25.9,201.0,21.9,4.0,2.1,,21.1,30.0,,0.0
7, 2,1400.0,7.0,1.0,25.9,199.0,21.1,4.0,1.4,0.0,21.1,62.0,5.0,1.0
7, 2,1400.0,10.0,1.0,,197.0,22.6,4.0,1.1,,,62.0,,1.0
7, 2,1400.0,13.0,1.0,,162.0,24.200001,4.0,1.1,0.0,,62.0,5.0,1.0
7, 2,1400.0,16.0,1.0,,193.0,24.9,4.0,1.5,,,60.0,,1.0
7, 2,1400.0,19.0,1.0,,160.0,24.200001,4.0,2.4,0.0,,69.0,10.0,1.0
7, 2,1400.0,22.0,1.0,,165.0,23.4,4.0,1.6,,,69.0,,1.0
7, 2,1400.0,25.0,1.0,,188.0,22.200001,4.0,2.3,0.0,,69.0,10.0,1.0
7, 2,1400.0,28.0,1.0,,201.0,21.1,4.0,2.6,,,69.0,,1.0
7, 2,1400.0,31.0,1.0,,196.0,21.1,4.0,3.1,0.0,,69.0,10.0,1.0
7, 2,1400.0,34.0,1.0,,190.0,22.1,4.0,2.5,,,69.0,,1.0
7, 2,1400.0,37.0,1.0,,202.0,23.799999,4.0,2.5,0.0,,69.0,10.0,1.0
7, 2,1400.0,40.0,1.0,,208.0,24.799999,4.0,2.4,,,59.0,,1.0
7, 2,1400.0,43.0,1.0,,202.0,23.799999,4.0,2.9,0.0,,59.0,5.0,1.0
7, 2,1400.0,46.0,0.0,,192.0,23.1,4.0,2.3,,,28.0,,0.0
7, 2,1400.0,49.0,0.0,,137.0,23.1,4.0,0.7,0.0,,30.0,0.0,0.0
7, 2,1700.0,4.0,1.0,25.9,199.0,21.1,4.0,1.4,0.0,21.1,62.0,5.0,1.0
7, 2,1700.0,7.0,1.0,25.9,197.0,22.6,4.0,1.1,,21.1,62.0,,1.0
7, 2,1700.0,10.0,1.0,,162.0,24.200001,4.0,1.1,0.0,,62.0,5.0,1.0
7, 2,1700.0,13.0,1.0,,193.0,24.9,4.0,1.5,,,60.0,,1.0
7, 2,1700.0,16.0,1.0,,160.0,24.200001,4.0,2.4,0.0,,69.0,10.0,1.0
7, 2,1700.0,19.0,1.0,,165.0,23.4,4.0,1.6,,,69.0,,1.0
7, 2,1700.0,22.0,1.0,,188.0,22.200001,4.0,2.3,0.0,,69.0,10.0,1.0
7, 2,1700.0,25.0,1.0,,201.0,21.1,4.0,2.6,,,69.0,,1.0
7, 2,1700.0,28.0,1.0,,196.0,21.1,4.0,3.1,0.0,,69.0,10.0,1.0
7, 2,1700.0,31.0,1.0,,190.0,22.1,4.0,2.5,,,69.0,,1.0
7, 2,1700.0,34.0,1.0,,202.0,23.799999,4.0,2.5,0.0,,69.0,10.0,1.0
7, 2,1700.0,37.0,1.0,,208.0,24.799999,4.0,2.4,,,59.0,,1.0
7, 2,1700.0,40.0,1.0,,202.0,23.799999,4.0,2.9,0.0,,59.0,5.0,1.0
7, 2,1700.0,43.0,0.0,,192.0,23.1,4.0,2.3,,,28.0,,0.0
7, 2,1700.0,46.0,0.0,,137.0,23.1,4.0,0.7,0.0,,30.0,0.0,0.0
7, 2,2000.0,4.0,1.0,25.6,251.0,22.6,4.0,0.9,,21.1,62.0,,1.0
7, 2,2000.0,7.0,1.0,25.200001,238.0,24.200001,4.0,0.9,0.0,20.9,61.0,5.0,1.0
7, 2,2000.0,10.0,1.0,26.799999,269.0,25.1,4.0,2.3,,,61.0,,1.0
7, 2,2000.0,13.0,1.0,,146.0,24.4,4.0,2.6,0.0,,71.0,5.0,1.0
7, 2,2000.0,16.0,1.0,,94.0,23.1,4.0,3.1,,,72.0,,1.0
7, 2,2000.0,19.0,1.0,,18.0,22.200001,4.0,3.1,0.0,,71.0,5.0,1.0
7, 2,2000.0,22.0,1.0,,52.0,21.700001,4.0,2.8,,,71.0,,1.0
7, 2,2000.0,25.0,1.0,,351.0,21.6,4.0,2.8,0.0,,70.0,20.0,1.0
7, 2,2000.0,28.0,1.0,,4.0,22.299999,4.0,2.8,,,69.0,,1.0
7, 2,2000.0,31.0,1.0,,55.0,23.9,4.0,3.7,0.0,,69.0,10.0,1.0
7, 2,2000.0,34.0,1.0,,53.0,24.9,4.0,8.0,,,59.0,,1.0
7, 2,2000.0,37.0,1.0,,38.0,23.799999,4.0,3.1,0.0,,60.0,5.0,1.0
7, 2,2000.0,40.0,0.0,,33.0,23.200001,4.0,2.7,,,28.0,,0.0
7, 2,2000.0,43.0,0.0,,24.0,23.1,4.0,2.2,0.0,,30.0,0.0,0.0
7, 2,2000.0,46.0,0.0,,256.0,21.5,4.0,1.3,,,30.0,,0.0
7, 2,2000.0,49.0,1.0,,181.0,21.6,4.0,1.9,0.0,,62.0,5.0,1.0
7, 2,2000.0,52.0,1.0,,205.0,23.9,4.0,2.3,,,62.0,,1.0
7, 2,2000.0,55.0,1.0,,207.0,25.4,4.0,3.9,0.0,,60.0,5.0,1.0
7, 2,2000.0,58.0,1.0,,200.0,26.299999,4.0,3.9,,,60.0,,1.0
7, 2,2000.0,61.0,0.0,,207.0,25.4,4.0,2.9,0.0,,30.0,5.0,0.0
7, 2,2000.0,64.0,0.0,,32.0,23.200001,4.0,1.8,,,30.0,,0.0
7, 2,2000.0,67.0,0.0,,42.0,20.4,4.0,1.8,0.0,,30.0,0.0,0.0
7, 2,2300.0,4.0,1.0,25.6,238.0,24.200001,4.0,0.9,0.0,21.1,61.0,5.0,1.0
7, 2,2300.0,7.0,1.0,25.200001,269.0,25.1,4.0,2.3,,20.9,61.0,,1.0
7, 2,2300.0,10.0,1.0,26.799999,146.0,24.4,4.0,2.6,0.0,,71.0,5.0,1.0
7, 2,2300.0,13.0,1.0,,94.0,23.1,4.0,3.1,,,72.0,,1.0
7, 2,2300.0,16.0,1.0,,18.0,22.200001,4.0,3.1,0.0,,71.0,5.0,1.0
7, 2,2300.0,19.0,1.0,,52.0,21.700001,4.0,2.8,,,71.0,,1.0
7, 2,2300.0,22.0,1.0,,351.0,21.6,4.0,2.8,0.0,,70.0,20.0,1.0
7, 2,2300.0,25.0,1.0,,4.0,22.299999,4.0,2.8,,,69.0,,1.0
7, 2,2300.0,28.0,1.0,,55.0,23.9,4.0,3.7,0.0,,69.0,10.0,1.0
7, 2,2300.0,31.0,1.0,,53.0,24.9,4.0,8.0,,,59.0,,1.0
7, 2,2300.0,34.0,1.0,,38.0,23.799999,4.0,3.1,0.0,,60.0,5.0,1.0
7, 2,2300.0,37.0,0.0,,33.0,23.200001,4.0,2.7,,,28.0,,0.0
7, 2,2300.0,40.0,0.0,,24.0,23.1,4.0,2.2,0.0,,30.0,0.0,0.0
7, 2,2300.0,43.0,0.0,,256.0,21.5,4.0,1.3,,,30.0,,0.0
7, 2,2300.0,46.0,1.0,,181.0,21.6,4.0,1.9,0.0,,62.0,5.0,1.0
7, 2,2300.0,49.0,1.0,,205.0,23.9,4.0,2.3,,,62.0,,1.0
7, 2,2300.0,52.0,1.0,,207.0,25.4,4.0,3.9,0.0,,60.0,5.0,1.0
7, 2,2300.0,55.0,1.0,,200.0,26.299999,4.0,3.9,,,60.0,,1.0
7, 2,2300.0,58.0,0.0,,207.0,25.4,4.0,2.9,0.0,,30.0,5.0,0.0
7, 2,2300.0,61.0,0.0,,32.0,23.200001,4.0,1.8,,,30.0,,0.0
7, 2,2300.0,64.0,0.0,,42.0,20.4,4.0,1.8,0.0,,30.0,0.0,0.0
7, 20,200.0,4.0,0.0,26.6,54.0,26.6,3.0,2.5,,21.1,20.0,,0.0
7, 20,200.0,7.0,0.0,25.799999,47.0,25.0,3.0,2.5,0.0,21.4,20.0,0.0,0.0
7, 20,200.0,10.0,0.0,26.799999,46.0,24.1,3.0,2.6,,,20.0,,0.0
7, 20,200.0,13.0,0.0,,52.0,23.1,3.0,2.0,0.0,,20.0,0.0,0.0
7, 20,200.0,16.0,0.0,,30.0,22.200001,3.0,1.1,,,20.0,,0.0
7, 20,200.0,19.0,0.0,,6.0,22.0,3.0,0.9,0.0,,20.0,0.0,0.0
7, 20,200.0,22.0,0.0,,56.0,23.1,3.0,1.4,,,20.0,,0.0
7, 20,200.0,25.0,0.0,,66.0,24.700001,3.0,2.0,0.0,,20.0,0.0,0.0
7, 20,200.0,28.0,0.0,,73.0,25.799999,3.0,2.5,,,20.0,,0.0
7, 20,200.0,31.0,0.0,,69.0,25.6,3.0,2.5,0.0,,20.0,0.0,0.0
7, 20,200.0,34.0,0.0,,56.0,24.700001,2.0,2.0,,,9.0,,0.0
7, 20,200.0,37.0,0.0,,36.0,23.700001,2.0,1.4,0.0,,9.0,0.0,0.0
7, 20,200.0,40.0,0.0,,28.0,22.5,2.0,1.1,,,9.0,,0.0
7, 20,200.0,43.0,0.0,,17.0,22.4,2.0,1.0,0.0,,9.0,0.0,0.0
7, 20,200.0,46.0,0.0,,50.0,24.5,2.0,0.9,,,9.0,,0.0
7, 20,200.0,49.0,0.0,,75.0,26.0,3.0,2.0,0.0,,20.0,0.0,0.0
7, 20,200.0,52.0,0.0,,79.0,26.200001,3.0,2.5,,,20.0,,0.0
7, 20,200.0,55.0,0.0,,57.0,25.0,3.0,2.5,0.0,,20.0,0.0,0.0
7, 20,200.0,58.0,0.0,,53.0,23.5,3.0,2.0,,,19.0,,0.0
7, 20,200.0,61.0,0.0,,45.0,22.9,3.0,1.4,0.0,,19.0,0.0,0.0
7, 20,500.0,4.0,0.0,25.799999,47.0,25.0,3.0,2.5,0.0,21.1,20.0,0.0,0.0
7, 20,500.0,7.0,0.0,26.799999,46.0,24.1,3.0,2.6,,21.4,20.0,,0.0
7, 20,500.0,10.0,0.0,,52.0,23.1,3.0,2.0,0.0,,20.0,0.0,0.0
7, 20,500.0,13.0,0.0,,30.0,22.200001,3.0,1.1,,,20.0,,0.0
7, 20,500.0,16.0,0.0,,6.0,22.0,3.0,0.9,0.0,,20.0,0.0,0.0
7, 20,500.0,19.0,0.0,,56.0,23.1,3.0,1.4,,,20.0,,0.0
7, 20,500.0,22.0,0.0,,66.0,24.700001,3.0,2.0,0.0,,20.0,0.0,0.0
7, 20,500.0,25.0,0.0,,73.0,25.799999,3.0,2.5,,,20.0,,0.0
7, 20,500.0,28.0,0.0,,69.0,25.6,3.0,2.5,0.0,,20.0,0.0,0.0
7, 20,500.0,31.0,0.0,,56.0,24.700001,2.0,2.0,,,9.0,,0.0
7, 20,500.0,34.0,0.0,,36.0,23.700001,2.0,1.4,0.0,,9.0,0.0,0.0
7, 20,500.0,37.0,0.0,,28.0,22.5,2.0,1.1,,,9.0,,0.0
7, 20,500.0,40.0,0.0,,17.0,22.4,2.0,1.0,0.0,,9.0,0.0,0.0
7, 20,500.0,43.0,0.0,,50.0,24.5,2.0,0.9,,,9.0,,0.0
7, 20,500.0,46.0,0.0,,75.0,26.0,3.0,2.0,0.0,,20.0,0.0,0.0
7, 20,500.0,49.0,0.0,,79.0,26.200001,3.0,2.5,,,20.0,,0.0
7, 20,500.0,52.0,0.0,,57.0,25.0,3.0,2.5,0.0,,20.0,0.0,0.0
7, 20,500.0,55.0,0.0,,53.0,23.5,3.0,2.0,,,19.0,,0.0
7, 20,500.0,58.0,0.0,,45.0,22.9,3.0,1.4,0.0,,19.0,0.0,0.0
7, 20,800.0,4.0,0.0,26.6,36.0,22.9,2.0,2.6,,21.0,10.0,,0.0
7, 20,800.0,7.0,0.0,26.799999,20.0,22.4,2.0,1.4,0.0,21.4,10.0,0.0,0.0
7, 20,800.0,10.0,0.0,,8.0,21.5,2.0,1.5,,,9.0,,0.0
7, 20,800.0,13.0,0.0,,358.0,21.0,2.0,0.9,0.0,,9.0,0.0,0.0
7, 20,800.0,16.0,0.0,,46.0,24.5,2.0,1.0,,,9.0,,0.0
7, 20,800.0,19.0,0.0,,63.0,25.6,3.0,1.9,0.0,,20.0,0.0,0.0
7, 20,800.0,22.0,0.0,,62.0,25.6,3.0,2.5,,,20.0,,0.0
7, 20,800.0,25.0,0.0,,66.0,25.5,3.0,2.5,0.0,,20.0,0.0,0.0
7, 20,800.0,28.0,0.0,,48.0,24.5,2.0,1.6,,,9.0,,0.0
7, 20,800.0,31.0,0.0,,33.0,23.5,2.0,1.4,0.0,,9.0,0.0,0.0
7, 20,800.0,34.0,0.0,,22.0,22.4,2.0,1.0,,,9.0,,0.0
7, 20,800.0,37.0,0.0,,356.0,22.4,2.0,0.9,0.0,,9.0,0.0,0.0
7, 20,800.0,40.0,0.0,,69.0,24.6,3.0,1.0,,,20.0,,0.0
7, 20,800.0,43.0,0.0,,83.0,26.1,3.0,1.1,0.0,,20.0,0.0,0.0
7, 20,800.0,46.0,0.0,,87.0,26.200001,3.0,2.6,,,20.0,,0.0
7, 20,800.0,49.0,0.0,,68.0,25.700001,3.0,2.6,0.0,,20.0,0.0,0.0
7, 20,800.0,52.0,0.0,,45.0,24.5,2.0,2.6,,,9.0,,0.0
7, 20,800.0,55.0,0.0,,357.0,22.799999,2.0,0.9,0.0,,9.0,0.0,0.0
7, 20,1100.0,4.0,0.0,26.9,22.0,22.5,2.0,1.2,0.0,21.299999,10.0,0.0,0.0
7, 20,1100.0,7.0,0.0,26.9,14.0,22.1,2.0,1.3,,21.6,9.0,,0.0
7, 20,1100.0,10.0,0.0,,10.0,21.5,2.0,0.9,0.0,,9.0,0.0,0.0
7, 20,1100.0,13.0,0.0,,55.0,24.799999,2.0,1.0,,,9.0,,0.0
7, 20,1100.0,16.0,0.0,,67.0,25.9,3.0,1.8,0.0,,20.0,0.0,0.0
7, 20,1100.0,19.0,0.0,,67.0,25.799999,3.0,2.7,,,20.0,,0.0
