month, format: day,hour,forecast,6시간강수량,6시간적설,일최고기온,강수확률,습도,하늘상태,강수형태,풍속,풍향,3시간기온,일최저기온
3, 17,2300.0,22.0,,0.0,,20.0,75.0,3.0,0.0,4.0,42.0,10.0,
3, 17,2300.0,25.0,,,,20.0,60.0,3.0,0.0,5.8,60.0,12.0,
3, 17,2300.0,28.0,,0.0,,0.0,55.0,1.0,0.0,5.8,68.0,15.0,
3, 17,2300.0,31.0,,,,0.0,55.0,1.0,0.0,5.5,65.0,14.0,
3, 17,2300.0,34.0,,0.0,,10.0,65.0,3.0,0.0,4.5,50.0,13.0,
3, 17,2300.0,37.0,,,,10.0,70.0,1.0,0.0,3.9,55.0,11.0,
3, 17,2300.0,40.0,,0.0,,0.0,75.0,1.0,0.0,3.2,55.0,11.0,
3, 17,2300.0,43.0,,,,30.0,75.0,4.0,0.0,3.2,46.0,10.0,
3, 17,2300.0,46.0,,0.0,,30.0,75.0,4.0,0.0,3.6,54.0,11.0,
3, 17,2300.0,49.0,,,,60.0,75.0,4.0,1.0,3.8,79.0,13.0,
3, 17,2300.0,52.0,,0.0,,60.0,80.0,4.0,1.0,3.4,102.0,14.0,
3, 17,2300.0,55.0,,,,60.0,85.0,4.0,1.0,2.5,106.0,14.0,
3, 17,2300.0,58.0,,0.0,,63.0,90.0,4.0,1.0,2.2,122.0,14.0,
3, 17,2300.0,61.0,,,,65.0,85.0,4.0,1.0,2.8,131.0,14.0,
3, 17,2300.0,64.0,,0.0,,60.0,85.0,4.0,1.0,1.8,119.0,14.0,
3, 18,200.0,4.0,9.0,,16.0,0.0,55.0,1.0,0.0,4.6,60.0,15.0,9.0
3, 18,200.0,7.0,10.0,0.0,15.0,0.0,65.0,1.0,0.0,3.9,52.0,12.0,10.0
3, 18,200.0,10.0,,,15.0,20.0,70.0,3.0,0.0,4.0,51.0,11.0,
3, 18,200.0,13.0,,0.0,,30.0,75.0,4.0,0.0,3.3,57.0,10.0,
3, 18,200.0,16.0,,,,10.0,80.0,1.0,0.0,2.9,44.0,10.0,
3, 18,200.0,19.0,,0.0,,20.0,75.0,3.0,0.0,4.0,42.0,10.0,
3, 18,200.0,22.0,,,,20.0,60.0,3.0,0.0,5.8,60.0,12.0,
3, 18,200.0,25.0,,0.0,,0.0,55.0,1.0,0.0,5.8,68.0,15.0,
3, 18,200.0,28.0,,,,0.0,55.0,1.0,0.0,5.5,65.0,14.0,
3, 18,200.0,31.0,,0.0,,10.0,65.0,3.0,0.0,4.5,50.0,13.0,
3, 18,200.0,34.0,,,,10.0,70.0,1.0,0.0,3.9,55.0,11.0,
3, 18,200.0,37.0,,0.0,,0.0,75.0,1.0,0.0,3.2,55.0,11.0,
3, 18,200.0,40.0,,,,30.0,75.0,4.0,0.0,3.2,46.0,10.0,
3, 18,200.0,43.0,,0.0,,30.0,75.0,4.0,0.0,3.6,54.0,11.0,
3, 18,200.0,46.0,,,,60.0,75.0,4.0,1.0,3.8,79.0,13.0,
3, 18,200.0,49.0,,0.0,,60.0,80.0,4.0,1.0,3.4,102.0,14.0,
3, 18,200.0,52.0,,,,60.0,85.0,4.0,1.0,2.5,106.0,14.0,
3, 18,200.0,55.0,,0.0,,63.0,90.0,4.0,1.0,2.2,122.0,14.0,
3, 18,200.0,58.0,,,,65.0,85.0,4.0,1.0,2.8,131.0,14.0,
3, 18,200.0,61.0,,0.0,,60.0,85.0,4.0,1.0,1.8,119.0,14.0,
3, 18,500.0,4.0,9.0,0.0,15.0,0.0,65.0,1.0,0.0,3.9,52.0,12.0,9.0
3, 18,500.0,7.0,10.0,,15.0,20.0,70.0,3.0,0.0,4.0,51.0,11.0,10.0
3, 18,500.0,10.0,,0.0,,30.0,75.0,4.0,0.0,3.3,57.0,10.0,
3, 18,500.0,13.0,,,,10.0,80.0,1.0,0.0,2.9,44.0,10.0,
3, 18,500.0,16.0,,0.0,,20.0,75.0,3.0,0.0,4.0,42.0,10.0,
3, 18,500.0,19.0,,,,20.0,60.0,3.0,0.0,5.8,60.0,12.0,
3, 18,500.0,22.0,,0.0,,0.0,55.0,1.0,0.0,5.8,68.0,15.0,
3, 18,500.0,25.0,,,,0.0,55.0,1.0,0.0,5.5,65.0,14.0,
3, 18,500.0,28.0,,0.0,,10.0,65.0,3.0,0.0,4.5,50.0,13.0,
3, 18,500.0,31.0,,,,10.0,70.0,1.0,0.0,3.9,55.0,11.0,
3, 18,500.0,34.0,,0.0,,0.0,75.0,1.0,0.0,3.2,55.0,11.0,
3, 18,500.0,37.0,,,,30.0,75.0,4.0,0.0,3.2,46.0,10.0,
3, 18,500.0,40.0,,0.0,,30.0,75.0,4.0,0.0,3.6,54.0,11.0,
3, 18,500.0,43.0,,,,60.0,75.0,4.0,1.0,3.8,79.0,13.0,
3, 18,500.0,46.0,,0.0,,60.0,80.0,4.0,1.0,3.4,102.0,14.0,
3, 18,500.0,49.0,,,,60.0,85.0,4.0,1.0,2.5,106.0,14.0,
3, 18,500.0,52.0,,0.0,,63.0,90.0,4.0,1.0,2.2,122.0,14.0,
3, 18,500.0,55.0,,,,65.0,85.0,4.0,1.0,2.8,131.0,14.0,
3, 18,500.0,58.0,,0.0,,60.0,85.0,4.0,1.0,1.8,119.0,14.0,
3, 18,800.0,4.0,10.0,,15.0,20.0,70.0,3.0,0.0,4.4,47.0,11.0,10.0
3, 18,800.0,7.0,9.0,0.0,15.0,30.0,75.0,4.0,0.0,3.7,63.0,11.0,9.0
3, 18,800.0,10.0,,,,10.0,75.0,1.0,0.0,3.2,39.0,10.0,
3, 18,800.0,13.0,,0.0,,20.0,75.0,3.0,0.0,4.5,43.0,11.0,
3, 18,800.0,16.0,,,,20.0,60.0,3.0,0.0,6.0,55.0,12.0,
3, 18,800.0,19.0,,0.0,,0.0,55.0,1.0,0.0,6.2,62.0,15.0,
3, 18,800.0,22.0,,,,0.0,55.0,1.0,0.0,6.1,58.0,14.0,
3, 18,800.0,25.0,,0.0,,10.0,65.0,3.0,0.0,5.0,48.0,13.0,
3, 18,800.0,28.0,,,,10.0,70.0,1.0,0.0,4.3,56.0,11.0,
3, 18,800.0,31.0,,0.0,,0.0,75.0,1.0,0.0,3.6,58.0,10.0,
3, 18,800.0,34.0,,,,30.0,80.0,4.0,0.0,3.7,41.0,10.0,
3, 18,800.0,37.0,,0.0,,30.0,75.0,4.0,0.0,3.5,53.0,11.0,
3, 18,800.0,40.0,,,,30.0,80.0,4.0,0.0,3.3,83.0,13.0,
3, 18,800.0,43.0,,0.0,,60.0,80.0,4.0,1.0,3.7,125.0,14.0,
3, 18,800.0,46.0,,,,60.0,90.0,4.0,1.0,1.5,132.0,14.0,
3, 18,800.0,49.0,,0.0,,63.0,90.0,4.0,1.0,1.9,141.0,14.0,
3, 18,800.0,52.0,,,,65.0,85.0,4.0,1.0,0.6,189.0,14.0,
3, 18,800.0,55.0,,0.0,,60.0,85.0,4.0,1.0,1.9,231.0,14.0,
3, 18,1100.0,4.0,10.0,0.0,15.0,30.0,75.0,4.0,0.0,3.7,63.0,11.0,10.0
3, 18,1100.0,7.0,9.0,,15.0,10.0,75.0,1.0,0.0,3.2,39.0,10.0,9.0
3, 18,1100.0,10.0,,0.0,,20.0,75.0,3.0,0.0,4.5,43.0,11.0,
3, 18,1100.0,13.0,,,,20.0,60.0,3.0,0.0,6.0,55.0,12.0,
3, 18,1100.0,16.0,,0.0,,0.0,55.0,1.0,0.0,6.2,62.0,15.0,
3, 18,1100.0,19.0,,,,0.0,55.0,1.0,0.0,6.1,58.0,14.0,
3, 18,1100.0,22.0,,0.0,,10.0,65.0,3.0,0.0,5.0,48.0,13.0,
3, 18,1100.0,25.0,,,,10.0,70.0,1.0,0.0,4.3,56.0,11.0,
3, 18,1100.0,28.0,,0.0,,0.0,75.0,1.0,0.0,3.6,58.0,10.0,
3, 18,1100.0,31.0,,,,30.0,80.0,4.0,0.0,3.7,41.0,10.0,
3, 18,1100.0,34.0,,0.0,,30.0,75.0,4.0,0.0,3.5,53.0,11.0,
3, 18,1100.0,37.0,,,,30.0,80.0,4.0,0.0,3.3,83.0,13.0,
3, 18,1100.0,40.0,,0.0,,60.0,80.0,4.0,1.0,3.7,125.0,14.0,
3, 18,1100.0,43.0,,,,60.0,90.0,4.0,1.0,1.5,132.0,14.0,
3, 18,1100.0,46.0,,0.0,,63.0,90.0,4.0,1.0,1.9,141.0,14.0,
3, 18,1100.0,49.0,,,,65.0,85.0,4.0,1.0,0.6,189.0,14.0,
3, 18,1100.0,52.0,,0.0,,60.0,85.0,4.0,1.0,1.9,231.0,14.0,
3, 18,1400.0,4.0,10.0,,15.0,10.0,75.0,1.0,0.0,3.2,39.0,10.0,10.0
3, 18,1400.0,7.0,9.0,0.0,15.0,20.0,75.0,3.0,0.0,4.5,43.0,11.0,9.0
3, 18,1400.0,10.0,,,,20.0,60.0,3.0,0.0,6.0,55.0,12.0,
3, 18,1400.0,13.0,,0.0,,0.0,55.0,1.0,0.0,6.2,62.0,15.0,
3, 18,1400.0,16.0,,,,0.0,55.0,1.0,0.0,6.1,58.0,14.0,
3, 18,1400.0,19.0,,0.0,,10.0,65.0,3.0,0.0,5.0,48.0,13.0,
3, 18,1400.0,22.0,,,,10.0,70.0,1.0,0.0,4.3,56.0,11.0,
3, 18,1400.0,25.0,,0.0,,0.0,75.0,1.0,0.0,3.6,58.0,10.0,
3, 18,1400.0,28.0,,,,30.0,80.0,4.0,0.0,3.7,41.0,10.0,
3, 18,1400.0,31.0,,0.0,,30.0,75.0,4.0,0.0,3.5,53.0,11.0,
3, 18,1400.0,34.0,,,,30.0,80.0,4.0,0.0,3.3,83.0,13.0,
3, 18,1400.0,37.0,,0.0,,60.0,80.0,4.0,1.0,3.7,125.0,14.0,
3, 18,1400.0,40.0,,,,60.0,90.0,4.0,1.0,1.5,132.0,14.0,
3, 18,1400.0,43.0,,0.0,,63.0,90.0,4.0,1.0,1.9,141.0,14.0,
3, 18,1400.0,46.0,,,,65.0,85.0,4.0,1.0,0.6,189.0,14.0,
3, 18,1400.0,49.0,,0.0,,60.0,85.0,4.0,1.0,1.9,231.0,14.0,
3, 18,1700.0,4.0,10.0,0.0,15.0,20.0,75.0,3.0,0.0,4.5,43.0,11.0,10.0
3, 18,1700.0,7.0,9.0,,15.0,20.0,60.0,3.0,0.0,6.0,55.0,12.0,9.0
3, 18,1700.0,10.0,,0.0,,0.0,55.0,1.0,0.0,6.2,62.0,15.0,
3, 18,1700.0,13.0,,,,0.0,55.0,1.0,0.0,6.1,58.0,14.0,
3, 18,1700.0,16.0,,0.0,,10.0,65.0,3.0,0.0,5.0,48.0,13.0,
3, 18,1700.0,19.0,,,,10.0,70.0,1.0,0.0,4.3,56.0,11.0,
3, 18,1700.0,22.0,,0.0,,0.0,75.0,1.0,0.0,3.6,58.0,10.0,
3, 18,1700.0,25.0,,,,30.0,80.0,4.0,0.0,3.7,41.0,10.0,
3, 18,1700.0,28.0,,0.0,,30.0,75.0,4.0,0.0,3.5,53.0,11.0,
3, 18,1700.0,31.0,,,,30.0,80.0,4.0,0.0,3.3,83.0,13.0,
3, 18,1700.0,34.0,,0.0,,60.0,80.0,4.0,1.0,3.7,125.0,14.0,
3, 18,1700.0,37.0,,,,60.0,90.0,4.0,1.0,1.5,132.0,14.0,
3, 18,1700.0,40.0,,0.0,,63.0,90.0,4.0,1.0,1.9,141.0,14.0,
3, 18,1700.0,43.0,,,,65.0,85.0,4.0,1.0,0.6,189.0,14.0,
3, 18,1700.0,46.0,,0.0,,60.0,85.0,4.0,1.0,1.9,231.0,14.0,
3, 18,2000.0,4.0,10.0,,15.0,30.0,60.0,4.0,0.0,6.1,58.0,12.0,10.0
3, 18,2000.0,7.0,10.0,0.0,15.0,30.0,55.0,4.0,0.0,6.3,59.0,15.0,10.0
3, 18,2000.0,10.0,,,16.0,20.0,55.0,3.0,0.0,6.1,55.0,14.0,
3, 18,2000.0,13.0,,0.0,,20.0,60.0,3.0,0.0,5.2,44.0,12.0,
3, 18,2000.0,16.0,,,,10.0,70.0,3.0,0.0,4.2,56.0,11.0,
3, 18,2000.0,19.0,,0.0,,10.0,75.0,1.0,0.0,3.7,55.0,10.0,
3, 18,2000.0,22.0,,,,30.0,75.0,4.0,0.0,3.7,45.0,11.0,
3, 18,2000.0,25.0,,0.0,,30.0,80.0,4.0,0.0,4.1,47.0,11.0,
3, 18,2000.0,28.0,,,,30.0,85.0,4.0,0.0,3.5,70.0,13.0,
3, 18,2000.0,31.0,,0.0,,60.0,90.0,4.0,1.0,1.8,112.0,14.0,
3, 18,2000.0,34.0,,,,60.0,90.0,4.0,1.0,2.1,119.0,15.0,
3, 18,2000.0,37.0,,0.0,,63.0,90.0,4.0,1.0,1.8,19.0,14.0,
3, 18,2000.0,40.0,,,,65.0,85.0,4.0,1.0,1.8,351.0,13.0,
3, 18,2000.0,43.0,,0.0,,60.0,85.0,4.0,1.0,2.5,313.0,13.0,
3, 18,2000.0,46.0,,,,30.0,85.0,4.0,0.0,4.0,303.0,12.0,
3, 18,2000.0,49.0,,0.0,,30.0,80.0,4.0,0.0,5.8,312.0,11.0,
3, 18,2000.0,52.0,,,,30.0,70.0,4.0,0.0,5.7,308.0,11.0,
3, 18,2000.0,55.0,,0.0,,10.0,45.0,1.0,0.0,6.8,286.0,15.0,
3, 18,2000.0,58.0,,,,10.0,30.0,1.0,0.0,6.3,283.0,16.0,
3, 18,2000.0,61.0,,0.0,,0.0,35.0,1.0,0.0,3.9,289.0,12.0,
3, 18,2000.0,64.0,,,,0.0,40.0,1.0,0.0,4.1,285.0,8.0,
3, 18,2000.0,67.0,,0.0,,0.0,50.0,1.0,0.0,5.9,290.0,5.0,
3, 18,2300.0,4.0,10.0,0.0,15.0,30.0,55.0,4.0,0.0,6.3,59.0,15.0,10.0
3, 18,2300.0,7.0,10.0,,15.0,20.0,55.0,3.0,0.0,6.1,55.0,14.0,10.0
3, 18,2300.0,10.0,,0.0,16.0,20.0,60.0,3.0,0.0,5.2,44.0,12.0,
3, 18,2300.0,13.0,,,,10.0,70.0,3.0,0.0,4.2,56.0,11.0,
3, 18,2300.0,16.0,,0.0,,10.0,75.0,1.0,0.0,3.7,55.0,10.0,
3, 18,2300.0,19.0,,,,30.0,75.0,4.0,0.0,3.7,45.0,11.0,
3, 18,2300.0,22.0,,0.0,,30.0,80.0,4.0,0.0,4.1,47.0,11.0,
3, 18,2300.0,25.0,,,,30.0,85.0,4.0,0.0,3.5,70.0,13.0,
3, 18,2300.0,28.0,,0.0,,60.0,90.0,4.0,1.0,1.8,112.0,14.0,
3, 18,2300.0,31.0,,,,60.0,90.0,4.0,1.0,2.1,119.0,15.0,
3, 18,2300.0,34.0,,0.0,,63.0,90.0,4.0,1.0,1.8,19.0,14.0,
3, 18,2300.0,37.0,,,,65.0,85.0,4.0,1.0,1.8,351.0,13.0,
3, 18,2300.0,40.0,,0.0,,60.0,85.0,4.0,1.0,2.5,313.0,13.0,
3, 18,2300.0,43.0,,,,30.0,85.0,4.0,0.0,4.0,303.0,12.0,
3, 18,2300.0,46.0,,0.0,,30.0,80.0,4.0,0.0,5.8,312.0,11.0,
3, 18,2300.0,49.0,,,,30.0,70.0,4.0,0.0,5.7,308.0,11.0,
3, 18,2300.0,52.0,,0.0,,10.0,45.0,1.0,0.0,6.8,286.0,15.0,
3, 18,2300.0,55.0,,,,10.0,30.0,1.0,0.0,6.3,283.0,16.0,
3, 18,2300.0,58.0,,0.0,,0.0,35.0,1.0,0.0,3.9,289.0,12.0,
3, 18,2300.0,61.0,,,,0.0,40.0,1.0,0.0,4.1,285.0,8.0,
3, 18,2300.0,64.0,,0.0,,0.0,50.0,1.0,0.0,5.9,290.0,5.0,
3, 19,200.0,4.0,10.0,,15.0,20.0,55.0,3.0,0.0,6.1,55.0,14.0,10.0
3, 19,200.0,7.0,10.0,0.0,15.0,20.0,60.0,3.0,0.0,5.2,44.0,12.0,10.0
3, 19,200.0,10.0,,,16.0,10.0,70.0,3.0,0.0,4.2,56.0,11.0,
3, 19,200.0,13.0,,0.0,,10.0,75.0,1.0,0.0,3.7,55.0,10.0,
3, 19,200.0,16.0,,,,30.0,75.0,4.0,0.0,3.7,45.0,11.0,
3, 19,200.0,19.0,,0.0,,30.0,80.0,4.0,0.0,4.1,47.0,11.0,
3, 19,200.0,22.0,,,,30.0,85.0,4.0,0.0,3.5,70.0,13.0,
3, 19,200.0,25.0,,0.0,,60.0,90.0,4.0,1.0,1.8,112.0,14.0,
3, 19,200.0,28.0,,,,60.0,90.0,4.0,1.0,2.1,119.0,15.0,
3, 19,200.0,31.0,,0.0,,63.0,90.0,4.0,1.0,1.8,19.0,14.0,
3, 19,200.0,34.0,,,,65.0,85.0,4.0,1.0,1.8,351.0,13.0,
3, 19,200.0,37.0,,0.0,,60.0,85.0,4.0,1.0,2.5,313.0,13.0,
3, 19,200.0,40.0,,,,30.0,85.0,4.0,0.0,4.0,303.0,12.0,
3, 19,200.0,43.0,,0.0,,30.0,80.0,4.0,0.0,5.8,312.0,11.0,
3, 19,200.0,46.0,,,,30.0,70.0,4.0,0.0,5.7,308.0,11.0,
3, 19,200.0,49.0,,0.0,,10.0,45.0,1.0,0.0,6.8,286.0,15.0,
3, 19,200.0,52.0,,,,10.0,30.0,1.0,0.0,6.3,283.0,16.0,
3, 19,200.0,55.0,,0.0,,0.0,35.0,1.0,0.0,3.9,289.0,12.0,
3, 19,200.0,58.0,,,,0.0,40.0,1.0,0.0,4.1,285.0,8.0,
3, 19,200.0,61.0,,0.0,,0.0,50.0,1.0,0.0,5.9,290.0,5.0,
3, 19,500.0,4.0,10.0,0.0,15.0,20.0,60.0,3.0,0.0,5.2,44.0,12.0,10.0
3, 19,500.0,7.0,10.0,,16.0,10.0,70.0,3.0,0.0,4.2,56.0,11.0,10.0
3, 19,500.0,10.0,,0.0,,10.0,75.0,1.0,0.0,3.7,55.0,10.0,
3, 19,500.0,13.0,,,,30.0,75.0,4.0,0.0,3.7,45.0,11.0,
3, 19,500.0,16.0,,0.0,,30.0,80.0,4.0,0.0,4.1,47.0,11.0,
3, 19,500.0,19.0,,,,30.0,85.0,4.0,0.0,3.5,70.0,13.0,
3, 19,500.0,22.0,,0.0,,60.0,90.0,4.0,1.0,1.8,112.0,14.0,
3, 19,500.0,25.0,,,,60.0,90.0,4.0,1.0,2.1,119.0,15.0,
3, 19,500.0,28.0,,0.0,,63.0,90.0,4.0,1.0,1.8,19.0,14.0,
3, 19,500.0,31.0,,,,65.0,85.0,4.0,1.0,1.8,351.0,13.0,
3, 19,500.0,34.0,,0.0,,60.0,85.0,4.0,1.0,2.5,313.0,13.0,
3, 19,500.0,37.0,,,,30.0,85.0,4.0,0.0,4.0,303.0,12.0,
3, 19,500.0,40.0,,0.0,,30.0,80.0,4.0,0.0,5.8,312.0,11.0,
3, 19,500.0,43.0,,,,30.0,70.0,4.0,0.0,5.7,308.0,11.0,
3, 19,500.0,46.0,,0.0,,10.0,45.0,1.0,0.0,6.8,286.0,15.0,
3, 19,500.0,49.0,,,,10.0,30.0,1.0,0.0,6.3,283.0,16.0,
3, 19,500.0,52.0,,0.0,,0.0,35.0,1.0,0.0,3.9,289.0,12.0,
3, 19,500.0,55.0,,,,0.0,40.0,1.0,0.0,4.1,285.0,8.0,
3, 19,500.0,58.0,,0.0,,0.0,50.0,1.0,0.0,5.9,290.0,5.0,
3, 19,800.0,4.0,11.0,,16.0,0.0,70.0,1.0,0.0,3.8,50.0,11.0,11.0
3, 19,800.0,7.0,9.0,0.0,17.0,20.0,75.0,3.0,0.0,3.3,49.0,11.0,9.0
3, 19,800.0,10.0,,,,30.0,75.0,4.0,0.0,4.0,43.0,11.0,
3, 19,800.0,13.0,,0.0,,60.0,85.0,4.0,1.0,3.8,30.0,12.0,
3, 19,800.0,16.0,,,,60.0,90.0,4.0,1.0,2.3,38.0,12.0,
3, 19,800.0,19.0,,0.0,,60.0,90.0,4.0,1.0,3.5,87.0,15.0,
3, 19,800.0,22.0,,,,60.0,90.0,4.0,1.0,1.9,55.0,15.0,
3, 19,800.0,25.0,,0.0,,63.0,90.0,4.0,1.0,3.4,8.0,15.0,
3, 19,800.0,28.0,,,,30.0,85.0,4.0,0.0,3.3,339.0,13.0,
3, 19,800.0,31.0,,0.0,,30.0,85.0,4.0,0.0,3.2,319.0,12.0,
3, 19,800.0,34.0,,,,30.0,85.0,4.0,0.0,3.0,307.0,12.0,
3, 19,800.0,37.0,,0.0,,30.0,80.0,4.0,0.0,3.9,300.0,11.0,
3, 19,800.0,40.0,,,,20.0,65.0,3.0,0.0,5.5,301.0,11.0,
3, 19,800.0,43.0,,0.0,,10.0,35.0,1.0,0.0,7.1,292.0,16.0,
3, 19,800.0,46.0,,,,10.0,30.0,3.0,0.0,6.6,274.0,16.0,
3, 19,800.0,49.0,,0.0,,30.0,35.0,4.0,0.0,4.0,282.0,12.0,
3, 19,800.0,52.0,,,,10.0,40.0,1.0,0.0,5.1,288.0,8.0,
3, 19,800.0,55.0,,0.0,,0.0,50.0,1.0,0.0,6.4,292.0,5.0,
3, 19,1100.0,4.0,11.0,0.0,16.0,20.0,75.0,3.0,0.0,3.3,49.0,11.0,11.0
3, 19,1100.0,7.0,9.0,,17.0,30.0,75.0,4.0,0.0,4.0,43.0,11.0,9.0
3, 19,1100.0,10.0,,0.0,,60.0,85.0,4.0,1.0,3.8,30.0,12.0,
3, 19,1100.0,13.0,,,,60.0,90.0,4.0,1.0,2.3,38.0,12.0,
3, 19,1100.0,16.0,,0.0,,60.0,90.0,4.0,1.0,3.5,87.0,15.0,
3, 19,1100.0,19.0,,,,60.0,90.0,4.0,1.0,1.9,55.0,15.0,
3, 19,1100.0,22.0,,0.0,,63.0,90.0,4.0,1.0,3.4,8.0,15.0,
3, 19,1100.0,25.0,,,,30.0,85.0,4.0,0.0,3.3,339.0,13.0,
3, 19,1100.0,28.0,,0.0,,30.0,85.0,4.0,0.0,3.2,319.0,12.0,
3, 19,1100.0,31.0,,,,30.0,85.0,4.0,0.0,3.0,307.0,12.0,
3, 19,1100.0,34.0,,0.0,,30.0,80.0,4.0,0.0,3.9,300.0,11.0,
3, 19,1100.0,37.0,,,,20.0,65.0,3.0,0.0,5.5,301.0,11.0,
3, 19,1100.0,40.0,,0.0,,10.0,35.0,1.0,0.0,7.1,292.0,16.0,
3, 19,1100.0,43.0,,,,10.0,30.0,3.0,0.0,6.6,274.0,16.0,
3, 19,1100.0,46.0,,0.0,,30.0,35.0,4.0,0.0,4.0,282.0,12.0,
3, 19,1100.0,49.0,,,,10.0,40.0,1.0,0.0,5.1,288.0,8.0,
3, 19,1100.0,52.0,,0.0,,0.0,50.0,1.0,0.0,6.4,292.0,5.0,
3, 19,1400.0,4.0,11.0,,16.0,30.0,75.0,4.0,0.0,4.0,43.0,11.0,11.0
3, 19,1400.0,7.0,9.0,0.0,17.0,60.0,85.0,4.0,1.0,3.8,30.0,12.0,9.0
3, 19,1400.0,10.0,,,,60.0,90.0,4.0,1.0,2.3,38.0,12.0,
3, 19,1400.0,13.0,,0.0,,60.0,90.0,4.0,1.0,3.5,87.0,15.0,
3, 19,1400.0,16.0,,,,60.0,90.0,4.0,1.0,1.9,55.0,15.0,
3, 19,1400.0,19.0,,0.0,,63.0,90.0,4.0,1.0,3.4,8.0,15.0,
3, 19,1400.0,22.0,,,,30.0,85.0,4.0,0.0,3.3,339.0,13.0,
3, 19,1400.0,25.0,,0.0,,30.0,85.0,4.0,0.0,3.2,319.0,12.0,
3, 19,1400.0,28.0,,,,30.0,85.0,4.0,0.0,3.0,307.0,12.0,
3, 19,1400.0,31.0,,0.0,,30.0,80.0,4.0,0.0,3.9,300.0,11.0,
3, 19,1400.0,34.0,,,,20.0,65.0,3.0,0.0,5.5,301.0,11.0,
3, 19,1400.0,37.0,,0.0,,10.0,35.0,1.0,0.0,7.1,292.0,16.0,
3, 19,1400.0,40.0,,,,10.0,30.0,3.0,0.0,6.6,274.0,16.0,
3, 19,1400.0,43.0,,0.0,,30.0,35.0,4.0,0.0,4.0,282.0,12.0,
3, 19,1400.0,46.0,,,,10.0,40.0,1.0,0.0,5.1,288.0,8.0,
3, 19,1400.0,49.0,,0.0,,0.0,50.0,1.0,0.0,6.4,292.0,5.0,
3, 19,1700.0,4.0,11.0,0.0,16.0,60.0,85.0,4.0,1.0,3.8,30.0,12.0,11.0
3, 19,1700.0,7.0,9.0,,17.0,60.0,90.0,4.0,1.0,2.3,38.0,12.0,9.0
3, 19,1700.0,10.0,,0.0,,60.0,90.0,4.0,1.0,3.5,87.0,15.0,
3, 19,1700.0,13.0,,,,60.0,90.0,4.0,1.0,1.9,55.0,15.0,
3, 19,1700.0,16.0,,0.0,,63.0,90.0,4.0,1.0,3.4,8.0,15.0,
3, 19,1700.0,19.0,,,,30.0,85.0,4.0,0.0,3.3,339.0,13.0,
3, 19,1700.0,22.0,,0.0,,30.0,85.0,4.0,0.0,3.2,319.0,12.0,
3, 19,1700.0,25.0,,,,30.0,85.0,4.0,0.0,3.0,307.0,12.0,
3, 19,1700.0,28.0,,0.0,,30.0,80.0,4.0,0.0,3.9,300.0,11.0,
3, 19,1700.0,31.0,,,,20.0,65.0,3.0,0.0,5.5,301.0,11.0,
3, 19,1700.0,34.0,,0.0,,10.0,35.0,1.0,0.0,7.1,292.0,16.0,
3, 19,1700.0,37.0,,,,10.0,30.0,3.0,0.0,6.6,274.0,16.0,
3, 19,1700.0,40.0,,0.0,,30.0,35.0,4.0,0.0,4.0,282.0,12.0,
3, 19,1700.0,43.0,,,,10.0,40.0,1.0,0.0,5.1,288.0,8.0,
3, 19,1700.0,46.0,,0.0,,0.0,50.0,1.0,0.0,6.4,292.0,5.0,
3, 19,2000.0,4.0,8.0,,16.0,60.0,90.0,4.0,1.0,3.2,30.0,12.0,8.0
3, 19,2000.0,7.0,4.0,0.0,16.0,60.0,90.0,4.0,1.0,3.1,57.0,15.0,4.0
3, 19,2000.0,10.0,,,13.0,60.0,90.0,4.0,1.0,2.5,360.0,15.0,
3, 19,2000.0,13.0,,0.0,,63.0,90.0,4.0,1.0,2.7,4.0,15.0,
3, 19,2000.0,16.0,,,,30.0,85.0,4.0,0.0,2.4,351.0,13.0,
3, 19,2000.0,19.0,,0.0,,30.0,85.0,4.0,0.0,2.7,318.0,12.0,
3, 19,2000.0,22.0,,,,30.0,80.0,4.0,0.0,4.2,317.0,11.0,
3, 19,2000.0,25.0,,0.0,,30.0,80.0,4.0,0.0,4.9,308.0,9.0,
3, 19,2000.0,28.0,,,,20.0,65.0,3.0,0.0,4.4,302.0,10.0,
3, 19,2000.0,31.0,,0.0,,10.0,35.0,1.0,0.0,7.1,299.0,15.0,
3, 19,2000.0,34.0,,,,10.0,30.0,3.0,0.0,6.7,276.0,15.0,
3, 19,2000.0,37.0,,0.0,,30.0,35.0,4.0,0.0,4.1,281.0,12.0,
3, 19,2000.0,40.0,,,,10.0,40.0,1.0,0.0,4.9,284.0,8.0,
3, 19,2000.0,43.0,,0.0,,0.0,50.0,1.0,0.0,6.9,293.0,5.0,
3, 19,2000.0,46.0,,,,0.0,50.0,1.0,0.0,7.2,289.0,5.0,
3, 19,2000.0,49.0,,0.0,,0.0,55.0,1.0,0.0,4.5,291.0,4.0,
3, 19,2000.0,52.0,,,,0.0,40.0,1.0,0.0,5.4,294.0,7.0,
3, 19,2000.0,55.0,,0.0,,0.0,25.0,1.0,0.0,6.4,297.0,11.0,
3, 19,2000.0,58.0,,,,0.0,25.0,1.0,0.0,6.2,296.0,13.0,
3, 19,2000.0,61.0,,0.0,,0.0,30.0,1.0,0.0,3.6,304.0,11.0,
3, 19,2000.0,64.0,,,,0.0,45.0,1.0,0.0,2.9,301.0,6.0,
