month, format: day,hour,forecast,3시간기온,6시간적설,풍향,풍속,강수형태,습도,6시간강수량,하늘상태,일최고기온,일최저기온,강수확률
1, 10,2000.0,49.0,-4.1,0.0,357.0,1.0,0.0,85.0,0.0,1.0,,,0.0
1, 10,2000.0,52.0,-2.4,,359.0,1.1,0.0,75.0,,1.0,,,0.0
1, 10,2000.0,55.0,2.1,0.0,119.0,3.1,0.0,50.0,0.0,1.0,,,0.0
1, 10,2000.0,58.0,3.7,,333.0,3.9,0.0,46.0,,1.0,,,0.0
1, 10,2000.0,61.0,0.9,0.0,355.0,2.3,0.0,60.0,0.0,2.0,,,10.0
1, 10,2000.0,64.0,-1.1,,353.0,1.3,0.0,70.0,,2.0,,,10.0
1, 10,2000.0,67.0,-1.8,0.0,7.0,1.0,0.0,79.0,0.0,2.0,,,10.0
1, 10,2300.0,4.0,3.0,0.0,317.0,4.3,0.0,50.0,0.0,1.0,3.0,-5.3,0.0
1, 10,2300.0,7.0,2.9,,322.0,6.2,0.0,45.0,,1.0,2.5,-4.9,0.0
1, 10,2300.0,10.0,-0.8,0.0,331.0,7.0,0.0,55.0,0.0,1.0,4.5,,0.0
1, 10,2300.0,13.0,-2.9,,333.0,6.0,0.0,60.0,,1.0,,,0.0
1, 10,2300.0,16.0,-3.9,0.0,336.0,7.4,0.0,65.0,0.0,1.0,,,0.0
1, 10,2300.0,19.0,-4.6,,340.0,5.5,0.0,65.0,,1.0,,,0.0
1, 10,2300.0,22.0,-5.3,0.0,347.0,2.7,0.0,65.0,0.0,1.0,,,0.0
1, 10,2300.0,25.0,-3.5,,354.0,1.7,0.0,54.0,,1.0,,,0.0
1, 10,2300.0,28.0,0.1,0.0,348.0,1.5,0.0,40.0,0.0,1.0,,,0.0
1, 10,2300.0,31.0,1.5,,335.0,3.2,0.0,40.0,,1.0,,,0.0
1, 10,2300.0,34.0,-1.1,0.0,13.0,2.2,0.0,50.0,0.0,1.0,,,0.0
1, 10,2300.0,37.0,-3.0,,350.0,0.8,0.0,69.0,,1.0,,,0.0
1, 10,2300.0,40.0,-3.9,0.0,215.0,0.5,0.0,85.0,0.0,1.0,,,0.0
1, 10,2300.0,43.0,-4.1,,355.0,1.0,0.0,85.0,,1.0,,,0.0
1, 10,2300.0,46.0,-4.1,0.0,357.0,1.0,0.0,85.0,0.0,1.0,,,0.0
1, 10,2300.0,49.0,-2.4,,359.0,1.1,0.0,75.0,,1.0,,,0.0
1, 10,2300.0,52.0,2.1,0.0,119.0,3.1,0.0,50.0,0.0,1.0,,,0.0
1, 10,2300.0,55.0,3.7,,333.0,3.9,0.0,46.0,,1.0,,,0.0
1, 10,2300.0,58.0,0.9,0.0,355.0,2.3,0.0,60.0,0.0,2.0,,,10.0
1, 10,2300.0,61.0,-1.1,,353.0,1.3,0.0,70.0,,2.0,,,10.0
1, 10,2300.0,64.0,-1.8,0.0,7.0,1.0,0.0,79.0,0.0,2.0,,,10.0
1, 11,200.0,4.0,2.8,,322.0,6.2,0.0,45.0,,1.0,3.0,-5.3,0.0
1, 11,200.0,7.0,-0.8,0.0,331.0,7.0,0.0,55.0,0.0,1.0,2.5,-4.9,0.0
1, 11,200.0,10.0,-2.9,,333.0,6.0,0.0,60.0,,1.0,4.5,,0.0
1, 11,200.0,13.0,-3.9,0.0,336.0,7.4,0.0,65.0,0.0,1.0,,,0.0
1, 11,200.0,16.0,-4.6,,340.0,5.4,0.0,65.0,,1.0,,,0.0
1, 11,200.0,19.0,-5.3,0.0,347.0,2.7,0.0,65.0,0.0,1.0,,,0.0
1, 11,200.0,22.0,-3.5,,354.0,1.7,0.0,54.0,,1.0,,,0.0
1, 11,200.0,25.0,0.1,0.0,348.0,1.5,0.0,40.0,0.0,1.0,,,0.0
1, 11,200.0,28.0,1.5,,335.0,3.2,0.0,40.0,,1.0,,,0.0
1, 11,200.0,31.0,-1.1,0.0,14.0,2.2,0.0,50.0,0.0,1.0,,,0.0
1, 11,200.0,34.0,-3.0,,350.0,0.8,0.0,69.0,,1.0,,,0.0
1, 11,200.0,37.0,-3.9,0.0,215.0,0.5,0.0,85.0,0.0,1.0,,,0.0
1, 11,200.0,40.0,-4.1,,356.0,1.1,0.0,85.0,,1.0,,,0.0
1, 11,200.0,43.0,-4.1,0.0,358.0,1.1,0.0,85.0,0.0,1.0,,,0.0
1, 11,200.0,46.0,-2.4,,359.0,1.1,0.0,75.0,,1.0,,,0.0
1, 11,200.0,49.0,2.1,0.0,120.0,3.2,0.0,50.0,0.0,1.0,,,0.0
1, 11,200.0,52.0,3.7,,335.0,3.1,0.0,46.0,,1.0,,,0.0
1, 11,200.0,55.0,0.9,0.0,355.0,2.3,0.0,60.0,0.0,2.0,,,10.0
1, 11,200.0,58.0,-1.1,,354.0,1.3,0.0,70.0,,2.0,,,10.0
1, 11,200.0,61.0,-1.8,0.0,7.0,1.0,0.0,79.0,0.0,2.0,,,10.0
1, 11,500.0,4.0,-1.0,0.0,331.0,7.0,0.0,55.0,0.0,1.0,2.5,-5.3,0.0
1, 11,500.0,7.0,-2.9,,333.0,6.0,0.0,60.0,,1.0,4.5,-4.9,0.0
1, 11,500.0,10.0,-3.9,0.0,336.0,7.4,0.0,65.0,0.0,1.0,,,0.0
1, 11,500.0,13.0,-4.6,,340.0,5.4,0.0,65.0,,1.0,,,0.0
1, 11,500.0,16.0,-5.3,0.0,347.0,2.7,0.0,65.0,0.0,1.0,,,0.0
1, 11,500.0,19.0,-3.5,,354.0,1.7,0.0,54.0,,1.0,,,0.0
1, 11,500.0,22.0,0.1,0.0,348.0,1.5,0.0,40.0,0.0,1.0,,,0.0
1, 11,500.0,25.0,1.5,,335.0,3.2,0.0,40.0,,1.0,,,0.0
1, 11,500.0,28.0,-1.0,0.0,14.0,2.2,0.0,50.0,0.0,1.0,,,0.0
1, 11,500.0,31.0,-3.0,,350.0,0.8,0.0,69.0,,1.0,,,0.0
1, 11,500.0,34.0,-3.9,0.0,215.0,0.5,0.0,85.0,0.0,1.0,,,0.0
1, 11,500.0,37.0,-4.1,,356.0,1.1,0.0,85.0,,1.0,,,0.0
1, 11,500.0,40.0,-4.1,0.0,358.0,1.1,0.0,85.0,0.0,1.0,,,0.0
1, 11,500.0,43.0,-2.4,,359.0,1.1,0.0,75.0,,1.0,,,0.0
1, 11,500.0,46.0,2.1,0.0,120.0,3.2,0.0,50.0,0.0,1.0,,,0.0
1, 11,500.0,49.0,3.7,,335.0,3.1,0.0,46.0,,1.0,,,0.0
1, 11,500.0,52.0,0.9,0.0,355.0,2.3,0.0,60.0,0.0,2.0,,,10.0
1, 11,500.0,55.0,-1.1,,354.0,1.3,0.0,70.0,,2.0,,,10.0
1, 11,500.0,58.0,-1.8,0.0,7.0,1.0,0.0,79.0,0.0,2.0,,,10.0
1, 11,800.0,4.0,-3.0,,338.0,6.3,0.0,60.0,,1.0,1.6,-5.3,0.0
1, 11,800.0,7.0,-3.6,0.0,339.0,5.6,0.0,60.0,0.0,1.0,4.6,-5.5,0.0
1, 11,800.0,10.0,-4.6,,344.0,4.6,0.0,65.0,,1.0,,,0.0
1, 11,800.0,13.0,-5.3,0.0,354.0,3.8,0.0,69.0,0.0,1.0,,,0.0
1, 11,800.0,16.0,-3.7,,360.0,3.4,0.0,60.0,,1.0,,,0.0
1, 11,800.0,19.0,-0.3,0.0,355.0,3.5,0.0,40.0,0.0,1.0,,,0.0
1, 11,800.0,22.0,1.5,,339.0,3.2,0.0,40.0,,1.0,,,0.0
1, 11,800.0,25.0,-1.2,0.0,323.0,3.1,0.0,55.0,0.0,1.0,,,0.0
1, 11,800.0,28.0,-2.9,,46.0,2.1,0.0,69.0,,1.0,,,0.0
1, 11,800.0,31.0,-3.5,0.0,107.0,1.1,0.0,79.0,0.0,1.0,,,0.0
1, 11,800.0,34.0,-4.9,,107.0,1.0,0.0,84.0,,1.0,,,0.0
1, 11,800.0,37.0,-5.5,0.0,357.0,1.1,0.0,85.0,0.0,1.0,,,0.0
1, 11,800.0,40.0,-2.4,,358.0,1.1,0.0,69.0,,1.0,,,0.0
1, 11,800.0,43.0,2.1,0.0,61.0,2.1,0.0,45.0,0.0,1.0,,,0.0
1, 11,800.0,46.0,3.7,,345.0,3.2,0.0,40.0,,2.0,,,10.0
1, 11,800.0,49.0,0.8,0.0,14.0,3.1,0.0,55.0,0.0,2.0,,,10.0
1, 11,800.0,52.0,-0.9,,50.0,2.1,0.0,65.0,,2.0,,,10.0
1, 11,800.0,55.0,-1.9,0.0,39.0,1.1,0.0,69.0,0.0,2.0,,,10.0
1, 11,1100.0,4.0,-3.6,0.0,339.0,5.6,0.0,60.0,0.0,1.0,1.6,-5.3,0.0
1, 11,1100.0,7.0,-4.6,,344.0,4.6,0.0,65.0,,1.0,4.6,-5.5,0.0
1, 11,1100.0,10.0,-5.3,0.0,354.0,3.8,0.0,69.0,0.0,1.0,,,0.0
1, 11,1100.0,13.0,-3.7,,360.0,3.4,0.0,60.0,,1.0,,,0.0
1, 11,1100.0,16.0,-0.3,0.0,355.0,3.5,0.0,40.0,0.0,1.0,,,0.0
1, 11,1100.0,19.0,1.5,,339.0,3.2,0.0,40.0,,1.0,,,0.0
1, 11,1100.0,22.0,-1.2,0.0,323.0,3.1,0.0,55.0,0.0,1.0,,,0.0
1, 11,1100.0,25.0,-2.9,,46.0,2.1,0.0,69.0,,1.0,,,0.0
1, 11,1100.0,28.0,-3.5,0.0,107.0,1.1,0.0,79.0,0.0,1.0,,,0.0
1, 11,1100.0,31.0,-4.9,,107.0,1.0,0.0,84.0,,1.0,,,0.0
1, 11,1100.0,34.0,-5.5,0.0,357.0,1.1,0.0,85.0,0.0,1.0,,,0.0
1, 11,1100.0,37.0,-2.4,,358.0,1.1,0.0,69.0,,1.0,,,0.0
1, 11,1100.0,40.0,2.1,0.0,61.0,2.1,0.0,45.0,0.0,1.0,,,0.0
1, 11,1100.0,43.0,3.7,,345.0,3.2,0.0,40.0,,2.0,,,10.0
1, 11,1100.0,46.0,0.8,0.0,14.0,3.1,0.0,55.0,0.0,2.0,,,10.0
1, 11,1100.0,49.0,-0.9,,50.0,2.1,0.0,65.0,,2.0,,,10.0
1, 11,1100.0,52.0,-1.9,0.0,39.0,1.1,0.0,69.0,0.0,2.0,,,10.0
1, 11,1400.0,4.0,-4.6,,344.0,4.5,0.0,65.0,,1.0,1.6,-5.3,0.0
1, 11,1400.0,7.0,-5.3,0.0,354.0,3.8,0.0,69.0,0.0,1.0,4.6,-5.5,0.0
1, 11,1400.0,10.0,-3.7,,360.0,3.4,0.0,60.0,,1.0,,,0.0
1, 11,1400.0,13.0,-0.3,0.0,355.0,3.5,0.0,40.0,0.0,1.0,,,0.0
1, 11,1400.0,16.0,1.5,,339.0,3.2,0.0,40.0,,1.0,,,0.0
1, 11,1400.0,19.0,-1.2,0.0,323.0,3.1,0.0,55.0,0.0,1.0,,,0.0
1, 11,1400.0,22.0,-2.9,,46.0,2.1,0.0,69.0,,1.0,,,0.0
1, 11,1400.0,25.0,-3.5,0.0,107.0,1.1,0.0,79.0,0.0,1.0,,,0.0
1, 11,1400.0,28.0,-4.9,,107.0,1.0,0.0,84.0,,1.0,,,0.0
1, 11,1400.0,31.0,-5.5,0.0,357.0,1.1,0.0,85.0,0.0,1.0,,,0.0
1, 11,1400.0,34.0,-2.4,,358.0,1.1,0.0,69.0,,1.0,,,0.0
1, 11,1400.0,37.0,2.1,0.0,61.0,2.1,0.0,45.0,0.0,1.0,,,0.0
1, 11,1400.0,40.0,3.7,,345.0,3.2,0.0,40.0,,2.0,,,10.0
1, 11,1400.0,43.0,0.8,0.0,14.0,3.1,0.0,55.0,0.0,2.0,,,10.0
1, 11,1400.0,46.0,-0.9,,50.0,2.1,0.0,65.0,,2.0,,,10.0
1, 11,1400.0,49.0,-1.9,0.0,39.0,1.1,0.0,69.0,0.0,2.0,,,10.0
1, 11,1700.0,4.0,-4.4,0.0,354.0,3.8,0.0,69.0,0.0,1.0,1.6,-5.3,0.0
1, 11,1700.0,7.0,-3.7,,360.0,3.4,0.0,60.0,,1.0,4.6,-5.5,0.0
1, 11,1700.0,10.0,-0.3,0.0,355.0,3.5,0.0,40.0,0.0,1.0,,,0.0
1, 11,1700.0,13.0,1.5,,339.0,3.2,0.0,40.0,,1.0,,,0.0
1, 11,1700.0,16.0,-1.2,0.0,323.0,3.1,0.0,55.0,0.0,1.0,,,0.0
1, 11,1700.0,19.0,-2.9,,46.0,2.1,0.0,69.0,,1.0,,,0.0
1, 11,1700.0,22.0,-3.5,0.0,107.0,1.1,0.0,79.0,0.0,1.0,,,0.0
1, 11,1700.0,25.0,-4.9,,107.0,1.0,0.0,84.0,,1.0,,,0.0
1, 11,1700.0,28.0,-5.5,0.0,357.0,1.1,0.0,85.0,0.0,1.0,,,0.0
1, 11,1700.0,31.0,-2.4,,358.0,1.1,0.0,69.0,,1.0,,,0.0
1, 11,1700.0,34.0,2.1,0.0,61.0,2.1,0.0,45.0,0.0,1.0,,,0.0
1, 11,1700.0,37.0,3.7,,345.0,3.2,0.0,40.0,,2.0,,,10.0
1, 11,1700.0,40.0,0.8,0.0,14.0,3.1,0.0,55.0,0.0,2.0,,,10.0
1, 11,1700.0,43.0,-0.9,,50.0,2.1,0.0,65.0,,2.0,,,10.0
1, 11,1700.0,46.0,-1.9,0.0,39.0,1.1,0.0,69.0,0.0,2.0,,,10.0
1, 11,2000.0,4.0,-4.6,,338.0,1.2,0.0,63.0,,1.0,2.7,-5.0,0.0
1, 11,2000.0,7.0,-0.1,0.0,355.0,1.0,0.0,41.0,0.0,1.0,4.5,-3.5,0.0
1, 11,2000.0,10.0,1.7,,321.0,2.1,0.0,40.0,,1.0,5.2,,0.0
1, 11,2000.0,13.0,-2.2,0.0,23.0,2.1,0.0,48.0,0.0,1.0,,,0.0
1, 11,2000.0,16.0,-4.0,,352.0,0.8,0.0,72.0,,1.0,,,0.0
1, 11,2000.0,19.0,-3.2,0.0,355.0,1.1,0.0,81.0,0.0,1.0,,,0.0
1, 11,2000.0,22.0,-4.3,,1.0,1.0,0.0,86.0,,1.0,,,0.0
1, 11,2000.0,25.0,-4.3,0.0,360.0,1.0,0.0,88.0,0.0,1.0,,,0.0
1, 11,2000.0,28.0,-2.6,,356.0,1.1,0.0,74.0,,2.0,,,10.0
1, 11,2000.0,31.0,2.1,0.0,355.0,1.0,0.0,46.0,0.0,2.0,,,10.0
1, 11,2000.0,34.0,3.5,,43.0,0.8,0.0,41.0,,2.0,,,10.0
1, 11,2000.0,37.0,1.0,0.0,35.0,2.0,0.0,57.0,0.0,2.0,,,10.0
1, 11,2000.0,40.0,-1.1,,31.0,1.0,0.0,73.0,,2.0,,,10.0
1, 11,2000.0,43.0,-1.6,0.0,7.0,1.0,0.0,73.0,0.0,2.0,,,10.0
1, 11,2000.0,46.0,-2.5,,358.0,1.0,0.0,77.0,,2.0,,,10.0
1, 11,2000.0,49.0,-2.5,0.0,4.0,1.0,0.0,83.0,0.0,3.0,,,20.0
1, 11,2000.0,52.0,-1.4,,35.0,1.0,0.0,73.0,,3.0,,,20.0
1, 11,2000.0,55.0,3.2,0.0,19.0,2.8,0.0,51.0,0.0,3.0,,,20.0
1, 11,2000.0,58.0,4.5,,351.0,3.4,0.0,47.0,,3.0,,,20.0
1, 11,2000.0,61.0,1.3,0.0,351.0,2.3,0.0,53.0,0.0,3.0,,,20.0
1, 11,2000.0,64.0,0.5,,356.0,1.8,0.0,67.0,,2.0,,,10.0
1, 11,2000.0,67.0,-0.2,0.0,347.0,1.1,0.0,76.0,0.0,2.0,,,10.0
1, 11,2300.0,4.0,-0.1,0.0,355.0,1.0,0.0,41.0,0.0,1.0,2.7,-5.0,0.0
1, 11,2300.0,7.0,1.7,,321.0,2.1,0.0,40.0,,1.0,4.5,-3.5,0.0
1, 11,2300.0,10.0,-2.2,0.0,23.0,2.1,0.0,48.0,0.0,1.0,5.2,,0.0
1, 11,2300.0,13.0,-4.0,,352.0,0.8,0.0,72.0,,1.0,,,0.0
1, 11,2300.0,16.0,-3.2,0.0,355.0,1.1,0.0,81.0,0.0,1.0,,,0.0
1, 11,2300.0,19.0,-4.3,,1.0,1.0,0.0,86.0,,1.0,,,0.0
1, 11,2300.0,22.0,-4.3,0.0,360.0,1.0,0.0,88.0,0.0,1.0,,,0.0
1, 11,2300.0,25.0,-2.6,,356.0,1.1,0.0,74.0,,2.0,,,10.0
1, 11,2300.0,28.0,2.1,0.0,355.0,1.0,0.0,46.0,0.0,2.0,,,10.0
1, 11,2300.0,31.0,3.5,,43.0,0.8,0.0,41.0,,2.0,,,10.0
1, 11,2300.0,34.0,1.0,0.0,35.0,2.0,0.0,57.0,0.0,2.0,,,10.0
1, 11,2300.0,37.0,-1.1,,31.0,1.0,0.0,73.0,,2.0,,,10.0
1, 11,2300.0,40.0,-1.6,0.0,7.0,1.0,0.0,73.0,0.0,2.0,,,10.0
1, 11,2300.0,43.0,-2.5,,358.0,1.0,0.0,77.0,,2.0,,,10.0
1, 11,2300.0,46.0,-2.5,0.0,4.0,1.0,0.0,83.0,0.0,3.0,,,20.0
1, 11,2300.0,49.0,-1.4,,35.0,1.0,0.0,73.0,,3.0,,,20.0
1, 11,2300.0,52.0,3.2,0.0,19.0,2.8,0.0,51.0,0.0,3.0,,,20.0
1, 11,2300.0,55.0,4.5,,351.0,3.4,0.0,47.0,,3.0,,,20.0
1, 11,2300.0,58.0,1.3,0.0,351.0,2.3,0.0,53.0,0.0,3.0,,,20.0
1, 11,2300.0,61.0,0.5,,356.0,1.8,0.0,67.0,,2.0,,,10.0
1, 11,2300.0,64.0,-0.2,0.0,347.0,1.1,0.0,76.0,0.0,2.0,,,10.0
1, 12,200.0,4.0,1.7,,321.0,2.1,0.0,40.0,,1.0,2.7,-5.0,0.0
1, 12,200.0,7.0,-1.1,0.0,23.0,2.2,0.0,48.0,0.0,1.0,4.5,-3.6,0.0
1, 12,200.0,10.0,-3.1,,7.0,0.9,0.0,72.0,,1.0,5.2,,0.0
1, 12,200.0,13.0,-3.2,0.0,355.0,1.1,0.0,81.0,0.0,1.0,,,0.0
1, 12,200.0,16.0,-4.3,,1.0,1.0,0.0,86.0,,1.0,,,0.0
1, 12,200.0,19.0,-4.3,0.0,360.0,1.0,0.0,88.0,0.0,1.0,,,0.0
1, 12,200.0,22.0,-2.3,,357.0,1.4,0.0,74.0,,2.0,,,10.0
1, 12,200.0,25.0,2.1,0.0,356.0,1.3,0.0,46.0,0.0,2.0,,,10.0
1, 12,200.0,28.0,3.5,,26.0,1.2,0.0,41.0,,2.0,,,10.0
1, 12,200.0,31.0,0.9,0.0,36.0,2.3,0.0,57.0,0.0,2.0,,,10.0
1, 12,200.0,34.0,-1.1,,32.0,1.2,0.0,73.0,,2.0,,,10.0
1, 12,200.0,37.0,-1.6,0.0,7.0,1.0,0.0,73.0,0.0,2.0,,,10.0
1, 12,200.0,40.0,-2.5,,358.0,1.0,0.0,77.0,,2.0,,,10.0
1, 12,200.0,43.0,-2.5,0.0,4.0,1.0,0.0,83.0,0.0,3.0,,,20.0
1, 12,200.0,46.0,-1.4,,28.0,1.2,0.0,73.0,,3.0,,,20.0
1, 12,200.0,49.0,3.2,0.0,19.0,3.1,0.0,51.0,0.0,3.0,,,20.0
1, 12,200.0,52.0,4.5,,352.0,3.9,0.0,47.0,,3.0,,,20.0
1, 12,200.0,55.0,1.3,0.0,351.0,2.3,0.0,53.0,0.0,3.0,,,20.0
1, 12,200.0,58.0,0.5,,356.0,2.0,0.0,67.0,,2.0,,,10.0
1, 12,200.0,61.0,-0.2,0.0,348.0,1.3,0.0,76.0,0.0,2.0,,,10.0
1, 12,500.0,4.0,-1.1,0.0,23.0,2.2,0.0,48.0,0.0,1.0,4.5,-5.0,0.0
1, 12,500.0,7.0,-3.1,,7.0,0.9,0.0,72.0,,1.0,5.2,-3.6,0.0
1, 12,500.0,10.0,-3.2,0.0,355.0,1.1,0.0,81.0,0.0,1.0,,,0.0
1, 12,500.0,13.0,-4.3,,1.0,1.0,0.0,86.0,,1.0,,,0.0
1, 12,500.0,16.0,-4.3,0.0,360.0,1.0,0.0,88.0,0.0,1.0,,,0.0
1, 12,500.0,19.0,-2.3,,357.0,1.4,0.0,74.0,,2.0,,,10.0
1, 12,500.0,22.0,2.1,0.0,356.0,1.3,0.0,46.0,0.0,2.0,,,10.0
1, 12,500.0,25.0,3.5,,26.0,1.2,0.0,41.0,,2.0,,,10.0
1, 12,500.0,28.0,0.9,0.0,36.0,2.3,0.0,57.0,0.0,2.0,,,10.0
1, 12,500.0,31.0,-1.1,,32.0,1.2,0.0,73.0,,2.0,,,10.0
1, 12,500.0,34.0,-1.6,0.0,7.0,1.0,0.0,73.0,0.0,2.0,,,10.0
1, 12,500.0,37.0,-2.5,,358.0,1.0,0.0,77.0,,2.0,,,10.0
1, 12,500.0,40.0,-2.5,0.0,4.0,1.0,0.0,83.0,0.0,3.0,,,20.0
1, 12,500.0,43.0,-1.4,,28.0,1.2,0.0,73.0,,3.0,,,20.0
1, 12,500.0,46.0,3.2,0.0,19.0,3.1,0.0,51.0,0.0,3.0,,,20.0
1, 12,500.0,49.0,4.5,,352.0,3.9,0.0,47.0,,3.0,,,20.0
1, 12,500.0,52.0,1.3,0.0,351.0,2.3,0.0,53.0,0.0,3.0,,,20.0
1, 12,500.0,55.0,0.5,,356.0,2.0,0.0,67.0,,2.0,,,10.0
1, 12,500.0,58.0,-0.2,0.0,348.0,1.3,0.0,76.0,0.0,2.0,,,10.0
1, 12,800.0,4.0,-4.2,,22.0,1.3,0.0,70.0,,1.0,4.7,-5.0,0.0
1, 12,800.0,7.0,-3.6,0.0,80.0,1.3,0.0,80.0,0.0,1.0,5.4,-2.5,0.0
1, 12,800.0,10.0,-4.3,,91.0,1.3,0.0,84.0,,1.0,,,0.0
1, 12,800.0,13.0,-4.1,0.0,89.0,1.3,0.0,84.0,0.0,2.0,,,10.0
1, 12,800.0,16.0,-2.3,,358.0,1.3,0.0,69.0,,2.0,,,10.0
1, 12,800.0,19.0,2.2,0.0,73.0,1.2,0.0,50.0,0.0,2.0,,,10.0
1, 12,800.0,22.0,3.6,,41.0,2.0,0.0,40.0,,2.0,,,10.0
1, 12,800.0,25.0,0.5,0.0,50.0,2.2,0.0,55.0,0.0,2.0,,,10.0
1, 12,800.0,28.0,-0.9,,20.0,1.3,0.0,70.0,,2.0,,,10.0
1, 12,800.0,31.0,-1.5,0.0,1.0,1.3,0.0,75.0,0.0,3.0,,,20.0
1, 12,800.0,34.0,-1.6,,38.0,1.1,0.0,80.0,,3.0,,,20.0
1, 12,800.0,37.0,-2.3,0.0,29.0,1.1,0.0,80.0,0.0,3.0,,,20.0
1, 12,800.0,40.0,-0.5,,8.0,1.0,0.0,75.0,,3.0,,,20.0
1, 12,800.0,43.0,3.0,0.0,1.0,1.3,0.0,50.0,0.0,3.0,,,20.0
1, 12,800.0,46.0,4.4,,355.0,2.3,0.0,50.0,,3.0,,,20.0
1, 12,800.0,49.0,1.7,0.0,8.0,2.2,0.0,60.0,0.0,3.0,,,20.0
1, 12,800.0,52.0,0.8,,0.0,2.1,0.0,69.0,,2.0,,,10.0
1, 12,800.0,55.0,-0.3,0.0,13.0,1.1,0.0,79.0,0.0,2.0,,,10.0
1, 12,1100.0,4.0,-4.5,0.0,80.0,1.3,0.0,80.0,0.0,1.0,4.7,-5.0,0.0
1, 12,1100.0,7.0,-4.3,,91.0,1.3,0.0,84.0,,1.0,5.4,-2.5,0.0
1, 12,1100.0,10.0,-4.1,0.0,89.0,1.3,0.0,84.0,0.0,2.0,,,10.0
1, 12,1100.0,13.0,-2.3,,358.0,1.3,0.0,69.0,,2.0,,,10.0
1, 12,1100.0,16.0,2.2,0.0,73.0,1.2,0.0,50.0,0.0,2.0,,,10.0
1, 12,1100.0,19.0,3.6,,41.0,2.0,0.0,40.0,,2.0,,,10.0
1, 12,1100.0,22.0,0.5,0.0,50.0,2.2,0.0,55.0,0.0,2.0,,,10.0
1, 12,1100.0,25.0,-0.9,,20.0,1.3,0.0,70.0,,2.0,,,10.0
1, 12,1100.0,28.0,-1.5,0.0,1.0,1.3,0.0,75.0,0.0,3.0,,,20.0
1, 12,1100.0,31.0,-1.6,,38.0,1.1,0.0,80.0,,3.0,,,20.0
1, 12,1100.0,34.0,-2.3,0.0,29.0,1.1,0.0,80.0,0.0,3.0,,,20.0
1, 12,1100.0,37.0,-0.5,,8.0,1.0,0.0,75.0,,3.0,,,20.0
1, 12,1100.0,40.0,3.0,0.0,1.0,1.3,0.0,50.0,0.0,3.0,,,20.0
1, 12,1100.0,43.0,4.4,,355.0,2.3,0.0,50.0,,3.0,,,20.0
1, 12,1100.0,46.0,1.7,0.0,8.0,2.2,0.0,60.0,0.0,3.0,,,20.0
1, 12,1100.0,49.0,0.8,,0.0,2.1,0.0,69.0,,2.0,,,10.0
1, 12,1100.0,52.0,-0.3,0.0,13.0,1.1,0.0,79.0,0.0,2.0,,,10.0
1, 12,1400.0,4.0,-4.1,,91.0,1.3,0.0,84.0,,1.0,4.7,-4.9,0.0
1, 12,1400.0,7.0,-4.0,0.0,89.0,1.3,0.0,84.0,0.0,2.0,5.4,-2.5,10.0
1, 12,1400.0,10.0,-2.3,,358.0,1.3,0.0,69.0,,2.0,,,10.0
1, 12,1400.0,13.0,2.2,0.0,73.0,1.2,0.0,50.0,0.0,2.0,,,10.0
1, 12,1400.0,16.0,3.6,,41.0,2.0,0.0,40.0,,3.0,,,20.0
1, 12,1400.0,19.0,0.5,0.0,50.0,2.2,0.0,55.0,0.0,3.0,,,20.0
1, 12,1400.0,22.0,-0.9,,21.0,1.3,0.0,70.0,,3.0,,,20.0
1, 12,1400.0,25.0,-1.5,0.0,1.0,1.3,0.0,75.0,0.0,3.0,,,20.0
1, 12,1400.0,28.0,-1.6,,38.0,1.1,0.0,80.0,,3.0,,,20.0
1, 12,1400.0,31.0,-2.3,0.0,29.0,1.1,0.0,80.0,0.0,3.0,,,20.0
1, 12,1400.0,34.0,-0.5,,9.0,1.0,0.0,75.0,,3.0,,,20.0
1, 12,1400.0,37.0,3.0,0.0,1.0,1.3,0.0,50.0,0.0,3.0,,,20.0
1, 12,1400.0,40.0,4.4,,355.0,2.3,0.0,50.0,,3.0,,,20.0
1, 12,1400.0,43.0,1.7,0.0,8.0,2.2,0.0,60.0,0.0,3.0,,,20.0
1, 12,1400.0,46.0,0.8,,360.0,2.1,0.0,69.0,,2.0,,,10.0
1, 12,1400.0,49.0,-0.3,0.0,13.0,1.1,0.0,79.0,0.0,2.0,,,10.0
1, 12,1700.0,4.0,-4.8,0.0,89.0,1.3,0.0,84.0,0.0,2.0,4.7,-4.9,10.0
1, 12,1700.0,7.0,-2.3,,358.0,1.3,0.0,69.0,,2.0,5.4,-2.5,10.0
1, 12,1700.0,10.0,2.2,0.0,73.0,1.2,0.0,50.0,0.0,2.0,,,10.0
1, 12,1700.0,13.0,3.6,,41.0,2.0,0.0,40.0,,3.0,,,20.0
1, 12,1700.0,16.0,0.5,0.0,50.0,2.2,0.0,55.0,0.0,3.0,,,20.0
1, 12,1700.0,19.0,-0.9,,21.0,1.3,0.0,70.0,,3.0,,,20.0
1, 12,1700.0,22.0,-1.5,0.0,1.0,1.3,0.0,75.0,0.0,3.0,,,20.0
1, 12,1700.0,25.0,-1.6,,38.0,1.1,0.0,80.0,,3.0,,,20.0
1, 12,1700.0,28.0,-2.3,0.0,29.0,1.1,0.0,80.0,0.0,3.0,,,20.0
1, 12,1700.0,31.0,-0.5,,9.0,1.0,0.0,75.0,,3.0,,,20.0
1, 12,1700.0,34.0,3.0,0.0,1.0,1.3,0.0,50.0,0.0,3.0,,,20.0
