month, format: day,hour,forecast,강수형태,강수확률,풍속,3시간기온,습도,일최고기온,하늘상태,6시간적설,6시간강수량,일최저기온,풍향
1, 10,2300.0,4.0,0.0,20.0,2.6,-4.0,45.0,-3.0,3.0,0.0,0.0,-9.0,144.0
1, 10,2300.0,7.0,0.0,20.0,1.9,-3.0,45.0,3.0,3.0,,,-2.0,36.0
1, 10,2300.0,10.0,0.0,30.0,2.1,-5.0,55.0,9.0,4.0,0.0,0.0,,129.0
1, 10,2300.0,13.0,0.0,30.0,1.9,-5.0,60.0,,4.0,,,,129.0
1, 10,2300.0,16.0,0.0,30.0,1.8,-7.0,70.0,,4.0,0.0,0.0,,137.0
1, 10,2300.0,19.0,0.0,30.0,1.9,-7.0,75.0,,4.0,,,,108.0
1, 10,2300.0,22.0,0.0,30.0,2.7,-9.0,80.0,,4.0,0.0,0.0,,114.0
1, 10,2300.0,25.0,0.0,10.0,2.9,-8.0,80.0,,3.0,,,,139.0
1, 10,2300.0,28.0,0.0,20.0,2.9,1.0,55.0,,3.0,0.0,0.0,,194.0
1, 10,2300.0,31.0,0.0,30.0,6.1,3.0,45.0,,4.0,,,,259.0
1, 10,2300.0,34.0,3.0,60.0,2.5,-1.0,65.0,,4.0,1.0,1.0,,233.0
1, 10,2300.0,37.0,0.0,20.0,2.3,-1.0,75.0,,3.0,,,,211.0
1, 10,2300.0,40.0,0.0,30.0,3.2,0.0,65.0,,4.0,0.0,0.0,,246.0
1, 10,2300.0,43.0,0.0,20.0,2.4,-1.0,75.0,,3.0,,,,161.0
1, 10,2300.0,46.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,214.0
1, 10,2300.0,49.0,0.0,0.0,1.4,0.0,80.0,,1.0,,,,188.0
1, 10,2300.0,52.0,0.0,0.0,4.3,7.0,50.0,,1.0,0.0,0.0,,230.0
1, 10,2300.0,55.0,0.0,0.0,5.4,8.0,55.0,,1.0,,,,227.0
1, 10,2300.0,58.0,0.0,0.0,2.4,2.0,90.0,,1.0,0.0,0.0,,197.0
1, 10,2300.0,61.0,0.0,0.0,2.3,0.0,90.0,,1.0,,,,209.0
1, 10,2300.0,64.0,0.0,0.0,1.7,-1.0,90.0,,1.0,0.0,0.0,,213.0
1, 11,200.0,4.0,0.0,20.0,1.9,-3.0,45.0,-3.0,3.0,,,-9.0,36.0
1, 11,200.0,7.0,0.0,30.0,2.1,-5.0,55.0,3.0,4.0,0.0,0.0,-2.0,129.0
1, 11,200.0,10.0,0.0,30.0,1.9,-5.0,60.0,9.0,4.0,,,,129.0
1, 11,200.0,13.0,0.0,30.0,1.8,-7.0,70.0,,4.0,0.0,0.0,,137.0
1, 11,200.0,16.0,0.0,30.0,1.9,-7.0,75.0,,4.0,,,,108.0
1, 11,200.0,19.0,0.0,30.0,2.7,-9.0,80.0,,4.0,0.0,0.0,,114.0
1, 11,200.0,22.0,0.0,10.0,2.9,-8.0,80.0,,3.0,,,,139.0
1, 11,200.0,25.0,0.0,20.0,2.9,1.0,55.0,,3.0,0.0,0.0,,194.0
1, 11,200.0,28.0,0.0,30.0,6.1,3.0,45.0,,4.0,,,,259.0
1, 11,200.0,31.0,3.0,60.0,2.5,-1.0,65.0,,4.0,1.0,1.0,,233.0
1, 11,200.0,34.0,0.0,20.0,2.3,-1.0,75.0,,3.0,,,,211.0
1, 11,200.0,37.0,0.0,30.0,3.2,0.0,65.0,,4.0,0.0,0.0,,246.0
1, 11,200.0,40.0,0.0,20.0,2.4,-1.0,75.0,,3.0,,,,161.0
1, 11,200.0,43.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,214.0
1, 11,200.0,46.0,0.0,0.0,1.4,0.0,80.0,,1.0,,,,188.0
1, 11,200.0,49.0,0.0,0.0,4.3,7.0,50.0,,1.0,0.0,0.0,,230.0
1, 11,200.0,52.0,0.0,0.0,5.4,8.0,55.0,,1.0,,,,227.0
1, 11,200.0,55.0,0.0,0.0,2.4,2.0,90.0,,1.0,0.0,0.0,,197.0
1, 11,200.0,58.0,0.0,0.0,2.3,0.0,90.0,,1.0,,,,209.0
1, 11,200.0,61.0,0.0,0.0,1.7,-1.0,90.0,,1.0,0.0,0.0,,213.0
1, 11,500.0,4.0,0.0,30.0,2.1,-5.0,55.0,3.0,4.0,0.0,0.0,-9.0,129.0
1, 11,500.0,7.0,0.0,30.0,1.9,-5.0,60.0,9.0,4.0,,,-2.0,129.0
1, 11,500.0,10.0,0.0,30.0,1.8,-7.0,70.0,,4.0,0.0,0.0,,137.0
1, 11,500.0,13.0,0.0,30.0,1.9,-7.0,75.0,,4.0,,,,108.0
1, 11,500.0,16.0,0.0,30.0,2.7,-9.0,80.0,,4.0,0.0,0.0,,114.0
1, 11,500.0,19.0,0.0,10.0,2.9,-8.0,80.0,,3.0,,,,139.0
1, 11,500.0,22.0,0.0,20.0,2.9,1.0,55.0,,3.0,0.0,0.0,,194.0
1, 11,500.0,25.0,0.0,30.0,6.1,3.0,45.0,,4.0,,,,259.0
1, 11,500.0,28.0,3.0,60.0,2.5,-1.0,65.0,,4.0,1.0,1.0,,233.0
1, 11,500.0,31.0,0.0,20.0,2.3,-1.0,75.0,,3.0,,,,211.0
1, 11,500.0,34.0,0.0,30.0,3.2,0.0,65.0,,4.0,0.0,0.0,,246.0
1, 11,500.0,37.0,0.0,20.0,2.4,-1.0,75.0,,3.0,,,,161.0
1, 11,500.0,40.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,214.0
1, 11,500.0,43.0,0.0,0.0,1.4,0.0,80.0,,1.0,,,,188.0
1, 11,500.0,46.0,0.0,0.0,4.3,7.0,50.0,,1.0,0.0,0.0,,230.0
1, 11,500.0,49.0,0.0,0.0,5.4,8.0,55.0,,1.0,,,,227.0
1, 11,500.0,52.0,0.0,0.0,2.4,2.0,90.0,,1.0,0.0,0.0,,197.0
1, 11,500.0,55.0,0.0,0.0,2.3,0.0,90.0,,1.0,,,,209.0
1, 11,500.0,58.0,0.0,0.0,1.7,-1.0,90.0,,1.0,0.0,0.0,,213.0
1, 11,800.0,4.0,0.0,30.0,1.7,-6.0,65.0,3.0,4.0,,,-9.0,149.0
1, 11,800.0,7.0,0.0,30.0,1.7,-6.0,65.0,9.0,4.0,0.0,0.0,-2.0,123.0
1, 11,800.0,10.0,0.0,30.0,2.6,-7.0,65.0,,4.0,,,,126.0
1, 11,800.0,13.0,0.0,30.0,2.8,-8.0,65.0,,4.0,0.0,0.0,,134.0
1, 11,800.0,16.0,0.0,10.0,2.6,-7.0,75.0,,3.0,,,,157.0
1, 11,800.0,19.0,0.0,20.0,3.7,1.0,55.0,,3.0,0.0,0.0,,216.0
1, 11,800.0,22.0,0.0,30.0,5.3,2.0,50.0,,4.0,,,,249.0
1, 11,800.0,25.0,3.0,60.0,2.0,-1.0,75.0,,4.0,1.0,1.0,,207.0
1, 11,800.0,28.0,0.0,20.0,3.0,-1.0,65.0,,3.0,,,,243.0
1, 11,800.0,31.0,0.0,30.0,2.5,-1.0,70.0,,4.0,0.0,0.0,,189.0
1, 11,800.0,34.0,0.0,20.0,2.3,0.0,70.0,,3.0,,,,247.0
1, 11,800.0,37.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,232.0
1, 11,800.0,40.0,0.0,0.0,1.9,0.0,75.0,,1.0,,,,168.0
1, 11,800.0,43.0,0.0,0.0,4.8,7.0,55.0,,1.0,0.0,0.0,,214.0
1, 11,800.0,46.0,0.0,0.0,5.9,8.0,60.0,,1.0,,,,222.0
1, 11,800.0,49.0,0.0,0.0,2.3,2.0,85.0,,1.0,0.0,0.0,,198.0
1, 11,800.0,52.0,0.0,0.0,2.6,1.0,85.0,,1.0,,,,230.0
1, 11,800.0,55.0,0.0,0.0,1.8,0.0,85.0,,1.0,0.0,0.0,,326.0
1, 11,1100.0,4.0,0.0,30.0,1.7,-6.0,65.0,3.0,4.0,0.0,0.0,-9.0,123.0
1, 11,1100.0,7.0,0.0,30.0,2.6,-7.0,65.0,9.0,4.0,,,-2.0,126.0
1, 11,1100.0,10.0,0.0,30.0,2.8,-8.0,65.0,,4.0,0.0,0.0,,134.0
1, 11,1100.0,13.0,0.0,20.0,2.6,-7.0,75.0,,3.0,,,,157.0
1, 11,1100.0,16.0,0.0,20.0,3.7,1.0,55.0,,3.0,0.0,0.0,,216.0
1, 11,1100.0,19.0,0.0,30.0,5.3,2.0,50.0,,4.0,,,,249.0
1, 11,1100.0,22.0,3.0,60.0,2.0,-1.0,75.0,,4.0,1.0,1.0,,207.0
1, 11,1100.0,25.0,0.0,20.0,3.0,-1.0,65.0,,3.0,,,,243.0
1, 11,1100.0,28.0,0.0,30.0,2.5,-1.0,70.0,,4.0,0.0,0.0,,189.0
1, 11,1100.0,31.0,0.0,20.0,2.3,0.0,70.0,,3.0,,,,247.0
1, 11,1100.0,34.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,232.0
1, 11,1100.0,37.0,0.0,0.0,1.9,0.0,75.0,,1.0,,,,168.0
1, 11,1100.0,40.0,0.0,0.0,4.8,7.0,55.0,,1.0,0.0,0.0,,214.0
1, 11,1100.0,43.0,0.0,0.0,5.9,8.0,60.0,,1.0,,,,222.0
1, 11,1100.0,46.0,0.0,0.0,2.3,2.0,85.0,,1.0,0.0,0.0,,198.0
1, 11,1100.0,49.0,0.0,0.0,2.6,1.0,85.0,,1.0,,,,230.0
1, 11,1100.0,52.0,0.0,0.0,1.8,0.0,85.0,,1.0,0.0,0.0,,326.0
1, 11,1400.0,4.0,0.0,30.0,2.6,-7.0,65.0,3.0,4.0,,,-9.0,126.0
1, 11,1400.0,7.0,0.0,30.0,2.8,-8.0,65.0,9.0,4.0,0.0,0.0,-2.0,134.0
1, 11,1400.0,10.0,0.0,20.0,2.6,-7.0,75.0,,3.0,,,,157.0
1, 11,1400.0,13.0,0.0,20.0,3.7,1.0,55.0,,3.0,0.0,0.0,,216.0
1, 11,1400.0,16.0,0.0,30.0,5.3,2.0,50.0,,4.0,,,,249.0
1, 11,1400.0,19.0,3.0,60.0,2.0,-1.0,75.0,,4.0,1.0,1.0,,207.0
1, 11,1400.0,22.0,0.0,20.0,3.0,-1.0,65.0,,3.0,,,,243.0
1, 11,1400.0,25.0,0.0,30.0,2.5,-1.0,70.0,,4.0,0.0,0.0,,189.0
1, 11,1400.0,28.0,0.0,20.0,2.3,0.0,70.0,,3.0,,,,247.0
1, 11,1400.0,31.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,232.0
1, 11,1400.0,34.0,0.0,0.0,1.9,0.0,75.0,,1.0,,,,168.0
1, 11,1400.0,37.0,0.0,0.0,4.8,7.0,55.0,,1.0,0.0,0.0,,214.0
1, 11,1400.0,40.0,0.0,0.0,5.9,8.0,60.0,,1.0,,,,222.0
1, 11,1400.0,43.0,0.0,0.0,2.3,2.0,85.0,,1.0,0.0,0.0,,198.0
1, 11,1400.0,46.0,0.0,0.0,2.6,1.0,85.0,,1.0,,,,230.0
1, 11,1400.0,49.0,0.0,0.0,1.8,0.0,85.0,,1.0,0.0,0.0,,326.0
1, 11,1700.0,4.0,0.0,30.0,2.8,-8.0,65.0,3.0,4.0,0.0,0.0,-9.0,134.0
1, 11,1700.0,7.0,0.0,20.0,2.6,-7.0,75.0,9.0,3.0,,,-2.0,157.0
1, 11,1700.0,10.0,0.0,20.0,3.7,1.0,55.0,,3.0,0.0,0.0,,216.0
1, 11,1700.0,13.0,0.0,30.0,5.3,2.0,50.0,,4.0,,,,249.0
1, 11,1700.0,16.0,3.0,60.0,2.0,-1.0,75.0,,4.0,1.0,1.0,,207.0
1, 11,1700.0,19.0,0.0,20.0,3.0,-1.0,65.0,,3.0,,,,243.0
1, 11,1700.0,22.0,0.0,30.0,2.5,-1.0,70.0,,4.0,0.0,0.0,,189.0
1, 11,1700.0,25.0,0.0,20.0,2.3,0.0,70.0,,3.0,,,,247.0
1, 11,1700.0,28.0,0.0,10.0,1.8,-1.0,80.0,,1.0,0.0,0.0,,232.0
1, 11,1700.0,31.0,0.0,0.0,1.9,0.0,75.0,,1.0,,,,168.0
1, 11,1700.0,34.0,0.0,0.0,4.8,7.0,55.0,,1.0,0.0,0.0,,214.0
1, 11,1700.0,37.0,0.0,0.0,5.9,8.0,60.0,,1.0,,,,222.0
1, 11,1700.0,40.0,0.0,0.0,2.3,2.0,85.0,,1.0,0.0,0.0,,198.0
1, 11,1700.0,43.0,0.0,0.0,2.6,1.0,85.0,,1.0,,,,230.0
1, 11,1700.0,46.0,0.0,0.0,1.8,0.0,85.0,,1.0,0.0,0.0,,326.0
1, 11,2000.0,4.0,0.0,10.0,3.4,-7.0,65.0,2.0,3.0,,,-1.0,159.0
1, 11,2000.0,7.0,0.0,20.0,3.6,1.0,55.0,9.0,3.0,0.0,0.0,-4.0,216.0
1, 11,2000.0,10.0,0.0,30.0,4.2,1.0,55.0,7.0,4.0,,,,226.0
1, 11,2000.0,13.0,3.0,60.0,2.7,-2.0,85.0,,4.0,5.0,1.0,,176.0
1, 11,2000.0,16.0,0.0,30.0,2.4,-2.0,75.0,,4.0,,,,187.0
1, 11,2000.0,19.0,0.0,30.0,2.9,0.0,70.0,,4.0,0.0,0.0,,200.0
1, 11,2000.0,22.0,0.0,20.0,1.9,0.0,75.0,,3.0,,,,234.0
1, 11,2000.0,25.0,0.0,10.0,1.6,-1.0,85.0,,1.0,0.0,0.0,,223.0
1, 11,2000.0,28.0,0.0,0.0,2.4,0.0,85.0,,1.0,,,,161.0
1, 11,2000.0,31.0,0.0,0.0,5.0,8.0,55.0,,1.0,0.0,0.0,,215.0
1, 11,2000.0,34.0,0.0,0.0,6.2,8.0,60.0,,1.0,,,,221.0
1, 11,2000.0,37.0,0.0,0.0,2.5,3.0,90.0,,1.0,0.0,0.0,,212.0
1, 11,2000.0,40.0,0.0,0.0,2.3,1.0,90.0,,1.0,,,,255.0
1, 11,2000.0,43.0,0.0,0.0,1.9,0.0,85.0,,1.0,0.0,0.0,,354.0
1, 11,2000.0,46.0,0.0,0.0,2.4,-2.0,80.0,,1.0,,,,83.0
1, 11,2000.0,49.0,0.0,0.0,2.8,-3.0,85.0,,1.0,0.0,0.0,,84.0
1, 11,2000.0,52.0,0.0,0.0,3.6,-3.0,80.0,,1.0,,,,103.0
1, 11,2000.0,55.0,0.0,0.0,3.8,3.0,55.0,,1.0,0.0,0.0,,119.0
1, 11,2000.0,58.0,0.0,0.0,3.1,6.0,40.0,,1.0,,,,147.0
1, 11,2000.0,61.0,0.0,0.0,1.1,1.0,70.0,,1.0,0.0,0.0,,207.0
1, 11,2000.0,64.0,0.0,0.0,1.6,-1.0,85.0,,1.0,,,,130.0
1, 11,2000.0,67.0,0.0,0.0,2.6,0.0,80.0,,1.0,0.0,0.0,,152.0
1, 11,2300.0,4.0,0.0,20.0,3.6,1.0,55.0,2.0,3.0,0.0,0.0,-1.0,216.0
1, 11,2300.0,7.0,0.0,30.0,4.2,1.0,55.0,9.0,4.0,,,-4.0,226.0
1, 11,2300.0,10.0,3.0,60.0,2.7,-2.0,85.0,7.0,4.0,5.0,1.0,,176.0
1, 11,2300.0,13.0,0.0,30.0,2.4,-2.0,75.0,,4.0,,,,187.0
1, 11,2300.0,16.0,0.0,30.0,2.9,0.0,70.0,,4.0,0.0,0.0,,200.0
1, 11,2300.0,19.0,0.0,20.0,1.9,0.0,75.0,,3.0,,,,234.0
1, 11,2300.0,22.0,0.0,10.0,1.6,-1.0,85.0,,1.0,0.0,0.0,,223.0
1, 11,2300.0,25.0,0.0,0.0,2.4,0.0,85.0,,1.0,,,,161.0
1, 11,2300.0,28.0,0.0,0.0,5.0,8.0,55.0,,1.0,0.0,0.0,,215.0
1, 11,2300.0,31.0,0.0,0.0,6.2,8.0,60.0,,1.0,,,,221.0
1, 11,2300.0,34.0,0.0,0.0,2.5,3.0,90.0,,1.0,0.0,0.0,,212.0
1, 11,2300.0,37.0,0.0,0.0,2.3,1.0,90.0,,1.0,,,,255.0
1, 11,2300.0,40.0,0.0,0.0,1.9,0.0,85.0,,1.0,0.0,0.0,,354.0
1, 11,2300.0,43.0,0.0,0.0,2.4,-2.0,80.0,,1.0,,,,83.0
1, 11,2300.0,46.0,0.0,0.0,2.8,-3.0,85.0,,1.0,0.0,0.0,,84.0
1, 11,2300.0,49.0,0.0,0.0,3.6,-3.0,80.0,,1.0,,,,103.0
1, 11,2300.0,52.0,0.0,0.0,3.8,3.0,55.0,,1.0,0.0,0.0,,119.0
1, 11,2300.0,55.0,0.0,0.0,3.1,6.0,40.0,,1.0,,,,147.0
1, 11,2300.0,58.0,0.0,0.0,1.1,1.0,70.0,,1.0,0.0,0.0,,207.0
1, 11,2300.0,61.0,0.0,0.0,1.6,-1.0,85.0,,1.0,,,,130.0
1, 11,2300.0,64.0,0.0,0.0,2.6,0.0,80.0,,1.0,0.0,0.0,,152.0
1, 12,200.0,4.0,3.0,60.0,4.2,1.0,60.0,2.0,4.0,,,-1.0,226.0
1, 12,200.0,7.0,3.0,60.0,2.7,-2.0,85.0,9.0,4.0,5.0,1.0,-4.0,176.0
1, 12,200.0,10.0,0.0,30.0,2.4,-2.0,75.0,7.0,4.0,,,,187.0
1, 12,200.0,13.0,0.0,30.0,2.9,0.0,70.0,,4.0,0.0,0.0,,200.0
1, 12,200.0,16.0,0.0,20.0,1.9,0.0,75.0,,3.0,,,,234.0
1, 12,200.0,19.0,0.0,10.0,1.6,-1.0,85.0,,1.0,0.0,0.0,,223.0
1, 12,200.0,22.0,0.0,0.0,2.4,0.0,85.0,,1.0,,,,161.0
1, 12,200.0,25.0,0.0,0.0,5.0,8.0,55.0,,1.0,0.0,0.0,,215.0
1, 12,200.0,28.0,0.0,0.0,6.2,8.0,60.0,,1.0,,,,221.0
1, 12,200.0,31.0,0.0,0.0,2.5,3.0,90.0,,1.0,0.0,0.0,,212.0
1, 12,200.0,34.0,0.0,0.0,2.3,1.0,90.0,,1.0,,,,255.0
1, 12,200.0,37.0,0.0,0.0,1.9,0.0,85.0,,1.0,0.0,0.0,,354.0
1, 12,200.0,40.0,0.0,0.0,2.4,-2.0,80.0,,1.0,,,,83.0
1, 12,200.0,43.0,0.0,0.0,2.8,-3.0,85.0,,1.0,0.0,0.0,,84.0
1, 12,200.0,46.0,0.0,0.0,3.6,-3.0,80.0,,1.0,,,,103.0
1, 12,200.0,49.0,0.0,0.0,3.8,3.0,55.0,,1.0,0.0,0.0,,119.0
1, 12,200.0,52.0,0.0,0.0,3.1,6.0,40.0,,1.0,,,,147.0
1, 12,200.0,55.0,0.0,0.0,1.1,1.0,70.0,,1.0,0.0,0.0,,207.0
1, 12,200.0,58.0,0.0,0.0,1.6,-1.0,85.0,,1.0,,,,130.0
1, 12,200.0,61.0,0.0,0.0,2.6,0.0,80.0,,1.0,0.0,0.0,,152.0
1, 12,500.0,4.0,3.0,60.0,2.7,-2.0,85.0,9.0,4.0,5.0,1.0,-1.0,176.0
1, 12,500.0,7.0,0.0,30.0,2.4,-2.0,75.0,7.0,4.0,,,-4.0,187.0
1, 12,500.0,10.0,0.0,30.0,2.9,0.0,70.0,,4.0,0.0,0.0,,200.0
1, 12,500.0,13.0,0.0,20.0,1.9,0.0,75.0,,3.0,,,,234.0
1, 12,500.0,16.0,0.0,10.0,1.6,-1.0,85.0,,1.0,0.0,0.0,,223.0
1, 12,500.0,19.0,0.0,0.0,2.4,0.0,85.0,,1.0,,,,161.0
1, 12,500.0,22.0,0.0,0.0,5.0,8.0,55.0,,1.0,0.0,0.0,,215.0
1, 12,500.0,25.0,0.0,0.0,6.2,8.0,60.0,,1.0,,,,221.0
1, 12,500.0,28.0,0.0,0.0,2.5,3.0,90.0,,1.0,0.0,0.0,,212.0
1, 12,500.0,31.0,0.0,0.0,2.3,1.0,90.0,,1.0,,,,255.0
1, 12,500.0,34.0,0.0,0.0,1.9,0.0,85.0,,1.0,0.0,0.0,,354.0
1, 12,500.0,37.0,0.0,0.0,2.4,-2.0,80.0,,1.0,,,,83.0
1, 12,500.0,40.0,0.0,0.0,2.8,-3.0,85.0,,1.0,0.0,0.0,,84.0
1, 12,500.0,43.0,0.0,0.0,3.6,-3.0,80.0,,1.0,,,,103.0
1, 12,500.0,46.0,0.0,0.0,3.8,3.0,55.0,,1.0,0.0,0.0,,119.0
1, 12,500.0,49.0,0.0,0.0,3.1,6.0,40.0,,1.0,,,,147.0
1, 12,500.0,52.0,0.0,0.0,1.1,1.0,70.0,,1.0,0.0,0.0,,207.0
1, 12,500.0,55.0,0.0,0.0,1.6,-1.0,85.0,,1.0,,,,130.0
1, 12,500.0,58.0,0.0,0.0,2.6,0.0,80.0,,1.0,0.0,0.0,,152.0
1, 12,800.0,4.0,0.0,30.0,2.3,-2.0,75.0,9.0,4.0,,,-2.0,180.0
1, 12,800.0,7.0,0.0,30.0,2.8,0.0,70.0,7.0,4.0,0.0,0.0,-4.0,188.0
1, 12,800.0,10.0,0.0,20.0,2.2,-1.0,80.0,,3.0,,,,172.0
1, 12,800.0,13.0,0.0,10.0,2.4,-1.0,85.0,,1.0,0.0,0.0,,161.0
1, 12,800.0,16.0,0.0,0.0,3.1,1.0,85.0,,1.0,,,,191.0
1, 12,800.0,19.0,0.0,0.0,6.2,8.0,55.0,,1.0,0.0,0.0,,226.0
1, 12,800.0,22.0,0.0,0.0,6.4,8.0,55.0,,1.0,,,,240.0
1, 12,800.0,25.0,0.0,0.0,2.7,3.0,85.0,,1.0,0.0,0.0,,242.0
1, 12,800.0,28.0,0.0,0.0,2.9,1.0,90.0,,1.0,,,,304.0
1, 12,800.0,31.0,0.0,0.0,2.4,-1.0,80.0,,1.0,0.0,0.0,,351.0
1, 12,800.0,34.0,0.0,0.0,1.6,-3.0,80.0,,1.0,,,,50.0
1, 12,800.0,37.0,0.0,0.0,1.9,-4.0,80.0,,1.0,0.0,0.0,,58.0
1, 12,800.0,40.0,0.0,0.0,2.7,-3.0,75.0,,1.0,,,,66.0
1, 12,800.0,43.0,0.0,0.0,3.8,3.0,45.0,,1.0,0.0,0.0,,97.0
1, 12,800.0,46.0,0.0,0.0,3.2,5.0,30.0,,1.0,,,,86.0
1, 12,800.0,49.0,0.0,0.0,2.4,0.0,55.0,,1.0,0.0,0.0,,92.0
1, 12,800.0,52.0,0.0,0.0,2.7,-1.0,65.0,,1.0,,,,132.0
1, 12,800.0,55.0,0.0,0.0,2.5,0.0,65.0,,1.0,0.0,0.0,,130.0
1, 12,1100.0,4.0,0.0,30.0,2.8,0.0,70.0,9.0,4.0,0.0,0.0,-2.0,188.0
1, 12,1100.0,7.0,0.0,20.0,2.2,-1.0,80.0,7.0,3.0,,,-4.0,172.0
1, 12,1100.0,10.0,0.0,10.0,2.4,-1.0,85.0,,1.0,0.0,0.0,,161.0
1, 12,1100.0,13.0,0.0,0.0,3.1,1.0,85.0,,1.0,,,,191.0
1, 12,1100.0,16.0,0.0,0.0,6.2,8.0,55.0,,1.0,0.0,0.0,,226.0
1, 12,1100.0,19.0,0.0,0.0,6.4,8.0,55.0,,1.0,,,,240.0
1, 12,1100.0,22.0,0.0,0.0,2.7,3.0,85.0,,1.0,0.0,0.0,,242.0
1, 12,1100.0,25.0,0.0,0.0,2.9,1.0,90.0,,1.0,,,,304.0
1, 12,1100.0,28.0,0.0,0.0,2.4,-1.0,80.0,,1.0,0.0,0.0,,351.0
1, 12,1100.0,31.0,0.0,0.0,1.6,-3.0,80.0,,1.0,,,,50.0
1, 12,1100.0,34.0,0.0,0.0,1.9,-4.0,80.0,,1.0,0.0,0.0,,58.0
1, 12,1100.0,37.0,0.0,0.0,2.7,-3.0,75.0,,1.0,,,,66.0
1, 12,1100.0,40.0,0.0,0.0,3.8,3.0,45.0,,1.0,0.0,0.0,,97.0
1, 12,1100.0,43.0,0.0,0.0,3.2,5.0,30.0,,1.0,,,,86.0
1, 12,1100.0,46.0,0.0,0.0,2.4,0.0,55.0,,1.0,0.0,0.0,,92.0
1, 12,1100.0,49.0,0.0,0.0,2.7,-1.0,65.0,,1.0,,,,132.0
1, 12,1100.0,52.0,0.0,0.0,2.5,0.0,65.0,,1.0,0.0,0.0,,130.0
1, 12,1400.0,4.0,0.0,20.0,2.2,-1.0,80.0,9.0,3.0,,,-2.0,172.0
1, 12,1400.0,7.0,0.0,10.0,2.4,-1.0,85.0,7.0,1.0,0.0,0.0,-4.0,161.0
1, 12,1400.0,10.0,0.0,0.0,3.1,1.0,85.0,,1.0,,,,191.0
1, 12,1400.0,13.0,0.0,0.0,6.2,8.0,55.0,,1.0,0.0,0.0,,226.0
1, 12,1400.0,16.0,0.0,0.0,6.4,8.0,55.0,,1.0,,,,240.0
1, 12,1400.0,19.0,0.0,0.0,2.7,3.0,85.0,,1.0,0.0,0.0,,242.0
1, 12,1400.0,22.0,0.0,0.0,2.9,1.0,90.0,,1.0,,,,304.0
1, 12,1400.0,25.0,0.0,0.0,2.4,-1.0,80.0,,1.0,0.0,0.0,,351.0
1, 12,1400.0,28.0,0.0,0.0,1.6,-3.0,80.0,,1.0,,,,50.0
1, 12,1400.0,31.0,0.0,0.0,1.9,-4.0,80.0,,1.0,0.0,0.0,,58.0
1, 12,1400.0,34.0,0.0,0.0,2.7,-3.0,75.0,,1.0,,,,66.0
1, 12,1400.0,37.0,0.0,0.0,3.8,3.0,45.0,,1.0,0.0,0.0,,97.0
1, 12,1400.0,40.0,0.0,0.0,3.2,5.0,30.0,,1.0,,,,86.0
1, 12,1400.0,43.0,0.0,0.0,2.4,0.0,55.0,,1.0,0.0,0.0,,92.0
1, 12,1400.0,46.0,0.0,0.0,2.7,-1.0,65.0,,1.0,,,,132.0
1, 12,1400.0,49.0,0.0,0.0,2.5,0.0,65.0,,1.0,0.0,0.0,,130.0
1, 12,1700.0,4.0,0.0,10.0,2.4,-1.0,85.0,9.0,1.0,0.0,0.0,-2.0,161.0
1, 12,1700.0,7.0,0.0,0.0,3.1,1.0,85.0,7.0,1.0,,,-4.0,191.0
1, 12,1700.0,10.0,0.0,0.0,6.2,8.0,55.0,,1.0,0.0,0.0,,226.0
1, 12,1700.0,13.0,0.0,0.0,6.4,8.0,55.0,,1.0,,,,240.0
1, 12,1700.0,16.0,0.0,0.0,2.7,3.0,85.0,,1.0,0.0,0.0,,242.0
1, 12,1700.0,19.0,0.0,0.0,2.9,1.0,90.0,,1.0,,,,304.0
1, 12,1700.0,22.0,0.0,0.0,2.4,-1.0,80.0,,1.0,0.0,0.0,,351.0
1, 12,1700.0,25.0,0.0,0.0,1.6,-3.0,80.0,,1.0,,,,50.0
1, 12,1700.0,28.0,0.0,0.0,1.9,-4.0,80.0,,1.0,0.0,0.0,,58.0
1, 12,1700.0,31.0,0.0,0.0,2.7,-3.0,75.0,,1.0,,,,66.0
1, 12,1700.0,34.0,0.0,0.0,3.8,3.0,45.0,,1.0,0.0,0.0,,97.0
1, 12,1700.0,37.0,0.0,0.0,3.2,5.0,30.0,,1.0,,,,86.0
1, 12,1700.0,40.0,0.0,0.0,2.4,0.0,55.0,,1.0,0.0,0.0,,92.0
1, 12,1700.0,43.0,0.0,0.0,2.7,-1.0,65.0,,1.0,,,,132.0
1, 12,1700.0,46.0,0.0,0.0,2.5,0.0,65.0,,1.0,0.0,0.0,,130.0
1, 12,2000.0,4.0,0.0,0.0,3.7,1.0,80.0,10.0,1.0,,,-5.0,178.0
1, 12,2000.0,7.0,0.0,0.0,7.1,8.0,50.0,6.0,1.0,0.0,0.0,0.0,225.0
1, 12,2000.0,10.0,0.0,20.0,6.6,8.0,60.0,10.0,3.0,,,,259.0
1, 12,2000.0,13.0,0.0,10.0,3.3,2.0,80.0,,3.0,0.0,0.0,,313.0
