month, format: day,hour,forecast,6시간적설,습도,강수형태,풍향,6시간강수량,강수확률,일최고기온,하늘상태,3시간기온,일최저기온,풍속
1, 10,2000.0,58.0,0.6,20.0,0.0,243.0,,10.0,,2.0,10.6,,0.6
1, 10,2000.0,61.0,2.0,29.0,0.0,320.0,0.0,10.0,,2.0,7.6,,2.0
1, 10,2000.0,64.0,1.2,38.0,0.0,290.0,,20.0,,3.0,5.0,,1.2
1, 10,2000.0,67.0,1.1,42.0,0.0,289.0,0.0,20.0,,3.0,2.7,,1.1
1, 10,2300.0,4.0,3.0,30.0,0.0,296.0,0.0,0.0,7.5,1.0,5.8,-3.8,3.0
1, 10,2300.0,7.0,4.6,21.0,0.0,307.0,,0.0,6.3,1.0,7.0,-3.3,4.6
1, 10,2300.0,10.0,3.4,26.0,0.0,310.0,0.0,0.0,10.8,1.0,4.1,,3.4
1, 10,2300.0,13.0,2.3,34.0,0.0,303.0,,0.0,,1.0,1.4,,2.3
1, 10,2300.0,16.0,1.6,41.0,0.0,310.0,0.0,0.0,,1.0,-0.8,,1.6
1, 10,2300.0,19.0,2.2,46.0,0.0,310.0,,0.0,,1.0,-2.1,,2.2
1, 10,2300.0,22.0,1.9,48.0,0.0,310.0,0.0,0.0,,1.0,-3.1,,1.9
1, 10,2300.0,25.0,1.6,46.0,0.0,315.0,,0.0,,1.0,-1.9,,1.6
1, 10,2300.0,28.0,1.6,31.0,0.0,331.0,0.0,0.0,,1.0,3.3,,1.6
1, 10,2300.0,31.0,1.7,24.0,0.0,340.0,,0.0,,1.0,5.2,,1.7
1, 10,2300.0,34.0,2.7,31.0,0.0,332.0,0.0,0.0,,1.0,2.6,,2.7
1, 10,2300.0,37.0,1.7,39.0,0.0,308.0,,0.0,,1.0,0.2,,1.7
1, 10,2300.0,40.0,0.9,49.0,0.0,299.0,0.0,0.0,,1.0,-0.8,,0.9
1, 10,2300.0,43.0,0.9,56.0,0.0,320.0,,0.0,,1.0,-1.7,,0.9
1, 10,2300.0,46.0,1.0,59.0,0.0,311.0,0.0,0.0,,1.0,-2.7,,1.0
1, 10,2300.0,49.0,1.0,52.0,0.0,292.0,,0.0,,1.0,-0.4,,1.0
1, 10,2300.0,52.0,3.2,25.0,0.0,272.0,0.0,0.0,,1.0,7.1,,3.2
1, 10,2300.0,55.0,0.7,20.0,0.0,268.0,,10.0,,2.0,10.6,,0.7
1, 10,2300.0,58.0,1.7,29.0,0.0,320.0,0.0,10.0,,2.0,7.6,,1.7
1, 10,2300.0,61.0,1.6,38.0,0.0,290.0,,20.0,,3.0,5.0,,1.6
1, 10,2300.0,64.0,1.0,42.0,0.0,290.0,0.0,20.0,,3.0,2.7,,1.0
1, 11,200.0,4.0,4.0,21.0,0.0,307.0,,0.0,8.5,1.0,7.7,-3.8,4.0
1, 11,200.0,7.0,3.3,26.0,0.0,310.0,0.0,0.0,6.3,1.0,4.5,-3.3,3.3
1, 11,200.0,10.0,2.3,34.0,0.0,303.0,,0.0,10.9,1.0,1.4,,2.3
1, 11,200.0,13.0,1.6,41.0,0.0,310.0,0.0,0.0,,1.0,-0.8,,1.6
1, 11,200.0,16.0,2.2,46.0,0.0,310.0,,0.0,,1.0,-2.1,,2.2
1, 11,200.0,19.0,1.9,48.0,0.0,310.0,0.0,0.0,,1.0,-3.1,,1.9
1, 11,200.0,22.0,1.6,46.0,0.0,315.0,,0.0,,1.0,-1.9,,1.6
1, 11,200.0,25.0,1.6,31.0,0.0,331.0,0.0,0.0,,1.0,3.3,,1.6
1, 11,200.0,28.0,1.7,24.0,0.0,340.0,,0.0,,1.0,5.2,,1.7
1, 11,200.0,31.0,2.7,31.0,0.0,332.0,0.0,0.0,,1.0,2.6,,2.7
1, 11,200.0,34.0,1.7,39.0,0.0,308.0,,0.0,,1.0,0.2,,1.7
1, 11,200.0,37.0,0.9,49.0,0.0,299.0,0.0,0.0,,1.0,-0.8,,0.9
1, 11,200.0,40.0,0.9,56.0,0.0,320.0,,0.0,,1.0,-1.7,,0.9
1, 11,200.0,43.0,1.0,59.0,0.0,311.0,0.0,0.0,,1.0,-2.7,,1.0
1, 11,200.0,46.0,1.0,52.0,0.0,292.0,,0.0,,1.0,-0.4,,1.0
1, 11,200.0,49.0,3.2,25.0,0.0,272.0,0.0,0.0,,1.0,7.1,,3.2
1, 11,200.0,52.0,0.7,20.0,0.0,268.0,,10.0,,2.0,10.6,,0.7
1, 11,200.0,55.0,1.7,29.0,0.0,320.0,0.0,10.0,,2.0,7.6,,1.7
1, 11,200.0,58.0,1.6,38.0,0.0,290.0,,20.0,,3.0,5.0,,1.6
1, 11,200.0,61.0,1.0,42.0,0.0,290.0,0.0,20.0,,3.0,2.7,,1.0
1, 11,500.0,4.0,4.0,26.0,0.0,311.0,0.0,0.0,6.3,1.0,4.4,-3.8,4.0
1, 11,500.0,7.0,2.6,34.0,0.0,303.0,,0.0,10.8,1.0,1.4,-3.3,2.6
1, 11,500.0,10.0,1.9,41.0,0.0,309.0,0.0,0.0,,1.0,-0.8,,1.9
1, 11,500.0,13.0,2.2,46.0,0.0,310.0,,0.0,,1.0,-2.1,,2.2
1, 11,500.0,16.0,1.9,48.0,0.0,310.0,0.0,0.0,,1.0,-3.1,,1.9
1, 11,500.0,19.0,1.6,46.0,0.0,315.0,,0.0,,1.0,-1.9,,1.6
1, 11,500.0,22.0,1.6,31.0,0.0,331.0,0.0,0.0,,1.0,3.3,,1.6
1, 11,500.0,25.0,1.7,24.0,0.0,340.0,,0.0,,1.0,5.2,,1.7
1, 11,500.0,28.0,2.7,31.0,0.0,332.0,0.0,0.0,,1.0,2.6,,2.7
1, 11,500.0,31.0,1.7,39.0,0.0,308.0,,0.0,,1.0,0.2,,1.7
1, 11,500.0,34.0,0.9,49.0,0.0,299.0,0.0,0.0,,1.0,-0.8,,0.9
1, 11,500.0,37.0,0.9,56.0,0.0,320.0,,0.0,,1.0,-1.7,,0.9
1, 11,500.0,40.0,1.0,59.0,0.0,311.0,0.0,0.0,,1.0,-2.7,,1.0
1, 11,500.0,43.0,1.0,52.0,0.0,292.0,,0.0,,1.0,-0.4,,1.0
1, 11,500.0,46.0,3.2,25.0,0.0,272.0,0.0,0.0,,1.0,7.1,,3.2
1, 11,500.0,49.0,0.7,20.0,0.0,268.0,,10.0,,2.0,10.6,,0.7
1, 11,500.0,52.0,1.7,29.0,0.0,320.0,0.0,10.0,,2.0,7.6,,1.7
1, 11,500.0,55.0,1.6,38.0,0.0,290.0,,20.0,,3.0,5.0,,1.6
1, 11,500.0,58.0,1.0,42.0,0.0,290.0,0.0,20.0,,3.0,2.7,,1.0
1, 11,800.0,4.0,2.6,35.0,0.0,303.0,,0.0,6.3,1.0,1.4,-3.8,2.6
1, 11,800.0,7.0,1.9,41.0,0.0,309.0,0.0,0.0,10.9,1.0,-0.7,-3.3,1.9
1, 11,800.0,10.0,2.3,46.0,0.0,309.0,,0.0,,1.0,-2.1,,2.3
1, 11,800.0,13.0,1.9,48.0,0.0,310.0,0.0,0.0,,1.0,-3.1,,1.9
1, 11,800.0,16.0,1.6,46.0,0.0,314.0,,0.0,,1.0,-1.8,,1.6
1, 11,800.0,19.0,1.6,31.0,0.0,332.0,0.0,0.0,,1.0,3.4,,1.6
1, 11,800.0,22.0,1.7,24.0,0.0,341.0,,0.0,,1.0,6.3,,1.7
1, 11,800.0,25.0,2.7,31.0,0.0,333.0,0.0,0.0,,1.0,3.6,,2.7
1, 11,800.0,28.0,1.6,39.0,0.0,307.0,,0.0,,1.0,0.7,,1.6
1, 11,800.0,31.0,0.9,49.0,0.0,300.0,0.0,0.0,,1.0,-0.5,,0.9
1, 11,800.0,34.0,1.0,56.0,0.0,319.0,,0.0,,1.0,-1.5,,1.0
1, 11,800.0,37.0,1.0,59.0,0.0,311.0,0.0,0.0,,1.0,-2.7,,1.0
1, 11,800.0,40.0,0.9,52.0,0.0,289.0,,10.0,,2.0,-0.4,,0.9
1, 11,800.0,43.0,3.2,25.0,0.0,273.0,0.0,10.0,,2.0,7.3,,3.2
1, 11,800.0,46.0,0.6,20.0,0.0,269.0,,10.0,,2.0,10.6,,0.6
1, 11,800.0,49.0,1.7,29.0,0.0,317.0,0.0,10.0,,2.0,7.6,,1.7
1, 11,800.0,52.0,1.7,37.0,0.0,289.0,,10.0,,2.0,4.9,,1.7
1, 11,800.0,55.0,1.0,41.0,0.0,286.0,0.0,10.0,,2.0,2.7,,1.0
1, 11,1100.0,4.0,1.9,41.0,0.0,309.0,0.0,0.0,6.3,1.0,-1.0,-3.8,1.9
1, 11,1100.0,7.0,2.3,46.0,0.0,309.0,,0.0,10.9,1.0,-2.1,-3.3,2.3
1, 11,1100.0,10.0,1.9,48.0,0.0,310.0,0.0,0.0,,1.0,-3.1,,1.9
1, 11,1100.0,13.0,1.6,46.0,0.0,314.0,,0.0,,1.0,-1.8,,1.6
1, 11,1100.0,16.0,1.6,31.0,0.0,332.0,0.0,0.0,,1.0,3.4,,1.6
1, 11,1100.0,19.0,1.7,24.0,0.0,341.0,,0.0,,1.0,6.3,,1.7
1, 11,1100.0,22.0,2.7,31.0,0.0,333.0,0.0,0.0,,1.0,3.6,,2.7
1, 11,1100.0,25.0,1.6,39.0,0.0,307.0,,0.0,,1.0,0.7,,1.6
1, 11,1100.0,28.0,0.9,49.0,0.0,300.0,0.0,0.0,,1.0,-0.5,,0.9
1, 11,1100.0,31.0,1.0,56.0,0.0,319.0,,0.0,,1.0,-1.5,,1.0
1, 11,1100.0,34.0,1.0,59.0,0.0,311.0,0.0,0.0,,1.0,-2.7,,1.0
1, 11,1100.0,37.0,0.9,52.0,0.0,289.0,,10.0,,2.0,-0.4,,0.9
1, 11,1100.0,40.0,3.2,25.0,0.0,273.0,0.0,10.0,,2.0,7.3,,3.2
1, 11,1100.0,43.0,0.6,20.0,0.0,269.0,,10.0,,2.0,10.6,,0.6
1, 11,1100.0,46.0,1.7,29.0,0.0,317.0,0.0,10.0,,2.0,7.6,,1.7
1, 11,1100.0,49.0,1.7,37.0,0.0,289.0,,10.0,,2.0,4.9,,1.7
1, 11,1100.0,52.0,1.0,41.0,0.0,286.0,0.0,10.0,,2.0,2.7,,1.0
1, 11,1400.0,4.0,2.2,46.0,0.0,6.0,,0.0,6.3,1.0,-1.1,-2.8,2.2
1, 11,1400.0,7.0,1.7,48.0,0.0,324.0,0.0,0.0,10.9,1.0,-1.8,-3.3,1.7
1, 11,1400.0,10.0,1.6,46.0,0.0,314.0,,0.0,,1.0,0.1,,1.6
1, 11,1400.0,13.0,1.6,31.0,0.0,332.0,0.0,0.0,,1.0,3.4,,1.6
1, 11,1400.0,16.0,1.7,24.0,0.0,341.0,,0.0,,1.0,6.3,,1.7
1, 11,1400.0,19.0,2.7,31.0,0.0,333.0,0.0,0.0,,1.0,3.6,,2.7
1, 11,1400.0,22.0,1.6,39.0,0.0,307.0,,0.0,,1.0,0.7,,1.6
1, 11,1400.0,25.0,1.0,49.0,0.0,16.0,0.0,0.0,,1.0,-0.5,,1.0
1, 11,1400.0,28.0,1.0,56.0,0.0,15.0,,0.0,,1.0,-1.5,,1.0
1, 11,1400.0,31.0,1.0,59.0,0.0,15.0,0.0,0.0,,1.0,-2.7,,1.0
1, 11,1400.0,34.0,0.9,52.0,0.0,302.0,,10.0,,2.0,-0.4,,0.9
1, 11,1400.0,37.0,3.2,25.0,0.0,273.0,0.0,10.0,,2.0,7.3,,3.2
1, 11,1400.0,40.0,0.6,20.0,0.0,269.0,,10.0,,2.0,10.6,,0.6
1, 11,1400.0,43.0,1.7,29.0,0.0,317.0,0.0,10.0,,2.0,7.6,,1.7
1, 11,1400.0,46.0,1.7,37.0,0.0,289.0,,10.0,,2.0,4.9,,1.7
1, 11,1400.0,49.0,1.0,41.0,0.0,286.0,0.0,10.0,,2.0,2.7,,1.0
1, 11,1700.0,4.0,1.7,46.0,0.0,324.0,0.0,0.0,6.3,1.0,-1.8,-2.8,1.7
1, 11,1700.0,7.0,1.6,45.0,0.0,314.0,,0.0,10.9,1.0,0.2,-3.3,1.6
1, 11,1700.0,10.0,1.6,30.0,0.0,332.0,0.0,0.0,,1.0,3.4,,1.6
1, 11,1700.0,13.0,1.7,24.0,0.0,341.0,,0.0,,1.0,6.3,,1.7
1, 11,1700.0,16.0,2.7,31.0,0.0,333.0,0.0,0.0,,1.0,3.6,,2.7
1, 11,1700.0,19.0,1.6,39.0,0.0,307.0,,0.0,,1.0,0.7,,1.6
1, 11,1700.0,22.0,1.0,49.0,0.0,16.0,0.0,0.0,,1.0,-0.5,,1.0
1, 11,1700.0,25.0,1.0,56.0,0.0,15.0,,0.0,,1.0,-1.5,,1.0
1, 11,1700.0,28.0,1.0,59.0,0.0,15.0,0.0,0.0,,1.0,-2.7,,1.0
1, 11,1700.0,31.0,0.9,52.0,0.0,302.0,,10.0,,2.0,-0.4,,0.9
1, 11,1700.0,34.0,3.2,25.0,0.0,273.0,0.0,10.0,,2.0,7.3,,3.2
1, 11,1700.0,37.0,0.6,20.0,0.0,269.0,,10.0,,2.0,10.6,,0.6
1, 11,1700.0,40.0,1.7,29.0,0.0,317.0,0.0,10.0,,2.0,7.6,,1.7
1, 11,1700.0,43.0,1.7,37.0,0.0,289.0,,10.0,,2.0,4.9,,1.7
1, 11,1700.0,46.0,1.0,41.0,0.0,286.0,0.0,10.0,,2.0,2.7,,1.0
1, 11,2000.0,4.0,1.6,45.0,0.0,313.0,,0.0,7.2,1.0,0.2,-2.0,1.6
1, 11,2000.0,7.0,2.0,29.0,0.0,355.0,0.0,0.0,10.8,1.0,5.0,0.5,2.0
1, 11,2000.0,10.0,2.7,24.0,0.0,17.0,,0.0,12.6,1.0,6.9,,2.7
1, 11,2000.0,13.0,3.4,31.0,0.0,12.0,0.0,0.0,,1.0,4.5,,3.4
1, 11,2000.0,16.0,1.9,40.0,0.0,336.0,,1.0,,1.0,2.1,,1.9
1, 11,2000.0,19.0,1.0,50.0,0.0,311.0,0.0,1.0,,1.0,0.2,,1.0
1, 11,2000.0,22.0,0.9,56.0,0.0,314.0,,1.0,,1.0,-0.9,,0.9
1, 11,2000.0,25.0,0.9,60.0,0.0,311.0,0.0,1.0,,1.0,-1.1,,0.9
1, 11,2000.0,28.0,1.0,51.0,0.0,306.0,,10.0,,2.0,1.6,,1.0
1, 11,2000.0,31.0,0.9,27.0,0.0,243.0,0.0,10.0,,2.0,8.3,,0.9
1, 11,2000.0,34.0,0.8,22.0,0.0,235.0,,10.0,,2.0,9.9,,0.8
1, 11,2000.0,37.0,1.7,27.0,0.0,275.0,0.0,10.0,,2.0,7.7,,1.7
1, 11,2000.0,40.0,1.7,36.0,0.0,291.0,,10.0,,2.0,4.7,,1.7
1, 11,2000.0,43.0,0.9,46.0,0.0,293.0,0.0,10.0,,2.0,2.6,,0.9
1, 11,2000.0,46.0,0.9,51.0,0.0,288.0,,20.0,,3.0,1.6,,0.9
1, 11,2000.0,49.0,1.0,52.0,0.0,281.0,0.0,20.0,,3.0,1.5,,1.0
1, 11,2000.0,52.0,1.0,47.0,0.0,267.0,,20.0,,3.0,3.8,,1.0
1, 11,2000.0,55.0,2.6,32.0,0.0,282.0,0.0,20.0,,3.0,9.0,,2.6
1, 11,2000.0,58.0,2.0,25.0,0.0,304.0,,13.0,,3.0,11.6,,2.0
1, 11,2000.0,61.0,1.6,34.0,0.0,307.0,0.0,13.0,,2.0,8.4,,1.6
1, 11,2000.0,64.0,1.0,43.0,0.0,305.0,,13.0,,2.0,5.7,,1.0
1, 11,2000.0,67.0,1.0,49.0,0.0,315.0,0.0,13.0,,2.0,3.1,,1.0
1, 11,2300.0,4.0,2.9,29.0,0.0,355.0,0.0,0.0,7.2,1.0,5.0,-2.0,2.9
1, 11,2300.0,7.0,3.3,24.0,0.0,16.0,,0.0,10.8,1.0,6.9,0.5,3.3
1, 11,2300.0,10.0,3.4,31.0,0.0,12.0,0.0,0.0,12.6,1.0,4.5,,3.4
1, 11,2300.0,13.0,1.9,40.0,0.0,336.0,,0.0,,1.0,2.1,,1.9
1, 11,2300.0,16.0,1.0,50.0,0.0,311.0,0.0,0.0,,1.0,0.2,,1.0
1, 11,2300.0,19.0,0.9,56.0,0.0,314.0,,1.0,,1.0,-0.9,,0.9
1, 11,2300.0,22.0,0.9,60.0,0.0,311.0,0.0,1.0,,1.0,-1.1,,0.9
1, 11,2300.0,25.0,1.0,51.0,0.0,306.0,,10.0,,2.0,1.6,,1.0
1, 11,2300.0,28.0,0.9,27.0,0.0,243.0,0.0,10.0,,2.0,8.3,,0.9
1, 11,2300.0,31.0,0.8,22.0,0.0,235.0,,10.0,,2.0,9.9,,0.8
1, 11,2300.0,34.0,1.7,27.0,0.0,275.0,0.0,10.0,,2.0,7.7,,1.7
1, 11,2300.0,37.0,1.7,36.0,0.0,291.0,,10.0,,2.0,4.7,,1.7
1, 11,2300.0,40.0,0.9,46.0,0.0,293.0,0.0,10.0,,2.0,2.6,,0.9
1, 11,2300.0,43.0,0.9,51.0,0.0,288.0,,20.0,,3.0,1.6,,0.9
1, 11,2300.0,46.0,1.0,52.0,0.0,281.0,0.0,20.0,,3.0,1.5,,1.0
1, 11,2300.0,49.0,1.0,47.0,0.0,267.0,,20.0,,3.0,3.8,,1.0
1, 11,2300.0,52.0,2.6,32.0,0.0,282.0,0.0,20.0,,3.0,9.0,,2.6
1, 11,2300.0,55.0,2.0,25.0,0.0,304.0,,13.0,,3.0,11.6,,2.0
1, 11,2300.0,58.0,1.6,34.0,0.0,307.0,0.0,13.0,,2.0,8.4,,1.6
1, 11,2300.0,61.0,1.0,43.0,0.0,305.0,,13.0,,2.0,5.7,,1.0
1, 11,2300.0,64.0,1.0,49.0,0.0,315.0,0.0,13.0,,2.0,3.1,,1.0
1, 12,200.0,4.0,3.3,24.0,0.0,16.0,,0.0,7.2,1.0,6.9,-2.0,3.3
1, 12,200.0,7.0,3.4,31.0,0.0,12.0,0.0,0.0,10.8,1.0,4.5,0.5,3.4
1, 12,200.0,10.0,1.9,40.0,0.0,336.0,,0.0,12.6,1.0,2.1,,1.9
1, 12,200.0,13.0,1.0,50.0,0.0,311.0,0.0,0.0,,1.0,0.2,,1.0
1, 12,200.0,16.0,0.9,56.0,0.0,314.0,,1.0,,1.0,-0.9,,0.9
1, 12,200.0,19.0,0.9,60.0,0.0,311.0,0.0,1.0,,1.0,-1.1,,0.9
1, 12,200.0,22.0,1.0,51.0,0.0,306.0,,10.0,,2.0,1.6,,1.0
1, 12,200.0,25.0,0.9,27.0,0.0,243.0,0.0,10.0,,2.0,8.3,,0.9
1, 12,200.0,28.0,0.8,22.0,0.0,235.0,,10.0,,2.0,9.9,,0.8
1, 12,200.0,31.0,1.7,27.0,0.0,275.0,0.0,10.0,,2.0,7.7,,1.7
1, 12,200.0,34.0,1.7,36.0,0.0,291.0,,10.0,,2.0,4.7,,1.7
1, 12,200.0,37.0,0.9,46.0,0.0,293.0,0.0,10.0,,2.0,2.6,,0.9
1, 12,200.0,40.0,0.9,51.0,0.0,288.0,,20.0,,3.0,1.6,,0.9
1, 12,200.0,43.0,1.0,52.0,0.0,281.0,0.0,20.0,,3.0,1.5,,1.0
1, 12,200.0,46.0,1.0,47.0,0.0,267.0,,20.0,,3.0,3.8,,1.0
1, 12,200.0,49.0,2.6,32.0,0.0,282.0,0.0,20.0,,3.0,9.0,,2.6
1, 12,200.0,52.0,2.0,25.0,0.0,304.0,,13.0,,3.0,11.6,,2.0
1, 12,200.0,55.0,1.6,34.0,0.0,307.0,0.0,13.0,,2.0,8.4,,1.6
1, 12,200.0,58.0,1.0,43.0,0.0,305.0,,13.0,,2.0,5.7,,1.0
1, 12,200.0,61.0,1.0,49.0,0.0,315.0,0.0,13.0,,2.0,3.1,,1.0
1, 12,500.0,4.0,3.4,31.0,0.0,12.0,0.0,0.0,10.8,1.0,4.5,-2.0,3.4
1, 12,500.0,7.0,1.9,40.0,0.0,336.0,,0.0,12.6,1.0,2.1,0.5,1.9
1, 12,500.0,10.0,1.0,50.0,0.0,311.0,0.0,0.0,,1.0,0.2,,1.0
1, 12,500.0,13.0,0.9,56.0,0.0,314.0,,1.0,,1.0,-0.9,,0.9
1, 12,500.0,16.0,0.9,60.0,0.0,311.0,0.0,1.0,,1.0,-1.1,,0.9
1, 12,500.0,19.0,1.0,51.0,0.0,306.0,,10.0,,2.0,1.6,,1.0
1, 12,500.0,22.0,0.9,27.0,0.0,243.0,0.0,10.0,,2.0,8.3,,0.9
1, 12,500.0,25.0,0.8,22.0,0.0,235.0,,10.0,,2.0,9.9,,0.8
1, 12,500.0,28.0,1.7,27.0,0.0,275.0,0.0,10.0,,2.0,7.7,,1.7
1, 12,500.0,31.0,1.7,36.0,0.0,291.0,,10.0,,2.0,4.7,,1.7
1, 12,500.0,34.0,0.9,46.0,0.0,293.0,0.0,10.0,,2.0,2.6,,0.9
1, 12,500.0,37.0,0.9,51.0,0.0,288.0,,20.0,,3.0,1.6,,0.9
1, 12,500.0,40.0,1.0,52.0,0.0,281.0,0.0,20.0,,3.0,1.5,,1.0
1, 12,500.0,43.0,1.0,47.0,0.0,267.0,,20.0,,3.0,3.8,,1.0
1, 12,500.0,46.0,2.7,32.0,0.0,282.0,0.0,20.0,,3.0,9.0,,2.7
1, 12,500.0,49.0,2.0,25.0,0.0,304.0,,13.0,,3.0,11.6,,2.0
1, 12,500.0,52.0,1.6,34.0,0.0,307.0,0.0,13.0,,2.0,8.4,,1.6
1, 12,500.0,55.0,1.0,43.0,0.0,305.0,,13.0,,2.0,5.7,,1.0
1, 12,500.0,58.0,1.0,49.0,0.0,315.0,0.0,13.0,,2.0,3.1,,1.0
1, 12,800.0,4.0,1.8,40.0,0.0,337.0,,0.0,10.9,1.0,1.8,-2.2,1.8
1, 12,800.0,7.0,0.9,49.0,0.0,311.0,0.0,0.0,12.2,1.0,-0.1,0.7,0.9
1, 12,800.0,10.0,1.0,56.0,0.0,314.0,,10.0,,2.0,-1.2,,1.0
1, 12,800.0,13.0,0.9,59.0,0.0,313.0,0.0,10.0,,2.0,-1.3,,0.9
1, 12,800.0,16.0,0.9,51.0,0.0,305.0,,10.0,,2.0,1.6,,0.9
1, 12,800.0,19.0,0.9,27.0,0.0,243.0,0.0,10.0,,2.0,8.3,,0.9
1, 12,800.0,22.0,0.8,22.0,0.0,233.0,,10.0,,2.0,10.1,,0.8
1, 12,800.0,25.0,1.6,27.0,0.0,274.0,0.0,10.0,,2.0,7.6,,1.6
1, 12,800.0,28.0,1.6,36.0,0.0,293.0,,10.0,,2.0,4.7,,1.6
1, 12,800.0,31.0,0.9,46.0,0.0,292.0,0.0,10.0,,2.0,2.7,,0.9
1, 12,800.0,34.0,1.0,51.0,0.0,286.0,,20.0,,3.0,1.7,,1.0
1, 12,800.0,37.0,0.9,52.0,0.0,281.0,0.0,20.0,,3.0,1.6,,0.9
1, 12,800.0,40.0,1.0,47.0,0.0,269.0,,20.0,,3.0,3.7,,1.0
1, 12,800.0,43.0,2.6,32.0,0.0,283.0,0.0,20.0,,3.0,9.1,,2.6
1, 12,800.0,46.0,2.0,25.0,0.0,304.0,,20.0,,3.0,11.2,,2.0
1, 12,800.0,49.0,1.7,34.0,0.0,306.0,0.0,20.0,,3.0,8.4,,1.7
1, 12,800.0,52.0,1.0,44.0,0.0,305.0,,20.0,,3.0,5.8,,1.0
1, 12,800.0,55.0,1.0,48.0,0.0,314.0,0.0,20.0,,3.0,3.2,,1.0
1, 12,1100.0,4.0,0.9,49.0,0.0,311.0,0.0,0.0,10.9,1.0,-0.1,-2.2,0.9
1, 12,1100.0,7.0,1.0,56.0,0.0,314.0,,10.0,12.2,2.0,-1.2,0.7,1.0
1, 12,1100.0,10.0,0.9,59.0,0.0,313.0,0.0,10.0,,2.0,-1.3,,0.9
1, 12,1100.0,13.0,0.9,51.0,0.0,305.0,,10.0,,2.0,1.6,,0.9
1, 12,1100.0,16.0,0.9,27.0,0.0,243.0,0.0,10.0,,2.0,8.3,,0.9
1, 12,1100.0,19.0,0.8,22.0,0.0,233.0,,10.0,,2.0,10.1,,0.8
1, 12,1100.0,22.0,1.6,27.0,0.0,274.0,0.0,10.0,,2.0,7.6,,1.6
1, 12,1100.0,25.0,1.6,36.0,0.0,293.0,,10.0,,2.0,4.7,,1.6
1, 12,1100.0,28.0,0.9,46.0,0.0,292.0,0.0,10.0,,2.0,2.7,,0.9
1, 12,1100.0,31.0,1.0,51.0,0.0,286.0,,20.0,,3.0,1.7,,1.0
1, 12,1100.0,34.0,0.9,52.0,0.0,281.0,0.0,20.0,,3.0,1.6,,0.9
1, 12,1100.0,37.0,1.0,47.0,0.0,269.0,,20.0,,3.0,3.7,,1.0
1, 12,1100.0,40.0,2.6,32.0,0.0,283.0,0.0,20.0,,3.0,9.1,,2.6
1, 12,1100.0,43.0,2.0,25.0,0.0,304.0,,20.0,,3.0,11.2,,2.0
1, 12,1100.0,46.0,1.7,34.0,0.0,306.0,0.0,20.0,,3.0,8.4,,1.7
1, 12,1100.0,49.0,1.0,44.0,0.0,305.0,,20.0,,3.0,5.8,,1.0
1, 12,1100.0,52.0,1.0,48.0,0.0,314.0,0.0,20.0,,3.0,3.2,,1.0
1, 12,1400.0,4.0,0.7,67.0,0.0,335.0,,10.0,10.9,2.0,-1.1,-2.2,0.7
1, 12,1400.0,7.0,0.9,67.0,0.0,322.0,0.0,10.0,12.2,2.0,-1.3,0.7,0.9
1, 12,1400.0,10.0,0.9,51.0,0.0,319.0,,10.0,,2.0,1.6,,0.9
1, 12,1400.0,13.0,1.0,27.0,0.0,241.0,0.0,10.0,,2.0,8.3,,1.0
1, 12,1400.0,16.0,0.8,22.0,0.0,233.0,,10.0,,2.0,10.1,,0.8
1, 12,1400.0,19.0,1.6,27.0,0.0,274.0,0.0,20.0,,3.0,7.6,,1.6
1, 12,1400.0,22.0,1.6,36.0,0.0,293.0,,20.0,,3.0,4.7,,1.6
1, 12,1400.0,25.0,0.9,46.0,0.0,292.0,0.0,20.0,,3.0,2.7,,0.9
1, 12,1400.0,28.0,1.0,51.0,0.0,286.0,,20.0,,3.0,1.7,,1.0
1, 12,1400.0,31.0,0.9,52.0,0.0,281.0,0.0,20.0,,3.0,1.6,,0.9
1, 12,1400.0,34.0,1.0,47.0,0.0,269.0,,20.0,,3.0,3.7,,1.0
1, 12,1400.0,37.0,2.6,32.0,0.0,283.0,0.0,20.0,,3.0,9.1,,2.6
1, 12,1400.0,40.0,2.0,25.0,0.0,304.0,,20.0,,3.0,11.2,,2.0
1, 12,1400.0,43.0,1.7,34.0,0.0,306.0,0.0,20.0,,3.0,8.4,,1.7
1, 12,1400.0,46.0,1.0,44.0,0.0,305.0,,20.0,,3.0,5.8,,1.0
1, 12,1400.0,49.0,1.0,48.0,0.0,314.0,0.0,20.0,,3.0,3.2,,1.0
1, 12,1700.0,4.0,0.9,66.0,0.0,322.0,0.0,10.0,10.9,2.0,-1.2,-2.2,0.9
1, 12,1700.0,7.0,0.9,51.0,0.0,319.0,,10.0,12.2,2.0,1.6,0.7,0.9
1, 12,1700.0,10.0,1.0,27.0,0.0,241.0,0.0,10.0,,2.0,8.3,,1.0
1, 12,1700.0,13.0,0.8,22.0,0.0,233.0,,10.0,,2.0,10.1,,0.8
1, 12,1700.0,16.0,1.6,27.0,0.0,274.0,0.0,20.0,,3.0,7.6,,1.6
1, 12,1700.0,19.0,1.6,36.0,0.0,293.0,,20.0,,3.0,4.7,,1.6
1, 12,1700.0,22.0,0.9,46.0,0.0,292.0,0.0,20.0,,3.0,2.7,,0.9
1, 12,1700.0,25.0,1.0,51.0,0.0,286.0,,20.0,,3.0,1.7,,1.0
1, 12,1700.0,28.0,0.9,52.0,0.0,281.0,0.0,20.0,,3.0,1.6,,0.9
