month, format: day,hour,forecast,풍속,하늘상태,6시간적설,풍향,습도,6시간강수량,강수형태,일최저기온,3시간기온,강수확률,일최고기온
3, 11,2300.0,4.0,7.7,4.0,0.0,320.0,70.0,0.0,0.0,0.0,7.0,30.0,8.0
3, 11,2300.0,7.0,9.7,2.0,,297.0,55.0,,0.0,-2.0,5.0,10.0,8.0
3, 11,2300.0,10.0,11.2,1.0,0.0,301.0,50.0,0.0,0.0,,2.0,0.0,11.0
3, 11,2300.0,13.0,11.3,1.0,,310.0,55.0,,0.0,,1.0,0.0,
3, 11,2300.0,16.0,10.1,2.0,0.0,302.0,50.0,0.0,0.0,,1.0,10.0,
3, 11,2300.0,19.0,9.5,2.0,,288.0,60.0,,0.0,,1.0,10.0,
3, 11,2300.0,22.0,12.5,3.0,0.0,274.0,65.0,0.0,0.0,,1.0,20.0,
3, 11,2300.0,25.0,13.4,3.0,,306.0,60.0,,0.0,,5.0,20.0,
3, 11,2300.0,28.0,10.9,1.0,0.0,304.0,35.0,0.0,0.0,,7.0,0.0,
3, 11,2300.0,31.0,12.0,1.0,,293.0,35.0,,0.0,,6.0,0.0,
3, 11,2300.0,34.0,11.2,1.0,0.0,292.0,50.0,0.0,0.0,,2.0,0.0,
3, 11,2300.0,37.0,9.2,1.0,,293.0,70.0,,0.0,,0.0,0.0,
3, 11,2300.0,40.0,8.3,1.0,0.0,286.0,70.0,0.0,0.0,,0.0,0.0,
3, 11,2300.0,43.0,6.9,1.0,,290.0,80.0,,0.0,,-1.0,0.0,
3, 11,2300.0,46.0,6.2,1.0,0.0,273.0,90.0,0.0,0.0,,-2.0,0.0,
3, 11,2300.0,49.0,3.3,1.0,,235.0,75.0,,0.0,,3.0,0.0,
3, 11,2300.0,52.0,4.1,1.0,0.0,238.0,35.0,0.0,0.0,,9.0,0.0,
3, 11,2300.0,55.0,4.1,1.0,,229.0,35.0,,0.0,,10.0,0.0,
3, 11,2300.0,58.0,6.5,2.0,0.0,199.0,55.0,0.0,0.0,,8.0,10.0,
3, 11,2300.0,61.0,8.9,3.0,,210.0,75.0,,0.0,,6.0,20.0,
3, 11,2300.0,64.0,9.1,3.0,0.0,266.0,85.0,0.0,0.0,,6.0,20.0,
3, 12,200.0,4.0,9.7,2.0,,297.0,55.0,,0.0,0.0,5.0,10.0,8.0
3, 12,200.0,7.0,11.2,1.0,0.0,301.0,50.0,0.0,0.0,-2.0,2.0,0.0,8.0
3, 12,200.0,10.0,11.3,1.0,,310.0,55.0,,0.0,,1.0,0.0,11.0
3, 12,200.0,13.0,10.1,2.0,0.0,302.0,50.0,0.0,0.0,,1.0,10.0,
3, 12,200.0,16.0,9.5,2.0,,288.0,60.0,,0.0,,1.0,10.0,
3, 12,200.0,19.0,12.5,3.0,0.0,274.0,65.0,0.0,0.0,,1.0,20.0,
3, 12,200.0,22.0,13.4,3.0,,306.0,60.0,,0.0,,5.0,20.0,
3, 12,200.0,25.0,10.9,1.0,0.0,304.0,35.0,0.0,0.0,,7.0,0.0,
3, 12,200.0,28.0,12.0,1.0,,293.0,35.0,,0.0,,6.0,0.0,
3, 12,200.0,31.0,11.2,1.0,0.0,292.0,50.0,0.0,0.0,,2.0,0.0,
3, 12,200.0,34.0,9.2,1.0,,293.0,70.0,,0.0,,0.0,0.0,
3, 12,200.0,37.0,8.3,1.0,0.0,286.0,70.0,0.0,0.0,,0.0,0.0,
3, 12,200.0,40.0,6.9,1.0,,290.0,80.0,,0.0,,-1.0,0.0,
3, 12,200.0,43.0,6.2,1.0,0.0,273.0,90.0,0.0,0.0,,-2.0,0.0,
3, 12,200.0,46.0,3.3,1.0,,235.0,75.0,,0.0,,3.0,0.0,
3, 12,200.0,49.0,4.1,1.0,0.0,238.0,35.0,0.0,0.0,,9.0,0.0,
3, 12,200.0,52.0,4.1,1.0,,229.0,35.0,,0.0,,10.0,0.0,
3, 12,200.0,55.0,6.5,2.0,0.0,199.0,55.0,0.0,0.0,,8.0,10.0,
3, 12,200.0,58.0,8.9,3.0,,210.0,75.0,,0.0,,6.0,20.0,
3, 12,200.0,61.0,9.1,3.0,0.0,266.0,85.0,0.0,0.0,,6.0,20.0,
3, 12,500.0,4.0,11.2,1.0,0.0,301.0,50.0,0.0,0.0,0.0,2.0,0.0,8.0
3, 12,500.0,7.0,11.3,1.0,,310.0,55.0,,0.0,-2.0,1.0,0.0,11.0
3, 12,500.0,10.0,10.1,2.0,0.0,302.0,50.0,0.0,0.0,,1.0,10.0,
3, 12,500.0,13.0,9.5,2.0,,288.0,60.0,,0.0,,1.0,10.0,
3, 12,500.0,16.0,12.5,3.0,0.0,274.0,65.0,0.0,0.0,,1.0,20.0,
3, 12,500.0,19.0,13.4,3.0,,306.0,60.0,,0.0,,5.0,20.0,
3, 12,500.0,22.0,10.9,1.0,0.0,304.0,35.0,0.0,0.0,,7.0,0.0,
3, 12,500.0,25.0,12.0,1.0,,293.0,35.0,,0.0,,6.0,0.0,
3, 12,500.0,28.0,11.2,1.0,0.0,292.0,50.0,0.0,0.0,,2.0,0.0,
3, 12,500.0,31.0,9.2,1.0,,293.0,70.0,,0.0,,0.0,0.0,
3, 12,500.0,34.0,8.3,1.0,0.0,286.0,70.0,0.0,0.0,,0.0,0.0,
3, 12,500.0,37.0,6.9,1.0,,290.0,80.0,,0.0,,-1.0,0.0,
3, 12,500.0,40.0,6.2,1.0,0.0,273.0,90.0,0.0,0.0,,-2.0,0.0,
3, 12,500.0,43.0,3.3,1.0,,235.0,75.0,,0.0,,3.0,0.0,
3, 12,500.0,46.0,4.1,1.0,0.0,238.0,35.0,0.0,0.0,,9.0,0.0,
3, 12,500.0,49.0,4.1,1.0,,229.0,35.0,,0.0,,10.0,0.0,
3, 12,500.0,52.0,6.5,2.0,0.0,199.0,55.0,0.0,0.0,,8.0,10.0,
3, 12,500.0,55.0,8.9,3.0,,210.0,75.0,,0.0,,6.0,20.0,
3, 12,500.0,58.0,9.1,3.0,0.0,266.0,85.0,0.0,0.0,,6.0,20.0,
3, 12,800.0,4.0,11.8,1.0,,305.0,55.0,,0.0,0.0,1.0,0.0,8.0
3, 12,800.0,7.0,10.0,2.0,0.0,302.0,50.0,0.0,0.0,-2.0,1.0,10.0,12.0
3, 12,800.0,10.0,7.9,2.0,,296.0,65.0,,0.0,,0.0,10.0,
3, 12,800.0,13.0,11.6,3.0,0.0,276.0,70.0,0.0,0.0,,1.0,20.0,
3, 12,800.0,16.0,11.2,3.0,,307.0,55.0,,0.0,,5.0,20.0,
3, 12,800.0,19.0,10.3,1.0,0.0,300.0,35.0,0.0,0.0,,7.0,0.0,
3, 12,800.0,22.0,11.4,1.0,,292.0,35.0,,0.0,,7.0,0.0,
3, 12,800.0,25.0,10.5,1.0,0.0,291.0,50.0,0.0,0.0,,3.0,0.0,
3, 12,800.0,28.0,9.5,1.0,,295.0,65.0,,0.0,,1.0,0.0,
3, 12,800.0,31.0,7.9,1.0,0.0,289.0,75.0,0.0,0.0,,0.0,0.0,
3, 12,800.0,34.0,6.0,1.0,,286.0,90.0,,0.0,,-1.0,0.0,
3, 12,800.0,37.0,4.4,1.0,0.0,274.0,95.0,0.0,0.0,,-2.0,0.0,
3, 12,800.0,40.0,3.3,1.0,,254.0,70.0,,0.0,,3.0,0.0,
3, 12,800.0,43.0,3.6,1.0,0.0,259.0,45.0,0.0,0.0,,10.0,0.0,
3, 12,800.0,46.0,3.8,2.0,,275.0,40.0,,0.0,,11.0,10.0,
3, 12,800.0,49.0,1.9,4.0,0.0,215.0,55.0,0.0,0.0,,8.0,30.0,
3, 12,800.0,52.0,3.5,4.0,,149.0,85.0,,0.0,,6.0,30.0,
3, 12,800.0,55.0,8.8,4.0,0.0,214.0,90.0,5.0,1.0,,5.0,60.0,
3, 12,1100.0,4.0,10.0,2.0,0.0,302.0,50.0,0.0,0.0,0.0,1.0,10.0,8.0
3, 12,1100.0,7.0,7.9,2.0,,296.0,65.0,,0.0,-2.0,0.0,10.0,12.0
3, 12,1100.0,10.0,11.6,3.0,0.0,276.0,70.0,0.0,0.0,,1.0,20.0,
3, 12,1100.0,13.0,11.2,3.0,,307.0,55.0,,0.0,,5.0,20.0,
3, 12,1100.0,16.0,10.3,1.0,0.0,300.0,35.0,0.0,0.0,,7.0,0.0,
3, 12,1100.0,19.0,11.4,1.0,,292.0,35.0,,0.0,,7.0,0.0,
3, 12,1100.0,22.0,10.5,1.0,0.0,291.0,50.0,0.0,0.0,,3.0,0.0,
3, 12,1100.0,25.0,9.5,1.0,,295.0,65.0,,0.0,,1.0,0.0,
3, 12,1100.0,28.0,7.9,1.0,0.0,289.0,75.0,0.0,0.0,,0.0,0.0,
3, 12,1100.0,31.0,6.0,1.0,,286.0,90.0,,0.0,,-1.0,0.0,
3, 12,1100.0,34.0,4.4,1.0,0.0,274.0,95.0,0.0,0.0,,-2.0,0.0,
3, 12,1100.0,37.0,3.3,1.0,,254.0,70.0,,0.0,,3.0,0.0,
3, 12,1100.0,40.0,3.6,1.0,0.0,259.0,45.0,0.0,0.0,,10.0,0.0,
3, 12,1100.0,43.0,3.8,2.0,,275.0,40.0,,0.0,,11.0,10.0,
3, 12,1100.0,46.0,1.9,4.0,0.0,215.0,55.0,0.0,0.0,,8.0,30.0,
3, 12,1100.0,49.0,3.5,4.0,,149.0,85.0,,0.0,,6.0,30.0,
3, 12,1100.0,52.0,8.8,4.0,0.0,214.0,90.0,5.0,1.0,,5.0,60.0,
3, 12,1400.0,4.0,7.9,2.0,,296.0,65.0,,0.0,0.0,0.0,10.0,8.0
3, 12,1400.0,7.0,11.6,3.0,0.0,276.0,70.0,0.0,0.0,-2.0,1.0,20.0,12.0
3, 12,1400.0,10.0,11.2,3.0,,307.0,55.0,,0.0,,5.0,20.0,
3, 12,1400.0,13.0,10.3,1.0,0.0,300.0,35.0,0.0,0.0,,7.0,0.0,
3, 12,1400.0,16.0,11.4,1.0,,292.0,35.0,,0.0,,7.0,0.0,
