month, format: day,hour,forecast,강수확률,3시간기온,하늘상태,6시간적설,습도,일최저기온,풍향,강수형태,일최고기온,풍속,6시간강수량
7, 3,1700.0,4.0,90.0,20.9,4.0,0.0,90.0,20.9,42.0,1.0,25.0,5.3,40.0
7, 3,1700.0,7.0,80.0,23.0,4.0,,85.0,21.700001,346.0,1.0,25.1,5.4,
7, 3,1700.0,10.0,71.0,24.9,4.0,0.0,75.0,,8.0,1.0,,6.5,5.0
7, 3,1700.0,13.0,61.0,25.0,4.0,,70.0,,359.0,1.0,,10.0,
7, 3,1700.0,16.0,61.0,23.700001,4.0,0.0,76.0,,3.0,1.0,,9.9,1.0
7, 3,1700.0,19.0,70.0,23.0,4.0,,90.0,,20.0,1.0,,10.1,
7, 3,1700.0,22.0,70.0,21.9,4.0,0.0,90.0,,66.0,1.0,,9.4,5.0
7, 3,1700.0,25.0,80.0,21.700001,4.0,,90.0,,157.0,1.0,,9.1,
7, 3,1700.0,28.0,81.0,21.700001,4.0,0.0,90.0,,190.0,1.0,,9.2,10.0
7, 3,1700.0,31.0,72.0,22.9,4.0,,90.0,,185.0,1.0,,9.3,
7, 3,1700.0,34.0,72.0,23.5,4.0,0.0,80.0,,180.0,1.0,,9.3,5.0
7, 3,1700.0,37.0,72.0,24.4,4.0,,75.0,,197.0,1.0,,9.2,
7, 3,1700.0,40.0,61.0,24.1,4.0,0.0,85.0,,162.0,1.0,,9.3,5.0
7, 3,1700.0,43.0,61.0,22.799999,4.0,,90.0,,127.0,1.0,,7.2,
7, 3,1700.0,46.0,61.0,21.6,4.0,0.0,90.0,,31.0,1.0,,5.4,5.0
7, 3,2000.0,4.0,80.0,23.0,4.0,,85.0,21.0,345.0,1.0,24.9,5.5,
7, 3,2000.0,7.0,90.0,24.9,4.0,0.0,76.0,21.0,7.0,1.0,24.9,6.4,20.0
7, 3,2000.0,10.0,90.0,24.6,4.0,,70.0,,358.0,1.0,24.799999,10.1,
7, 3,2000.0,13.0,79.0,23.700001,4.0,0.0,75.0,,2.0,1.0,,10.0,10.0
7, 3,2000.0,16.0,69.0,22.4,4.0,,90.0,,19.0,1.0,,10.1,
7, 3,2000.0,19.0,69.0,22.4,4.0,0.0,90.0,,66.0,1.0,,9.7,5.0
7, 3,2000.0,22.0,90.0,22.1,4.0,,90.0,,155.0,1.0,,9.3,
7, 3,2000.0,25.0,91.0,22.0,4.0,0.0,90.0,,189.0,1.0,,9.2,20.0
7, 3,2000.0,28.0,71.0,23.299999,4.0,,90.0,,184.0,1.0,,9.6,
7, 3,2000.0,31.0,71.0,24.1,4.0,0.0,80.0,,179.0,1.0,,9.8,5.0
7, 3,2000.0,34.0,71.0,24.1,4.0,,75.0,,196.0,1.0,,9.9,
7, 3,2000.0,37.0,71.0,23.9,4.0,0.0,85.0,,161.0,1.0,,9.6,5.0
7, 3,2000.0,40.0,70.0,22.4,4.0,,90.0,,125.0,1.0,,7.5,
7, 3,2000.0,43.0,70.0,21.799999,4.0,0.0,90.0,,33.0,1.0,,5.5,10.0
7, 3,2000.0,46.0,80.0,22.1,4.0,,93.0,,73.0,1.0,,9.9,
7, 3,2000.0,49.0,80.0,21.799999,4.0,0.0,96.0,,67.0,1.0,,10.3,20.0
7, 3,2000.0,52.0,70.0,22.4,4.0,,90.0,,17.0,1.0,,10.1,
7, 3,2000.0,55.0,70.0,23.4,4.0,0.0,86.0,,91.0,1.0,,9.9,20.0
7, 3,2000.0,58.0,70.0,24.0,4.0,,83.0,,115.0,1.0,,10.0,
7, 3,2000.0,61.0,70.0,23.799999,4.0,0.0,85.0,,125.0,1.0,,7.7,20.0
7, 3,2000.0,64.0,69.0,22.799999,4.0,,92.0,,154.0,1.0,,5.3,
7, 3,2000.0,67.0,69.0,22.1,4.0,0.0,93.0,,116.0,1.0,,5.5,20.0
7, 3,2300.0,4.0,90.0,24.9,4.0,0.0,76.0,21.0,7.0,1.0,24.9,6.4,20.0
7, 3,2300.0,7.0,90.0,24.6,4.0,,70.0,21.0,358.0,1.0,24.9,10.1,
7, 3,2300.0,10.0,79.0,23.700001,4.0,0.0,75.0,,2.0,1.0,24.799999,10.0,10.0
7, 3,2300.0,13.0,69.0,22.4,4.0,,90.0,,19.0,1.0,,10.1,
7, 3,2300.0,16.0,69.0,22.4,4.0,0.0,90.0,,66.0,1.0,,9.7,5.0
7, 3,2300.0,19.0,90.0,22.1,4.0,,90.0,,155.0,1.0,,9.3,
7, 3,2300.0,22.0,91.0,22.0,4.0,0.0,90.0,,189.0,1.0,,9.2,20.0
7, 3,2300.0,25.0,71.0,23.299999,4.0,,90.0,,184.0,1.0,,9.6,
7, 3,2300.0,28.0,71.0,24.1,4.0,0.0,80.0,,179.0,1.0,,9.8,5.0
7, 3,2300.0,31.0,71.0,24.1,4.0,,75.0,,196.0,1.0,,9.9,
7, 3,2300.0,34.0,71.0,23.9,4.0,0.0,85.0,,161.0,1.0,,9.6,5.0
7, 3,2300.0,37.0,70.0,22.4,4.0,,90.0,,125.0,1.0,,7.5,
7, 3,2300.0,40.0,70.0,21.799999,4.0,0.0,90.0,,33.0,1.0,,5.5,10.0
7, 3,2300.0,43.0,80.0,22.1,4.0,,93.0,,73.0,1.0,,9.9,
7, 3,2300.0,46.0,80.0,21.799999,4.0,0.0,96.0,,67.0,1.0,,10.3,20.0
7, 3,2300.0,49.0,70.0,22.4,4.0,,90.0,,17.0,1.0,,10.1,
7, 3,2300.0,52.0,70.0,23.4,4.0,0.0,86.0,,91.0,1.0,,9.9,20.0
7, 3,2300.0,55.0,70.0,24.0,4.0,,83.0,,115.0,1.0,,10.0,
7, 3,2300.0,58.0,70.0,23.799999,4.0,0.0,85.0,,125.0,1.0,,7.7,20.0
7, 3,2300.0,61.0,69.0,22.799999,4.0,,92.0,,154.0,1.0,,5.3,
7, 3,2300.0,64.0,69.0,22.1,4.0,0.0,93.0,,116.0,1.0,,5.5,20.0
7, 30,200.0,4.0,21.0,29.9,3.0,,82.0,24.1,250.0,0.0,30.1,2.0,
7, 30,200.0,7.0,20.0,27.700001,3.0,0.0,92.0,22.9,254.0,0.0,30.700001,2.0,0.0
7, 30,200.0,10.0,20.0,26.0,3.0,,96.0,,239.0,0.0,30.6,1.9,
7, 30,200.0,13.0,20.0,25.299999,3.0,0.0,95.0,,220.0,0.0,,1.0,0.0
7, 30,200.0,16.0,20.0,25.200001,3.0,,95.0,,252.0,0.0,,0.7,
7, 30,200.0,19.0,20.0,25.0,3.0,0.0,95.0,,116.0,0.0,,0.8,0.0
7, 30,200.0,22.0,20.0,26.9,3.0,,91.0,,285.0,0.0,,0.8,
7, 30,200.0,25.0,20.0,29.0,3.0,0.0,81.0,,267.0,0.0,,1.0,0.0
7, 30,200.0,28.0,20.0,29.700001,3.0,,81.0,,262.0,0.0,,2.1,
7, 30,200.0,31.0,20.0,27.200001,3.0,0.0,86.0,,284.0,0.0,,2.3,0.0
7, 30,200.0,34.0,20.0,24.6,3.0,,90.0,,323.0,0.0,,2.9,
7, 30,200.0,37.0,20.0,23.799999,3.0,0.0,95.0,,350.0,0.0,,0.9,0.0
7, 30,200.0,40.0,20.0,22.9,3.0,,95.0,,345.0,0.0,,0.1,
7, 30,200.0,43.0,20.0,23.0,3.0,0.0,95.0,,351.0,0.0,,0.4,0.0
7, 30,200.0,46.0,20.0,25.9,3.0,,81.0,,350.0,0.0,,0.3,
7, 30,200.0,49.0,20.0,28.6,3.0,0.0,71.0,,358.0,0.0,,2.3,0.0
7, 30,200.0,52.0,20.0,29.4,3.0,,72.0,,355.0,0.0,,2.9,
7, 30,200.0,55.0,20.0,27.6,3.0,0.0,73.0,,342.0,0.0,,2.6,0.0
7, 30,200.0,58.0,20.0,24.700001,3.0,,85.0,,335.0,0.0,,2.4,
7, 30,200.0,61.0,20.0,23.0,3.0,0.0,90.0,,337.0,0.0,,1.0,0.0
7, 30,500.0,4.0,20.0,27.700001,3.0,0.0,92.0,24.1,254.0,0.0,30.700001,2.0,0.0
7, 30,500.0,7.0,20.0,26.0,3.0,,96.0,22.9,239.0,0.0,30.6,1.9,
7, 30,500.0,10.0,20.0,25.299999,3.0,0.0,95.0,,220.0,0.0,,1.0,0.0
7, 30,500.0,13.0,20.0,25.200001,3.0,,95.0,,252.0,0.0,,0.7,
7, 30,500.0,16.0,20.0,25.0,3.0,0.0,95.0,,116.0,0.0,,0.8,0.0
7, 30,500.0,19.0,20.0,26.9,3.0,,91.0,,285.0,0.0,,0.8,
7, 30,500.0,22.0,20.0,29.0,3.0,0.0,81.0,,267.0,0.0,,1.0,0.0
7, 30,500.0,25.0,20.0,29.700001,3.0,,81.0,,262.0,0.0,,2.1,
7, 30,500.0,28.0,20.0,27.200001,3.0,0.0,86.0,,284.0,0.0,,2.3,0.0
7, 30,500.0,31.0,20.0,24.6,3.0,,90.0,,323.0,0.0,,2.9,
7, 30,500.0,34.0,20.0,23.799999,3.0,0.0,95.0,,350.0,0.0,,0.9,0.0
7, 30,500.0,37.0,20.0,22.9,3.0,,95.0,,358.0,0.0,,1.0,
7, 30,500.0,40.0,20.0,23.0,3.0,0.0,95.0,,356.0,0.0,,1.0,0.0
7, 30,500.0,43.0,20.0,25.9,3.0,,81.0,,356.0,0.0,,1.0,
7, 30,500.0,46.0,20.0,28.6,3.0,0.0,71.0,,358.0,0.0,,2.6,0.0
7, 30,500.0,49.0,20.0,29.4,3.0,,72.0,,355.0,0.0,,3.0,
7, 30,500.0,52.0,20.0,27.6,3.0,0.0,73.0,,342.0,0.0,,2.8,0.0
7, 30,500.0,55.0,20.0,24.700001,3.0,,85.0,,334.0,0.0,,2.0,
7, 30,500.0,58.0,20.0,23.0,3.0,0.0,90.0,,336.0,0.0,,0.9,0.0
7, 30,800.0,4.0,20.0,25.9,3.0,,95.0,24.0,239.0,0.0,30.4,1.8,
7, 30,800.0,7.0,20.0,25.200001,3.0,0.0,95.0,22.9,220.0,0.0,30.6,1.0,0.0
7, 30,800.0,10.0,20.0,25.200001,3.0,,95.0,,251.0,0.0,,0.7,
7, 30,800.0,13.0,20.0,24.9,3.0,0.0,95.0,,116.0,0.0,,0.8,0.0
7, 30,800.0,16.0,20.0,27.0,3.0,,91.0,,284.0,0.0,,0.8,
7, 30,800.0,19.0,20.0,28.5,3.0,0.0,81.0,,267.0,0.0,,1.0,0.0
7, 30,800.0,22.0,20.0,29.200001,3.0,,81.0,,261.0,0.0,,2.1,
7, 30,800.0,25.0,20.0,27.5,3.0,0.0,86.0,,284.0,0.0,,2.3,0.0
7, 30,800.0,28.0,20.0,24.700001,3.0,,90.0,,323.0,0.0,,2.9,
7, 30,800.0,31.0,20.0,23.799999,3.0,0.0,95.0,,349.0,0.0,,0.9,0.0
7, 30,800.0,34.0,20.0,22.9,3.0,,95.0,,358.0,0.0,,1.0,
7, 30,800.0,37.0,20.0,22.9,3.0,0.0,95.0,,357.0,0.0,,1.0,0.0
7, 30,800.0,40.0,20.0,26.0,3.0,,81.0,,357.0,0.0,,0.9,
7, 30,800.0,43.0,20.0,28.9,3.0,0.0,71.0,,359.0,0.0,,2.6,0.0
7, 30,800.0,46.0,20.0,29.6,3.0,,72.0,,356.0,0.0,,3.0,
7, 30,800.0,49.0,20.0,28.0,3.0,0.0,73.0,,342.0,0.0,,2.8,0.0
7, 30,800.0,52.0,20.0,25.0,3.0,,85.0,,333.0,0.0,,2.0,
7, 30,800.0,55.0,20.0,23.0,3.0,0.0,90.0,,336.0,0.0,,0.9,0.0
7, 30,1100.0,4.0,20.0,25.200001,3.0,0.0,95.0,24.0,220.0,0.0,30.4,1.0,0.0
7, 30,1100.0,7.0,20.0,25.200001,3.0,,95.0,22.9,251.0,0.0,30.6,0.7,
7, 30,1100.0,10.0,20.0,24.9,3.0,0.0,95.0,,116.0,0.0,,0.8,0.0
7, 30,1100.0,13.0,20.0,27.0,3.0,,91.0,,284.0,0.0,,0.8,
7, 30,1100.0,16.0,20.0,28.5,3.0,0.0,81.0,,267.0,0.0,,1.0,0.0
7, 30,1100.0,19.0,20.0,29.200001,3.0,,81.0,,261.0,0.0,,2.1,
7, 30,1100.0,22.0,20.0,27.5,3.0,0.0,86.0,,284.0,0.0,,2.3,0.0
7, 30,1100.0,25.0,20.0,24.700001,3.0,,90.0,,323.0,0.0,,2.9,
7, 30,1100.0,28.0,20.0,23.799999,3.0,0.0,95.0,,349.0,0.0,,0.9,0.0
7, 30,1100.0,31.0,20.0,22.9,3.0,,95.0,,358.0,0.0,,1.0,
7, 30,1100.0,34.0,20.0,22.9,3.0,0.0,95.0,,357.0,0.0,,1.0,0.0
7, 30,1100.0,37.0,20.0,26.0,3.0,,81.0,,357.0,0.0,,0.9,
7, 30,1100.0,40.0,20.0,28.9,3.0,0.0,71.0,,359.0,0.0,,2.6,0.0
7, 30,1100.0,43.0,20.0,29.6,3.0,,72.0,,356.0,0.0,,3.0,
7, 30,1100.0,46.0,20.0,28.0,3.0,0.0,73.0,,342.0,0.0,,2.8,0.0
7, 30,1100.0,49.0,20.0,25.0,3.0,,85.0,,333.0,0.0,,2.0,
7, 30,1100.0,52.0,20.0,23.0,3.0,0.0,90.0,,336.0,0.0,,0.9,0.0
7, 30,1400.0,4.0,20.0,25.200001,3.0,,95.0,24.0,251.0,0.0,30.4,0.7,
7, 30,1400.0,7.0,20.0,24.9,3.0,0.0,95.0,22.9,116.0,0.0,30.6,0.8,0.0
7, 30,1400.0,10.0,20.0,27.0,3.0,,91.0,,284.0,0.0,,0.8,
7, 30,1400.0,13.0,20.0,28.5,3.0,0.0,81.0,,267.0,0.0,,1.0,0.0
7, 30,1400.0,16.0,20.0,29.200001,3.0,,81.0,,261.0,0.0,,2.1,
7, 30,1400.0,19.0,20.0,27.5,3.0,0.0,86.0,,284.0,0.0,,2.3,0.0
7, 30,1400.0,22.0,20.0,24.700001,3.0,,90.0,,323.0,0.0,,2.9,
7, 30,1400.0,25.0,20.0,23.799999,3.0,0.0,95.0,,349.0,0.0,,0.9,0.0
7, 30,1400.0,28.0,20.0,22.9,3.0,,95.0,,358.0,0.0,,1.0,
7, 30,1400.0,31.0,20.0,22.9,3.0,0.0,95.0,,357.0,0.0,,1.0,0.0
7, 30,1400.0,34.0,20.0,26.0,3.0,,81.0,,357.0,0.0,,0.9,
7, 30,1400.0,37.0,20.0,28.9,3.0,0.0,71.0,,359.0,0.0,,2.6,0.0
7, 30,1400.0,40.0,20.0,29.6,3.0,,72.0,,356.0,0.0,,3.0,
7, 30,1400.0,43.0,20.0,28.0,3.0,0.0,73.0,,342.0,0.0,,2.8,0.0
7, 30,1400.0,46.0,20.0,25.0,3.0,,85.0,,333.0,0.0,,2.0,
7, 30,1400.0,49.0,20.0,23.0,3.0,0.0,90.0,,336.0,0.0,,0.9,0.0
7, 30,1700.0,4.0,20.0,24.9,3.0,0.0,95.0,24.0,116.0,0.0,30.4,0.8,0.0
7, 30,1700.0,7.0,20.0,27.0,3.0,,91.0,22.9,284.0,0.0,30.6,0.8,
7, 30,1700.0,10.0,20.0,28.5,3.0,0.0,81.0,,267.0,0.0,,1.0,0.0
7, 30,1700.0,13.0,20.0,29.200001,3.0,,81.0,,261.0,0.0,,2.1,
7, 30,1700.0,16.0,20.0,27.5,3.0,0.0,86.0,,284.0,0.0,,2.3,0.0
7, 30,1700.0,19.0,20.0,24.700001,3.0,,90.0,,323.0,0.0,,2.9,
7, 30,1700.0,22.0,20.0,23.799999,3.0,0.0,95.0,,349.0,0.0,,0.9,0.0
7, 30,1700.0,25.0,20.0,22.9,3.0,,95.0,,358.0,0.0,,1.0,
7, 30,1700.0,28.0,20.0,22.9,3.0,0.0,95.0,,357.0,0.0,,1.0,0.0
7, 30,1700.0,31.0,20.0,26.0,3.0,,81.0,,357.0,0.0,,0.9,
7, 30,1700.0,34.0,20.0,28.9,3.0,0.0,71.0,,359.0,0.0,,2.6,0.0
7, 30,1700.0,37.0,20.0,29.6,3.0,,72.0,,356.0,0.0,,3.0,
7, 30,1700.0,40.0,20.0,28.0,3.0,0.0,73.0,,342.0,0.0,,2.8,0.0
7, 30,1700.0,43.0,20.0,25.0,3.0,,85.0,,333.0,0.0,,2.0,
7, 30,1700.0,46.0,20.0,23.0,3.0,0.0,90.0,,336.0,0.0,,0.9,0.0
7, 30,2000.0,4.0,20.0,26.6,3.0,,83.0,24.1,74.0,0.0,30.799999,0.9,
7, 30,2000.0,7.0,28.0,29.6,3.0,0.0,76.0,24.0,300.0,0.0,30.5,0.8,0.0
7, 30,2000.0,10.0,28.0,28.9,3.0,,81.0,,278.0,0.0,29.6,2.1,
7, 30,2000.0,13.0,28.0,26.799999,3.0,0.0,82.0,,292.0,0.0,,2.0,0.0
7, 30,2000.0,16.0,20.0,25.9,3.0,,90.0,,319.0,0.0,,1.3,
7, 30,2000.0,19.0,20.0,25.0,3.0,0.0,95.0,,238.0,0.0,,0.8,0.0
7, 30,2000.0,22.0,20.0,24.4,3.0,,95.0,,282.0,0.0,,0.9,
7, 30,2000.0,25.0,20.0,24.1,3.0,0.0,95.0,,333.0,0.0,,1.0,0.0
7, 30,2000.0,28.0,20.0,26.799999,3.0,,82.0,,327.0,0.0,,1.0,
7, 30,2000.0,31.0,29.0,28.6,3.0,0.0,73.0,,346.0,0.0,,1.7,0.0
7, 30,2000.0,34.0,28.0,29.5,3.0,,73.0,,2.0,0.0,,1.9,
7, 30,2000.0,37.0,20.0,27.0,3.0,0.0,83.0,,343.0,0.0,,2.2,0.0
7, 30,2000.0,40.0,20.0,25.5,3.0,,91.0,,337.0,0.0,,2.0,
7, 30,2000.0,43.0,20.0,24.9,3.0,0.0,95.0,,335.0,0.0,,1.2,0.0
7, 30,2000.0,46.0,20.0,24.0,3.0,,95.0,,359.0,0.0,,1.0,
7, 30,2000.0,49.0,20.0,24.0,3.0,0.0,95.0,,44.0,0.0,,1.0,0.0
7, 30,2000.0,52.0,20.0,25.9,3.0,,86.0,,18.0,0.0,,1.0,
7, 30,2000.0,55.0,28.0,27.299999,3.0,0.0,82.0,,360.0,0.0,,1.8,0.0
7, 30,2000.0,58.0,28.0,28.700001,3.0,,81.0,,5.0,0.0,,3.0,
7, 30,2000.0,61.0,28.0,26.5,3.0,0.0,81.0,,357.0,0.0,,3.1,0.0
7, 30,2000.0,64.0,20.0,24.799999,3.0,,89.0,,353.0,0.0,,2.9,
7, 30,2000.0,67.0,20.0,24.200001,3.0,0.0,90.0,,358.0,0.0,,1.2,0.0
7, 30,2300.0,4.0,28.0,29.6,3.0,0.0,76.0,24.1,300.0,0.0,30.799999,0.8,0.0
7, 30,2300.0,7.0,28.0,28.9,3.0,,81.0,24.0,278.0,0.0,30.5,2.1,
7, 30,2300.0,10.0,28.0,26.799999,3.0,0.0,82.0,,292.0,0.0,29.6,2.0,0.0
7, 30,2300.0,13.0,20.0,25.9,3.0,,90.0,,319.0,0.0,,1.3,
7, 30,2300.0,16.0,20.0,25.0,3.0,0.0,95.0,,238.0,0.0,,0.8,0.0
7, 30,2300.0,19.0,20.0,24.4,3.0,,95.0,,282.0,0.0,,0.9,
7, 30,2300.0,22.0,20.0,24.1,3.0,0.0,95.0,,333.0,0.0,,1.0,0.0
7, 30,2300.0,25.0,20.0,26.799999,3.0,,82.0,,327.0,0.0,,1.0,
7, 30,2300.0,28.0,29.0,28.6,3.0,0.0,73.0,,346.0,0.0,,1.7,0.0
7, 30,2300.0,31.0,28.0,29.5,3.0,,73.0,,2.0,0.0,,1.9,
7, 30,2300.0,34.0,20.0,27.0,3.0,0.0,83.0,,343.0,0.0,,2.2,0.0
7, 30,2300.0,37.0,20.0,25.5,3.0,,91.0,,337.0,0.0,,2.0,
7, 30,2300.0,40.0,20.0,24.9,3.0,0.0,95.0,,335.0,0.0,,1.2,0.0
7, 30,2300.0,43.0,20.0,24.0,3.0,,95.0,,359.0,0.0,,1.0,
7, 30,2300.0,46.0,20.0,24.0,3.0,0.0,95.0,,44.0,0.0,,1.0,0.0
7, 30,2300.0,49.0,20.0,25.9,3.0,,86.0,,18.0,0.0,,1.0,
7, 30,2300.0,52.0,28.0,27.299999,3.0,0.0,82.0,,360.0,0.0,,1.8,0.0
7, 30,2300.0,55.0,28.0,28.700001,3.0,,81.0,,5.0,0.0,,3.0,
7, 30,2300.0,58.0,28.0,26.5,3.0,0.0,81.0,,357.0,0.0,,3.1,0.0
7, 30,2300.0,61.0,20.0,24.799999,3.0,,89.0,,353.0,0.0,,2.9,
7, 30,2300.0,64.0,20.0,24.200001,3.0,0.0,90.0,,358.0,0.0,,1.2,0.0
7, 31,200.0,4.0,28.0,29.799999,3.0,,81.0,24.1,278.0,0.0,30.799999,2.1,
7, 31,200.0,7.0,28.0,26.700001,3.0,0.0,82.0,24.0,292.0,0.0,30.4,2.0,0.0
7, 31,200.0,10.0,20.0,25.799999,3.0,,90.0,,319.0,0.0,29.6,1.3,
7, 31,200.0,13.0,20.0,25.0,3.0,0.0,95.0,,238.0,0.0,,0.8,0.0
7, 31,200.0,16.0,20.0,24.4,3.0,,95.0,,282.0,0.0,,0.9,
7, 31,200.0,19.0,20.0,24.1,3.0,0.0,95.0,,333.0,0.0,,1.0,0.0
7, 31,200.0,22.0,20.0,26.799999,3.0,,82.0,,327.0,0.0,,1.0,
7, 31,200.0,25.0,29.0,28.6,3.0,0.0,73.0,,346.0,0.0,,1.7,0.0
7, 31,200.0,28.0,28.0,29.4,3.0,,73.0,,2.0,0.0,,1.9,
7, 31,200.0,31.0,20.0,26.9,3.0,0.0,83.0,,343.0,0.0,,2.2,0.0
7, 31,200.0,34.0,20.0,25.5,3.0,,91.0,,337.0,0.0,,2.0,
7, 31,200.0,37.0,20.0,24.9,3.0,0.0,95.0,,335.0,0.0,,1.2,0.0
7, 31,200.0,40.0,20.0,24.0,3.0,,95.0,,359.0,0.0,,1.0,
7, 31,200.0,43.0,20.0,24.0,3.0,0.0,95.0,,44.0,0.0,,1.0,0.0
7, 31,200.0,46.0,20.0,25.9,3.0,,86.0,,18.0,0.0,,1.0,
7, 31,200.0,49.0,28.0,27.299999,3.0,0.0,82.0,,360.0,0.0,,1.8,0.0
7, 31,200.0,52.0,28.0,28.700001,3.0,,81.0,,5.0,0.0,,3.1,
7, 31,200.0,55.0,28.0,26.5,3.0,0.0,81.0,,357.0,0.0,,3.1,0.0
7, 31,200.0,58.0,20.0,24.799999,3.0,,89.0,,353.0,0.0,,2.9,
7, 31,200.0,61.0,20.0,24.200001,3.0,0.0,90.0,,357.0,0.0,,1.2,0.0
7, 31,500.0,4.0,28.0,26.700001,3.0,0.0,82.0,24.1,292.0,0.0,30.4,2.0,0.0
7, 31,500.0,7.0,20.0,25.799999,3.0,,90.0,24.0,319.0,0.0,29.6,1.3,
7, 31,500.0,10.0,20.0,25.0,3.0,0.0,95.0,,238.0,0.0,,0.8,0.0
7, 31,500.0,13.0,20.0,24.4,3.0,,95.0,,282.0,0.0,,0.9,
7, 31,500.0,16.0,20.0,24.1,3.0,0.0,95.0,,333.0,0.0,,1.0,0.0
7, 31,500.0,19.0,20.0,26.799999,3.0,,82.0,,327.0,0.0,,1.0,
7, 31,500.0,22.0,29.0,28.6,3.0,0.0,73.0,,346.0,0.0,,1.7,0.0
7, 31,500.0,25.0,28.0,29.4,3.0,,73.0,,2.0,0.0,,1.9,
7, 31,500.0,28.0,20.0,26.9,3.0,0.0,83.0,,343.0,0.0,,2.2,0.0
7, 31,500.0,31.0,20.0,25.5,3.0,,91.0,,337.0,0.0,,2.0,
7, 31,500.0,34.0,20.0,24.9,3.0,0.0,95.0,,335.0,0.0,,1.2,0.0
7, 31,500.0,37.0,20.0,24.0,3.0,,95.0,,359.0,0.0,,1.0,
7, 31,500.0,40.0,20.0,24.0,3.0,0.0,95.0,,44.0,0.0,,1.0,0.0
7, 31,500.0,43.0,20.0,25.9,3.0,,86.0,,18.0,0.0,,1.0,
7, 31,500.0,46.0,28.0,27.299999,3.0,0.0,82.0,,360.0,0.0,,1.8,0.0
7, 31,500.0,49.0,28.0,28.700001,3.0,,81.0,,5.0,0.0,,3.1,
7, 31,500.0,52.0,28.0,26.5,3.0,0.0,81.0,,357.0,0.0,,3.1,0.0
7, 31,500.0,55.0,20.0,24.799999,3.0,,89.0,,353.0,0.0,,2.9,
7, 31,500.0,58.0,20.0,24.200001,3.0,0.0,90.0,,357.0,0.0,,1.2,0.0
7, 31,800.0,4.0,20.0,25.5,3.0,,90.0,23.799999,319.0,0.0,32.200001,1.3,
7, 31,800.0,7.0,20.0,24.799999,3.0,0.0,95.0,24.0,238.0,0.0,29.799999,0.8,0.0
7, 31,800.0,10.0,20.0,23.9,3.0,,95.0,,282.0,0.0,,0.9,
7, 31,800.0,13.0,20.0,23.799999,3.0,0.0,95.0,,333.0,0.0,,1.0,0.0
7, 31,800.0,16.0,20.0,26.700001,3.0,,82.0,,327.0,0.0,,1.0,
7, 31,800.0,19.0,20.0,30.1,3.0,0.0,73.0,,346.0,0.0,,1.8,0.0
7, 31,800.0,22.0,20.0,31.200001,3.0,,73.0,,2.0,0.0,,1.9,
7, 31,800.0,25.0,20.0,28.700001,3.0,0.0,83.0,,343.0,0.0,,2.2,0.0
7, 31,800.0,28.0,20.0,26.4,3.0,,91.0,,337.0,0.0,,2.0,
7, 31,800.0,31.0,20.0,25.0,3.0,0.0,95.0,,336.0,0.0,,1.2,0.0
7, 31,800.0,34.0,20.0,24.1,3.0,,95.0,,359.0,0.0,,1.0,
7, 31,800.0,37.0,20.0,24.0,3.0,0.0,95.0,,44.0,0.0,,1.0,0.0
7, 31,800.0,40.0,20.0,25.9,3.0,,86.0,,18.0,0.0,,1.0,
7, 31,800.0,43.0,20.0,27.1,3.0,0.0,82.0,,1.0,0.0,,1.8,0.0
7, 31,800.0,46.0,20.0,28.4,3.0,,81.0,,5.0,0.0,,3.1,
7, 31,800.0,49.0,20.0,26.700001,3.0,0.0,81.0,,357.0,0.0,,3.1,0.0
7, 31,800.0,52.0,20.0,24.700001,3.0,,89.0,,353.0,0.0,,2.9,
7, 31,800.0,55.0,20.0,24.200001,3.0,0.0,90.0,,357.0,0.0,,1.2,0.0
7, 31,1100.0,4.0,20.0,24.799999,3.0,0.0,95.0,23.799999,238.0,0.0,32.200001,0.8,0.0
7, 31,1100.0,7.0,20.0,23.9,3.0,,95.0,24.0,282.0,0.0,29.799999,0.9,
7, 31,1100.0,10.0,20.0,23.799999,3.0,0.0,95.0,,333.0,0.0,,1.0,0.0
7, 31,1100.0,13.0,20.0,26.700001,3.0,,82.0,,327.0,0.0,,1.0,
7, 31,1100.0,16.0,20.0,30.1,3.0,0.0,73.0,,346.0,0.0,,1.8,0.0
7, 31,1100.0,19.0,20.0,31.200001,3.0,,73.0,,2.0,0.0,,1.9,
7, 31,1100.0,22.0,20.0,28.700001,3.0,0.0,83.0,,343.0,0.0,,2.2,0.0
7, 31,1100.0,25.0,20.0,26.4,3.0,,91.0,,337.0,0.0,,2.0,
7, 31,1100.0,28.0,20.0,25.0,3.0,0.0,95.0,,336.0,0.0,,1.2,0.0
7, 31,1100.0,31.0,20.0,24.1,3.0,,95.0,,359.0,0.0,,1.0,
7, 31,1100.0,34.0,20.0,24.0,3.0,0.0,95.0,,44.0,0.0,,1.0,0.0
7, 31,1100.0,37.0,20.0,25.9,3.0,,86.0,,18.0,0.0,,1.0,
7, 31,1100.0,40.0,20.0,27.1,3.0,0.0,82.0,,1.0,0.0,,1.8,0.0
7, 31,1100.0,43.0,20.0,28.4,3.0,,81.0,,5.0,0.0,,3.1,
7, 31,1100.0,46.0,20.0,26.700001,3.0,0.0,81.0,,357.0,0.0,,3.1,0.0
7, 31,1100.0,49.0,20.0,24.700001,3.0,,89.0,,353.0,0.0,,2.9,
