 format: day,hour,forecast,value  location:53_114 Start : 20160101 ,month
8,2300.0,4.0,30.0,7
8,2300.0,7.0,29.9,7
8,2300.0,10.0,29.0,7
9,200.0,4.0,29.5,7
9,200.0,7.0,29.9,7
9,200.0,10.0,29.0,7
9,500.0,4.0,29.9,7
9,500.0,7.0,29.0,7
9,800.0,4.0,30.299999,7
9,800.0,7.0,29.0,7
9,1100.0,4.0,30.299999,7
9,1100.0,7.0,29.0,7
9,1400.0,4.0,30.299999,7
9,1400.0,7.0,29.0,7
9,1700.0,4.0,30.299999,7
9,1700.0,7.0,29.0,7
9,2000.0,4.0,29.700001,7
9,2000.0,7.0,28.4,7
9,2000.0,10.0,27.700001,7
9,2300.0,4.0,29.700001,7
9,2300.0,7.0,28.4,7
9,2300.0,10.0,27.700001,7
10,200.0,4.0,30.200001,7
10,200.0,7.0,28.5,7
10,200.0,10.0,27.700001,7
10,500.0,4.0,28.5,7
10,500.0,7.0,27.700001,7
10,800.0,4.0,29.1,7
10,800.0,7.0,27.799999,7
10,1100.0,4.0,29.1,7
10,1100.0,7.0,27.799999,7
10,1400.0,4.0,28.5,7
10,1400.0,7.0,27.6,7
10,1700.0,4.0,28.5,7
10,1700.0,7.0,27.700001,7
10,2000.0,4.0,28.799999,7
10,2000.0,7.0,27.9,7
10,2000.0,10.0,28.0,7
10,2300.0,4.0,28.799999,7
10,2300.0,7.0,27.9,7
10,2300.0,10.0,28.0,7
11,200.0,4.0,28.799999,7
11,200.0,7.0,27.799999,7
11,200.0,10.0,28.200001,7
11,500.0,4.0,27.700001,7
11,500.0,7.0,28.200001,7
11,800.0,4.0,27.4,7
11,800.0,7.0,29.0,7
11,1100.0,4.0,27.4,7
11,1100.0,7.0,29.0,7
11,1400.0,4.0,27.4,7
11,1400.0,7.0,28.9,7
11,1700.0,4.0,27.4,7
11,1700.0,7.0,28.9,7
11,2000.0,4.0,27.799999,7
11,2000.0,7.0,28.9,7
11,2000.0,10.0,29.299999,7
11,2300.0,4.0,27.799999,7
11,2300.0,7.0,28.9,7
11,2300.0,10.0,29.299999,7
12,200.0,4.0,27.799999,7
12,200.0,7.0,28.9,7
12,200.0,10.0,29.299999,7
12,500.0,4.0,28.9,7
12,500.0,7.0,29.299999,7
12,800.0,4.0,28.5,7
12,800.0,7.0,29.0,7
12,1100.0,4.0,28.5,7
12,1100.0,7.0,29.0,7
12,1400.0,4.0,28.5,7
12,1400.0,7.0,29.200001,7
12,1700.0,4.0,28.6,7
12,1700.0,7.0,29.200001,7
12,2000.0,4.0,28.0,7
12,2000.0,7.0,29.1,7
12,2000.0,10.0,29.700001,7
12,2300.0,4.0,28.0,7
12,2300.0,7.0,29.1,7
12,2300.0,10.0,29.700001,7
13,200.0,4.0,28.0,7
13,200.0,7.0,28.9,7
13,200.0,10.0,28.9,7
13,500.0,4.0,28.9,7
13,500.0,7.0,28.9,7
13,800.0,4.0,29.1,7
13,800.0,7.0,28.6,7
13,1100.0,4.0,29.1,7
13,1100.0,7.0,28.6,7
13,1400.0,4.0,28.9,7
13,1400.0,7.0,28.700001,7
13,1700.0,4.0,28.9,7
13,1700.0,7.0,28.700001,7
13,2000.0,4.0,28.299999,7
13,2000.0,7.0,28.700001,7
13,2000.0,10.0,24.799999,7
13,2300.0,4.0,28.299999,7
13,2300.0,7.0,28.700001,7
13,2300.0,10.0,24.799999,7
14,200.0,4.0,28.4,7
14,200.0,7.0,28.5,7
14,200.0,10.0,24.9,7
14,500.0,4.0,28.5,7
14,500.0,7.0,24.9,7
14,800.0,4.0,28.700001,7
14,800.0,7.0,24.6,7
14,1100.0,4.0,28.700001,7
14,1100.0,7.0,24.6,7
14,1400.0,4.0,28.700001,7
14,1400.0,7.0,24.6,7
14,1700.0,4.0,28.700001,7
14,1700.0,7.0,24.6,7
14,2000.0,4.0,28.5,7
14,2000.0,7.0,25.4,7
14,2000.0,10.0,27.200001,7
14,2300.0,4.0,28.5,7
14,2300.0,7.0,25.4,7
14,2300.0,10.0,27.200001,7
15,200.0,4.0,28.5,7
15,200.0,7.0,25.4,7
15,200.0,10.0,27.200001,7
15,500.0,4.0,25.299999,7
15,500.0,7.0,27.200001,7
15,800.0,4.0,25.9,7
15,800.0,7.0,27.4,7
15,1100.0,4.0,25.9,7
15,1100.0,7.0,27.4,7
15,1400.0,4.0,25.9,7
15,1400.0,7.0,27.4,7
15,1700.0,4.0,25.9,7
15,1700.0,7.0,27.4,7
15,2000.0,4.0,27.4,7
15,2000.0,7.0,27.299999,7
15,2000.0,10.0,29.1,7
15,2300.0,4.0,27.4,7
15,2300.0,7.0,27.299999,7
15,2300.0,10.0,29.1,7
16,200.0,4.0,27.299999,7
16,200.0,7.0,27.299999,7
16,200.0,10.0,29.1,7
16,500.0,4.0,27.4,7
16,500.0,7.0,29.1,7
16,800.0,4.0,27.4,7
16,800.0,7.0,28.700001,7
16,1100.0,4.0,27.4,7
16,1100.0,7.0,28.700001,7
16,1400.0,4.0,27.4,7
16,1400.0,7.0,28.700001,7
16,1700.0,4.0,27.4,7
16,1700.0,7.0,28.700001,7
16,2000.0,4.0,26.799999,7
16,2000.0,7.0,28.9,7
16,2000.0,10.0,29.4,7
16,2300.0,4.0,26.799999,7
16,2300.0,7.0,28.9,7
16,2300.0,10.0,29.4,7
17,200.0,4.0,26.799999,7
17,200.0,7.0,28.9,7
17,200.0,10.0,29.4,7
17,500.0,4.0,28.9,7
17,500.0,7.0,29.4,7
17,800.0,4.0,27.9,7
17,800.0,7.0,29.5,7
17,1100.0,4.0,27.9,7
17,1100.0,7.0,29.5,7
17,1400.0,4.0,27.9,7
17,1400.0,7.0,29.5,7
17,1700.0,4.0,27.9,7
17,1700.0,7.0,29.5,7
17,2000.0,4.0,28.1,7
17,2000.0,7.0,30.0,7
17,2000.0,10.0,28.200001,7
17,2300.0,4.0,28.1,7
17,2300.0,7.0,30.0,7
17,2300.0,10.0,28.200001,7
18,200.0,4.0,28.1,7
18,200.0,7.0,30.299999,7
18,200.0,10.0,28.799999,7
18,500.0,4.0,30.299999,7
18,500.0,7.0,28.799999,7
18,800.0,4.0,30.9,7
18,800.0,7.0,27.4,7
18,1100.0,4.0,30.9,7
18,1100.0,7.0,27.4,7
18,1400.0,4.0,30.1,7
18,1400.0,7.0,27.5,7
18,1700.0,4.0,30.1,7
18,1700.0,7.0,27.6,7
18,2000.0,4.0,30.0,7
18,2000.0,7.0,28.700001,7
18,2000.0,10.0,29.0,7
18,2300.0,4.0,30.0,7
18,2300.0,7.0,28.700001,7
18,2300.0,10.0,29.0,7
19,200.0,4.0,30.6,7
19,200.0,7.0,28.700001,7
19,200.0,10.0,29.1,7
19,500.0,4.0,28.700001,7
19,500.0,7.0,29.1,7
19,800.0,4.0,29.6,7
19,800.0,7.0,29.0,7
19,1100.0,4.0,29.6,7
19,1100.0,7.0,29.0,7
19,1400.0,4.0,29.6,7
19,1400.0,7.0,28.9,7
19,1700.0,4.0,29.799999,7
19,1700.0,7.0,30.0,7
19,2000.0,4.0,32.5,7
19,2000.0,7.0,32.700001,7
19,2000.0,10.0,29.200001,7
19,2300.0,4.0,32.5,7
19,2300.0,7.0,32.700001,7
19,2300.0,10.0,29.200001,7
20,200.0,4.0,32.400002,7
20,200.0,7.0,32.700001,7
20,200.0,10.0,29.200001,7
20,500.0,4.0,32.700001,7
20,500.0,7.0,29.200001,7
20,800.0,4.0,32.799999,7
20,800.0,7.0,28.799999,7
20,1100.0,4.0,32.400002,7
20,1100.0,7.0,29.1,7
20,1400.0,4.0,32.400002,7
20,1400.0,7.0,29.1,7
20,1700.0,4.0,32.400002,7
20,1700.0,7.0,29.1,7
20,2000.0,4.0,31.700001,7
20,2000.0,7.0,30.9,7
20,2000.0,10.0,28.9,7
20,2300.0,4.0,31.700001,7
20,2300.0,7.0,30.9,7
20,2300.0,10.0,28.9,7
21,200.0,4.0,31.9,7
21,200.0,7.0,30.799999,7
21,200.0,10.0,28.4,7
21,500.0,4.0,30.799999,7
21,500.0,7.0,28.4,7
21,800.0,4.0,30.799999,7
21,800.0,7.0,28.700001,7
21,1100.0,4.0,30.799999,7
21,1100.0,7.0,28.700001,7
21,1400.0,4.0,31.200001,7
21,1400.0,7.0,29.0,7
21,1700.0,4.0,31.200001,7
21,1700.0,7.0,29.0,7
21,2000.0,4.0,30.4,7
21,2000.0,7.0,28.0,7
21,2000.0,10.0,29.4,7
21,2300.0,4.0,30.4,7
21,2300.0,7.0,28.0,7
21,2300.0,10.0,29.4,7
22,200.0,4.0,31.4,7
22,200.0,7.0,27.700001,7
22,200.0,10.0,29.0,7
22,500.0,4.0,27.700001,7
22,500.0,7.0,29.0,7
22,800.0,4.0,28.1,7
22,800.0,7.0,29.200001,7
22,1100.0,4.0,28.0,7
22,1100.0,7.0,29.1,7
22,1400.0,4.0,28.1,7
22,1400.0,7.0,29.200001,7
22,1700.0,4.0,28.1,7
22,1700.0,7.0,29.200001,7
22,2000.0,4.0,31.1,7
22,2000.0,7.0,32.299999,7
22,2000.0,10.0,29.1,7
22,2300.0,4.0,31.1,7
22,2300.0,7.0,32.299999,7
22,2300.0,10.0,29.1,7
23,200.0,4.0,31.0,7
23,200.0,7.0,32.299999,7
23,200.0,10.0,29.1,7
23,500.0,4.0,32.299999,7
23,500.0,7.0,29.1,7
23,800.0,4.0,32.299999,7
23,800.0,7.0,29.6,7
23,1100.0,4.0,32.299999,7
23,1100.0,7.0,29.6,7
